ISO3,year,nGDP,rGDP,deflator,source
ALB,1971,14148.01,433675.8,.0326235,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1972,14554.39,451083.2,.0322654,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1973,14973.36,469207.3,.031912,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1974,15401.17,487837.8,.0315703,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1975,15844.9,507610.9,.0312147,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1976,16304.05,528067.2,.0308749,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1977,16759.35,548287.4,.0305667,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1978,17254.28,571873,.0301715,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1979,17762.9,594519.8,.0298777,Derived using data on nominal GDP from UN and the spliced real GDP with data from UN
ALB,1980,18203.09,613730.4,.0296597,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1981,18828.92,648993.2,.0290125,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1982,19380.92,668129.4,.0290077,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1983,19593.05,675511.9,.0290047,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1984,19341.07,667057.2,.0289946,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1985,19754.78,678935.1,.0290967,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1986,20372.41,717208.3,.0284052,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1987,20211.85,711557.8,.0284051,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1988,19924.71,701453.4,.0284049,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1989,21885.43,770452.2,.0284059,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1990,19703.21,696676.5,.0282817,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1991,19223.9,501592.1,.0383258,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1992,59411.99,465542.2,.1276189,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1993,146879.3,510045.3,.2879732,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1994,216090.8,552393.6,.3911899,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
ALB,1995,269295.2,625985.4,.4301941,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,1996,338000.3,671909.7,.5030442,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,1997,336480.8,593218.5,.5672123,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,1998,393070,642515.1,.6117677,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,1999,453512.3,721227.9,.6288059,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2000,516206.8,775052.1,.6660285,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2001,583125.1,843750.7,.6911107,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2002,633932.6,882802.8,.7180908,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2003,700711.6,929885.1,.7535465,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2004,760444.8,978855.3,.7768716,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2005,824594.6,1029079,.8012942,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2006,897697.7,1091019,.822807,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2007,1005281,1161936,.865178,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2008,1112317,1242191,.8954475,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2009,1171607,1275616,.9184635,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2010,1256235,1313542,.9563726,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2011,1308998,1345901,.9725811,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2012,1324877,1359146,.9747865,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2013,1352247,1382350,.9782231,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2014,1402496,1413317,.9923434,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2015,1444802,1444802,1,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2016,1488303,1501278,.9913574,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2017,1579056,1550567,1.018373,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2018,1660820,1607494,1.033173,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2019,1712037,1640650,1.043511,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2020,1655985,1586284,1.04394,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2021,1866672,1728566,1.079896,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2022,2149742,1812001,1.186391,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2023,2364276,1884760,1.254418,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2024,2517820,1961016,1.283936,Derived using data on nominal GDP from EUS and the spliced real GDP with data from EUS
ALB,2025,2668823,2027462,1.316337,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
ALB,2026,2831995,2098461,1.349558,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
ALB,2027,3015590,2171018,1.389021,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
ALB,2028,3212191,2246315,1.429983,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
ALB,2029,3422070,2324224,1.47235,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced real GDP with data from IMF_WEO_forecast
AND,1970,41.85073,774.3228,.0540482,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1971,47.23285,810.3247,.0582888,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1972,55.43335,876.364,.0632538,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1973,66.83099,944.6194,.0707491,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1974,81.8411,997.6956,.0820301,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1975,96.09371,1003.105,.0957962,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1976,115.6377,1036.246,.111593,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1977,146.7274,1065.66,.1376868,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1978,179.5883,1081.251,.1660931,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1979,210.0827,1081.7,.1942153,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1980,243.3988,1105.592,.2201524,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1981,273.0992,1104.127,.2473439,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1982,314.0588,1117.89,.280939,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1983,357.6022,1137.678,.3143264,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1984,403.5302,1157.982,.3484772,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1985,448.3885,1184.864,.3784305,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1986,513.3423,1223.411,.4195993,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1987,574.0248,1291.275,.444541,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1988,639.0782,1357.057,.4709296,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1989,716.1261,1422.563,.5034057,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1990,797.6548,1476.355,.5402865,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1991,874.6899,1513.943,.5777562,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1992,942.0616,1528.011,.6165281,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1993,974.647,1512.25,.6445014,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1994,1036.591,1548.289,.6695071,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1995,1117.721,1590.984,.7025347,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1996,1179.017,1664.96,.7081352,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1997,1314.579,1815.933,.7239135,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1998,1376.919,1873.948,.7347691,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,1999,1472.519,1950.763,.7548428,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2000,1551.086,2019.593,.7680191,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2001,1728.691,2183.571,.7916807,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2002,1865.833,2282.844,.8173283,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2003,2092.49,2481.319,.8432972,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2004,2331.566,2683.191,.8689525,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2005,2540.884,2828.024,.8984659,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2006,2755.127,2964.015,.9295252,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2007,2887.768,3010.052,.9593747,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2008,2789.261,2842.718,.9811953,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2009,2644.839,2691.973,.9824909,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2010,2602.312,2638.808,.9861696,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2011,2607.221,2638.595,.9881098,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2012,2481.846,2507.339,.9898327,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2013,2404.538,2418.389,.9942728,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2014,2462.69,2478.957,.9934383,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2015,2514.508,2514.508,1,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2016,2616.862,2607.789,1.003479,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2017,2655.758,2616.813,1.014883,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
AND,2018,2725.27,2658.388,1.025159,Derived using data on nominal GDP from UN and the spliced real GDP with data from WDI
