ISO3,year,gen_govdebt_GDP,source,nGDP,gen_govdebt
SDN,2012,117.671,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,222547.9,261874.3
SDN,2013,105.752,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,304116.8,321609.6
SDN,2014,84.426,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,447998.2,378227
SDN,2015,93.196,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,505761,471349
SDN,2016,109.93,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,605409,665526.1
SDN,2017,149.539,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,815856,1220023
SDN,2018,209.809,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1176630,2468676
SDN,2019,216.501,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1607290,3479799
SDN,2020,278.303,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2587386,7200773
SDN,2021,189.6036,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,8518871,1.62e+07
SDN,2022,186.7648,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.83e+07,3.42e+07
SDN,2023,252.2251,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,4.94e+07,1.25e+08
SDN,2024,344.4231,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,1.09e+08,3.76e+08
SDN,2025,237.1011,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.60e+08,6.16e+08
SDN,2026,184.7271,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,3.63e+08,6.71e+08
SDN,2027,174.3631,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,4.24e+08,7.39e+08
SDN,2028,167.3351,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,4.85e+08,8.11e+08
SDN,2029,162.0451,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,5.48e+08,8.89e+08
SEN,1970,.0168209,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,340475.3,57.27094
SEN,1971,.0174653,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,350543.5,61.22356
SEN,1972,.0164286,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,387980.2,63.73975
SEN,1973,.0181658,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,394503.2,71.66468
SEN,1974,.021855,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,480437.4,104.9996
SEN,1975,.0172318,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,576298,99.3067
SEN,1976,.0218457,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,651313.2,142.2837
SEN,1977,.0254695,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,685771.9,174.6626
SEN,1978,.0311294,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,701512.4,218.3764
SEN,1979,.0316431,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,825166.8,261.108
SEN,1980,.0360794,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,889551.6,320.9452
SEN,1981,.0443171,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,949146.1,420.634
SEN,1982,.0546375,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1195837,653.3754
SEN,1983,.0680587,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1330946,905.825
SEN,1984,.070842,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1438864,1019.32
SEN,1985,.0769128,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1631737,1255.014
SEN,1986,.069964,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1836162,1284.653
SEN,1987,.0729808,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1947461,1421.272
SEN,1988,.0733263,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2089756,1532.341
SEN,1989,.0621934,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2079330,1293.205
SEN,1990,.0589338,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2185840,1288.198
SEN,1991,.059709,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2185840,1305.143
SEN,1992,.0576356,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2247689,1295.468
SEN,1993,.0614835,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2166539,1332.065
SEN,1994,.0881859,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,2848707,2512.157
SEN,1995,.0744148,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,3147384,2342.118
SEN,1996,.071,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3353077,2380.685
SEN,1997,67.845,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3466131,2351597
SEN,1998,18.8,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3704830,696507.9
SEN,1999,14.989,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4057714,608210.8
SEN,2000,57.514,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4270612,2456200
SEN,2001,53.209,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4766316,2536109
SEN,2002,51.993,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4860434,2527086
SEN,2003,42.883,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5084959,2180583
SEN,2004,37.999,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5313889,2019225
SEN,2005,36.13,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5804605,2097204
SEN,2006,17.487,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6111292,1068682
SEN,2007,18.963,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6698105,1270162
SEN,2008,19.073,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7516880,1433695
SEN,2009,29.937,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7593296,2273205
SEN,2010,34.6,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7976730,2759949
SEN,2011,32.877,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,8394960,2760011
SEN,2012,34.489,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9016870,3109828
SEN,2013,36.86,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9343920,3444169
SEN,2014,42.366,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9775039,4141293
SEN,2015,44.509,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.05e+07,4677317
SEN,2016,47.524,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.13e+07,5362323
SEN,2017,61.139,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.22e+07,7453945
SEN,2018,61.523,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.28e+07,7899615
SEN,2019,63.575,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.37e+07,8717823
SEN,2020,69.166,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.41e+07,9765838
SEN,2021,73.306,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1.53e+07,1.12e+07
SEN,2022,75.95396,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.72e+07,1.31e+07
SEN,2023,81.19938,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,1.84e+07,1.50e+07
SEN,2024,84.33639,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.01e+07,1.69e+07
SEN,2025,80.47637,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.24e+07,1.80e+07
SEN,2026,80.96237,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.39e+07,1.94e+07
SEN,2027,81.53138,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.57e+07,2.09e+07
SEN,2028,81.00337,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,2.79e+07,2.26e+07
SEN,2029,77.48836,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,3.10e+07,2.40e+07
SGP,1963,15.78195,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2809,443.3149
SGP,1964,18.88593,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2737.2,516.9457
SGP,1965,17.74713,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2983.6,529.5035
SGP,1966,20.94182,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3356.4,702.8912
SGP,1967,26.81722,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,3789.9,1016.346
SGP,1968,36.21987,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4364.4,1580.78
SGP,1969,34.16399,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5081.3,1735.975
SGP,1970,48.62573,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,5879.3,2858.853
SGP,1971,54.14841,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,6929.9,3752.43
SGP,1972,50.33897,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,8302.3,4179.292
SGP,1973,45.4512,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,10395.6,4724.925
SGP,1974,43.97984,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,12831.4,5643.229
SGP,1975,52.85844,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,13728.7,7256.777
SGP,1976,57.27255,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,15003.4,8592.83
SGP,1977,83.27345,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,16353.2,13617.87
SGP,1978,89.25971,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,18337.4,16367.91
SGP,1979,89.66283,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,21141.2,18955.8
SGP,1980,72.86302,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,25869.6,18849.37
SGP,1981,60.11451,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,30352,18245.96
SGP,1982,64.38753,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,33981.2,21879.65
SGP,1983,69.55747,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,38058,26472.18
SGP,1984,73.73979,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,41730.4,30771.91
SGP,1985,83.29362,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,40862.8,34036.11
SGP,1986,85.26888,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,40892.7,34868.75
SGP,1987,89.65275,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,45549.5,40836.38
SGP,1988,80.67337,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,53432.3,43105.64
SGP,1989,78.06319,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,61308.5,47859.38
SGP,1990,73.508,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,70492.3,51817.48
SGP,1991,76.351,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,78542.8,59968.21
SGP,1992,79.023,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,84920.2,67106.49
SGP,1993,71.193,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,97923.1,69714.39
SGP,1994,70.691,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,112555.4,79566.54
SGP,1995,69.823,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,124463.3,86904.01
SGP,1996,71.272,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,135777.2,96771.13
SGP,1997,70.787,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,148664.4,105235.1
SGP,1998,84.646,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,143474.9,121445.8
SGP,1999,85.32,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,146252.5,124782.6
SGP,2000,82.256,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,165632.4,136242.6
SGP,2001,94.471,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,160885.6,151990.2
SGP,2002,96.31,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,165698.1,159583.8
SGP,2003,99.131,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,170117.9,168639.6
SGP,2004,95.691,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,194433,186054.9
SGP,2005,92.663,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,212723,197115.5
SGP,2006,86.524,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,236158.8,204334
SGP,2007,87.789,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,272697.6,239398.5
SGP,2008,97.853,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,273941.6,268060.1
SGP,2009,101.689,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,282394.5,287164.2
SGP,2010,98.674,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,326980.1,322644.3
SGP,2011,103.13,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,351367.9,362365.7
SGP,2012,106.725,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,368770.5,393570.3
SGP,2013,98.185,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,384870.3,377884.9
SGP,2014,97.749,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,398947.9,389967.6
SGP,2015,102.239,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,423444.1,432925
SGP,2016,106.458,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,440787.7,469253.8
SGP,2017,107.772,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,474012.4,510852.7
SGP,2018,109.354,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,508368.7,555921.5
SGP,2019,127.767,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,514153.4,656918.4
SGP,2020,148.137,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,482203.8,714322.3
SGP,2021,142.907,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,583221.5,833464.3
SGP,2022,158.247,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,687230.4,1087521
SGP,2023,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,673300.3,
SGP,2024,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,725630.3,
SGP,2025,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,759947.9,
SGP,2026,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,794536.2,
SGP,2027,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,830395.9,
SGP,2028,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,867858,
SGP,2029,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,907145.9,
SLB,1980,6.754504,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,119.1,8.044614
SLB,1981,7.339391,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,140.6,10.31918
SLB,1982,9.628627,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,158.5,15.26137
SLB,1983,12.74803,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,141.4,18.02571
SLB,1984,16.11899,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,221.7,35.7358
SLB,1985,27.57146,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,236.9,65.31678
SLB,1986,39.54592,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,252.5,99.85345
SLB,1987,46.23753,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,292.8,135.3835
SLB,1988,45.77843,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,367,168.0068
SLB,1989,47.34442,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,384.4,181.9919
SLB,1990,40.72828,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,526.3,214.3529
SLB,1991,42.38231,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,598.3,253.5733
SLB,1992,34.14986,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,763.1,260.5976
SLB,1993,33.27568,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,901.2,299.8804
SLB,1994,32.30716,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1052.5,340.0328
SLB,1995,29.90472,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1282.583,383.5528
SLB,1996,26.76645,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1533.51,410.4662
SLB,1997,25.93,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1671.719,433.4768
SLB,1998,39.486,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,1962.891,775.0671
SLB,1999,41.959,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2159.737,906.2042
SLB,2000,44.303,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2087.199,924.6919
SLB,2001,52.806,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2211.758,1167.941
SLB,2002,65.723,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2390.082,1570.833
SLB,2003,61.327,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3134.982,1922.591
SLB,2004,58.211,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3502.861,2039.05
SLB,2005,44.674,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4163.126,1859.835
SLB,2006,42.305,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4696.995,1987.064
SLB,2007,33.019,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5320.368,1756.732
SLB,2008,28.926,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6014.983,1739.894
SLB,2009,18.865,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6488.798,1224.112
SLB,2010,22.948,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7242.958,1662.114
SLB,2011,18.344,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,8129.522,1491.28
SLB,2012,13.266,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,8717.517,1156.466
SLB,2013,11.569,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9389.859,1086.313
SLB,2014,10.143,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,9850.34,999.1199
SLB,2015,7.876,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,10351.69,815.2992
SLB,2016,7.535,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,10964.37,826.1651
SLB,2017,8.77,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,11592.81,1016.69
SLB,2018,7.948,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12847.06,1021.084
SLB,2019,7.819,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,13233.96,1034.764
SLB,2020,11.452,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12616.98,1444.897
SLB,2021,16.113,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12228.28,1970.343
SLB,2022,16.03681,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,12774.48,2048.619
SLB,2023,20.89775,Derived using data on general government debt to GDP from IMF_FPP and the spliced GDP,13680,2858.813
SLB,2024,21.87674,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,14523.13,3177.187
SLB,2025,23.23272,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,15404.02,3578.772
SLB,2026,24.6107,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,16333.01,4019.668
SLB,2027,25.88069,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,17379.25,4497.87
SLB,2028,27.09767,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,18496.65,5012.161
SLB,2029,28.26966,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,19689.21,5566.071
SLE,1970,12.85691,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.379516,.048794
SLE,1971,19.41344,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.402905,.0782177
SLE,1972,19.38295,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.428051,.0829689
SLE,1973,22.85944,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.497774,.1137883
SLE,1974,25.98828,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.600643,.1560968
SLE,1975,26.11026,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.678367,.1771234
SLE,1976,30.50161,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.776093,.2367209
SLE,1977,33.9903,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,.910966,.30964
SLE,1978,36.50313,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1.073843,.3919863
SLE,1979,34.91736,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1.248721,.4360204
SLE,1980,38.42435,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1.399025,.5375662
SLE,1981,44.51735,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1.655627,.7370412
SLE,1982,45.94454,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1.989381,.914012
SLE,1983,48.81112,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,2.632316,1.284863
SLE,1984,40.55293,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,4.294801,1.741668
SLE,1985,53.80628,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,7.009983,3.771811
SLE,1986,65.13232,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,15.53443,10.11794
SLE,1987,80.8619,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,27.8782,22.54284
SLE,1988,50.87262,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,41.73472,21.23154
SLE,1989,54.20272,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,72.45669,39.2735
SLE,1990,108.8751,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,133.1657,144.9842
SLE,1991,85.28985,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,311.8023,265.9357
SLE,1992,110.2169,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,459.6616,506.6247
SLE,1993,109.4545,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,590.5385,646.3709
SLE,1994,147.2445,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,724.1495,1066.271
SLE,1995,113.0835,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,890.0685,1006.52
SLE,1996,98.32364,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1173.584,1153.911
SLE,1997,108.6189,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1129.5,1226.851
SLE,1998,129.1424,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1422.986,1837.678
SLE,1999,127.2761,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1634.649,2080.517
SLE,2000,128.8008,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,1800.589,2319.173
SLE,2001,113.486,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2165.833,2457.917
SLE,2002,99.765,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,2630.762,2624.579
SLE,2003,99.762,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3253.743,3246
SLE,2004,93.249,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,3912.932,3648.77
SLE,2005,78.851,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,4769.248,3760.6
SLE,2006,61.875,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,5583.531,3454.81
SLE,2007,26.379,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,6443.514,1699.735
SLE,2008,46.059,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,7470.062,3440.636
SLE,2009,31.07,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,8308.046,2581.31
SLE,2010,28.936,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,10255.61,2967.565
SLE,2011,25.774,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,12797.61,3298.457
SLE,2012,24.064,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,16515.43,3974.274
SLE,2013,22.291,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,21317.38,4751.858
SLE,2014,26.848,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,22689.47,6091.669
SLE,2015,28.826,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,24138.26,6958.096
SLE,2016,38.86,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,30388.13,11808.83
SLE,2017,44.182,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,38418.03,16973.85
SLE,2018,44.165,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,50687.21,22386.01
SLE,2019,45.274,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,58778.88,26611.55
SLE,2020,46.366,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,65748.4,30484.9
SLE,2021,47.062,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,74800.72,35202.71
SLE,2022,53.974,Derived using data on general government debt to GDP from IMF_WEO and the spliced GDP,100007.1,53977.86
SLE,2023,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,136604.1,
SLE,2024,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,157322.1,
SLE,2025,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,184118,
SLE,2026,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,208191.1,
SLE,2027,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,236146.5,
SLE,2028,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,267234.2,
SLE,2029,,Derived using data on general government debt to GDP from IMF_WEO_forecast and the spliced GDP,295985.5,
SLV,1939,11.83999,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,15.0097,1.777147
SLV,1940,13.85547,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,14.08697,1.951816
SLV,1941,13.97042,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,14.27152,1.993791
SLV,1942,11.61775,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,17.16273,1.993923
SLV,1943,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,24.48303,
SLV,1944,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,26.7591,
SLV,1945,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,,
SLV,1946,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,,
SLV,1947,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,,
SLV,1948,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,,
SLV,1949,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,,
SLV,1950,,Derived using data on general government debt to GDP from IMF_HDD and the spliced GDP,261.6068,
