ISO3,year,inv,source,USDfx,inv_USD
ZAF,1995,113212.4,Derived using data on investment from OECD_EO and the spliced USD exchange rate,3.62753,31209.23
ZAF,1996,117098.2,Derived using data on investment from OECD_EO and the spliced USD exchange rate,4.297233,27249.67
ZAF,1997,126040.3,Derived using data on investment from OECD_EO and the spliced USD exchange rate,4.610315,27338.76
ZAF,1998,138039.6,Derived using data on investment from OECD_EO and the spliced USD exchange rate,5.550033,24871.85
ZAF,1999,137578.7,Derived using data on investment from OECD_EO and the spliced USD exchange rate,6.117303,22490.09
ZAF,2000,160298.7,Derived using data on investment from OECD_EO and the spliced USD exchange rate,6.942312,23090.1
ZAF,2001,169323.1,Derived using data on investment from OECD_EO and the spliced USD exchange rate,8.585397,19722.22
ZAF,2002,233235.8,Derived using data on investment from OECD_EO and the spliced USD exchange rate,10.51354,22184.33
ZAF,2003,285023.4,Derived using data on investment from OECD_EO and the spliced USD exchange rate,7.563416,37684.48
ZAF,2004,321466.1,Derived using data on investment from OECD_EO and the spliced USD exchange rate,6.44643,49867.3
ZAF,2005,376332.2,Derived using data on investment from OECD_EO and the spliced USD exchange rate,6.374539,59036.77
ZAF,2006,455670.6,Derived using data on investment from OECD_EO and the spliced USD exchange rate,6.783711,67171.29
ZAF,2007,512806.7,Derived using data on investment from OECD_EO and the spliced USD exchange rate,7.055041,72686.56
ZAF,2008,557725.4,Derived using data on investment from OECD_EO and the spliced USD exchange rate,8.260564,67516.63
ZAF,2009,553910.1,Derived using data on investment from OECD_EO and the spliced USD exchange rate,8.418104,65799.87
ZAF,2010,564545.9,Derived using data on investment from OECD_EO and the spliced USD exchange rate,7.321136,77111.79
ZAF,2011,602599.2,Derived using data on investment from OECD_EO and the spliced USD exchange rate,7.266486,82928.55
ZAF,2012,648448.9,Derived using data on investment from OECD_EO and the spliced USD exchange rate,8.216184,78923.37
ZAF,2013,741568.4,Derived using data on investment from OECD_EO and the spliced USD exchange rate,9.658115,76781.9
ZAF,2014,764268.9,Derived using data on investment from OECD_EO and the spliced USD exchange rate,10.85127,70431.27
ZAF,2015,823735.3,Derived using data on investment from OECD_EO and the spliced USD exchange rate,12.78373,64436.2
ZAF,2016,807241.9,Derived using data on investment from OECD_EO and the spliced USD exchange rate,14.69231,54943.15
ZAF,2017,843524.6,Derived using data on investment from OECD_EO and the spliced USD exchange rate,13.31956,63329.74
ZAF,2018,867259.1,Derived using data on investment from OECD_EO and the spliced USD exchange rate,13.25485,65429.55
ZAF,2019,889952.3,Derived using data on investment from OECD_EO and the spliced USD exchange rate,14.45348,61573.58
ZAF,2020,686752.8,Derived using data on investment from OECD_EO and the spliced USD exchange rate,16.445,41760.59
ZAF,2021,795957.8,Derived using data on investment from OECD_EO and the spliced USD exchange rate,14.78633,53830.64
ZAF,2022,1038361,Derived using data on investment from OECD_EO and the spliced USD exchange rate,16.38595,63369
ZAF,2023,1118583,Derived using data on investment from OECD_EO and the spliced USD exchange rate,18.45767,60602.6
ZAF,2024,1118256,Derived using data on investment from OECD_EO and the spliced USD exchange rate,18.32294,61030.38
ZAF,2025,1238353,Derived using data on investment from OECD_EO and the spliced USD exchange rate,18.2125,67994.67
ZAF,2026,1360369,Derived using data on investment from OECD_EO and the spliced USD exchange rate,18.2125,74694.23
ZAF,2027,1460946,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,19.81478,73730.13
ZAF,2028,1567565,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,20.35443,77013.48
ZAF,2029,1679556,Derived using data on investment from IMF_WEO_forecast and the spliced USD exchange rate,20.88809,80407.34
ZMB,1954,.0219975,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0307965
ZMB,1955,.0300284,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0420397
ZMB,1956,.0405034,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0567047
ZMB,1957,.0443442,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0620819
ZMB,1958,.0237434,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0332407
ZMB,1959,.0289809,Derived using data on investment from Mitchell and the spliced USD exchange rate,.714286,.0405732
ZMB,1960,.0345676,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0483946
ZMB,1961,.0342856,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0479998
ZMB,1962,.0316916,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0443683
ZMB,1963,.0261089,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0365525
ZMB,1964,.0199623,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0279473
ZMB,1965,.0542479,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.0759471
ZMB,1966,.0767761,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.1074865
ZMB,1967,.0924245,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.1293943
ZMB,1968,.10765,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.15071
ZMB,1969,.0744922,Derived using data on investment from WDI_ARC and the spliced USD exchange rate,.714286,.1042891
ZMB,1970,.101729,Derived using data on investment from UN and the spliced USD exchange rate,.714286,.1424205
ZMB,1971,.106972,Derived using data on investment from UN and the spliced USD exchange rate,.714286,.1497607
ZMB,1972,.1255,Derived using data on investment from UN and the spliced USD exchange rate,.000714,175.7703
ZMB,1973,.121305,Derived using data on investment from UN and the spliced USD exchange rate,.000652,186.0506
ZMB,1974,.13389,Derived using data on investment from UN and the spliced USD exchange rate,.000643,208.2271
ZMB,1975,.153117,Derived using data on investment from UN and the spliced USD exchange rate,.000643,238.1291
ZMB,1976,.140882,Derived using data on investment from UN and the spliced USD exchange rate,.000701,200.9729
ZMB,1977,.166751,Derived using data on investment from UN and the spliced USD exchange rate,.00079,211.0772
ZMB,1978,.180734,Derived using data on investment from UN and the spliced USD exchange rate,.000801,225.6355
ZMB,1979,.193669,Derived using data on investment from UN and the spliced USD exchange rate,.000793,244.2232
ZMB,1980,.23492,Derived using data on investment from UN and the spliced USD exchange rate,.000789,297.744
ZMB,1981,.242261,Derived using data on investment from UN and the spliced USD exchange rate,.00087,278.4609
ZMB,1982,.236668,Derived using data on investment from UN and the spliced USD exchange rate,.000929,254.7557
ZMB,1983,.257642,Derived using data on investment from UN and the spliced USD exchange rate,.001259,204.6402
ZMB,1984,.305186,Derived using data on investment from UN and the spliced USD exchange rate,.001813,168.332
ZMB,1985,.507944,Derived using data on investment from UN and the spliced USD exchange rate,.00314,161.7656
ZMB,1986,1.139989,Derived using data on investment from UN and the spliced USD exchange rate,.007788,146.3776
ZMB,1987,1.920607,Derived using data on investment from UN and the spliced USD exchange rate,.009519,201.7656
ZMB,1988,2.247118,Derived using data on investment from UN and the spliced USD exchange rate,.008266,271.8507
ZMB,1989,4.078582,Derived using data on investment from UN and the spliced USD exchange rate,.013814,295.2499
ZMB,1990,13.25303,Derived using data on investment from UN and the spliced USD exchange rate,.030289,437.5526
ZMB,1991,20.16917,Derived using data on investment from UN and the spliced USD exchange rate,.06464,312.0231
ZMB,1992,56.81057,Derived using data on investment from UN and the spliced USD exchange rate,.172214,329.8836
ZMB,1993,187.0023,Derived using data on investment from UN and the spliced USD exchange rate,.452763,413.0247
ZMB,1994,270.6229,Derived using data on investment from UN and the spliced USD exchange rate,.669371,404.2944
ZMB,1995,701.0394,Derived using data on investment from UN and the spliced USD exchange rate,.864119,811.2765
ZMB,1996,743.8466,Derived using data on investment from UN and the spliced USD exchange rate,1.2079,615.818
ZMB,1997,1098.031,Derived using data on investment from UN and the spliced USD exchange rate,1.314498,835.3237
ZMB,1998,1448.551,Derived using data on investment from UN and the spliced USD exchange rate,1.862069,777.9255
ZMB,1999,1925.146,Derived using data on investment from UN and the spliced USD exchange rate,2.388019,806.1688
ZMB,2000,2756.953,Derived using data on investment from UN and the spliced USD exchange rate,3.110844,886.2394
ZMB,2001,3658.412,Derived using data on investment from UN and the spliced USD exchange rate,3.610935,1013.148
ZMB,2002,5247.794,Derived using data on investment from UN and the spliced USD exchange rate,4.398595,1193.062
ZMB,2003,7679.172,Derived using data on investment from UN and the spliced USD exchange rate,4.733271,1622.382
ZMB,2004,9491.539,Derived using data on investment from UN and the spliced USD exchange rate,4.778875,1986.145
ZMB,2005,11119.68,Derived using data on investment from UN and the spliced USD exchange rate,4.465,2490.41
ZMB,2006,12488.1,Derived using data on investment from UN and the spliced USD exchange rate,3.601667,3467.311
ZMB,2007,15736.4,Derived using data on investment from UN and the spliced USD exchange rate,4.001667,3932.461
ZMB,2008,22309,Derived using data on investment from UN and the spliced USD exchange rate,3.745,5957.01
ZMB,2009,24248.3,Derived using data on investment from UN and the spliced USD exchange rate,5.045,4806.402
ZMB,2010,29045.7,Derived using data on investment from UN and the spliced USD exchange rate,4.7975,6054.34
ZMB,2011,38364.5,Derived using data on investment from UN and the spliced USD exchange rate,4.861667,7891.223
ZMB,2012,41685.3,Derived using data on investment from UN and the spliced USD exchange rate,5.1475,8098.164
ZMB,2013,51510.8,Derived using data on investment from UN and the spliced USD exchange rate,5.396483,9545.254
ZMB,2014,56869.5,Derived using data on investment from UN and the spliced USD exchange rate,6.154167,9240.812
ZMB,2015,78471.5,Derived using data on investment from UN and the spliced USD exchange rate,8.631667,9091.117
ZMB,2016,82562.91,Derived using data on investment from UN and the spliced USD exchange rate,10.3075,8009.984
ZMB,2017,100970.7,Derived using data on investment from UN and the spliced USD exchange rate,9.5175,10608.95
ZMB,2018,106330.4,Derived using data on investment from UN and the spliced USD exchange rate,10.45833,10167.05
ZMB,2019,117961.9,Derived using data on investment from UN and the spliced USD exchange rate,12.89,9151.427
ZMB,2020,107285.3,Derived using data on investment from UN and the spliced USD exchange rate,18.34409,5848.493
ZMB,2021,140827.6,Derived using data on investment from UN and the spliced USD exchange rate,20.01849,7034.875
ZMB,2022,133274.1,Derived using data on investment from UN and the spliced USD exchange rate,16.93759,7868.537
ZMB,2023,175276.8,Derived using data on investment from UN and the spliced USD exchange rate,20.21202,8671.908
ZMB,2024,157502.1,Derived using data on investment from WDI and the spliced USD exchange rate,26.16642,6019.245
