ISO3,year,gen_govexp_GDP,source,nGDP,gen_govexp
VNM,2013,24.457,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.47e+09,1.09e+09
VNM,2014,22.755,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4.94e+09,1.12e+09
VNM,2015,24.174,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.19e+09,1.25e+09
VNM,2016,22.231,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,5.64e+09,1.25e+09
VNM,2017,21.529,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,6.29e+09,1.36e+09
VNM,2018,20.48,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.01e+09,1.44e+09
VNM,2019,19.811,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,7.71e+09,1.53e+09
VNM,2020,21.251,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.04e+09,1.71e+09
VNM,2021,20.125,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,8.49e+09,1.71e+09
VNM,2022,18.3353,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,9.55e+09,1.75e+09
VNM,2023,19.52,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,1.02e+10,2.00e+09
VNM,2024,20.205,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.14e+10,2.30e+09
VNM,2025,20.673,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.25e+10,2.58e+09
VNM,2026,21.021,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.36e+10,2.87e+09
VNM,2027,21.095,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.48e+10,3.13e+09
VNM,2028,21.041,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.61e+10,3.39e+09
VNM,2029,20.995,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,1.74e+10,3.66e+09
VUT,1991,33.212,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,22808.24,7575.074
VUT,1992,31.832,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,24157.36,7689.77
VUT,1993,26.2,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,26667.18,6986.802
VUT,1994,24.355,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,27992.75,6817.634
VUT,1995,27.962,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,30565.38,8546.69
VUT,1996,24.457,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,31655.44,7741.97
VUT,1997,22.213,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,33057.26,7343.009
VUT,1998,27.887,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,33133.52,9239.944
VUT,1999,23.865,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,34205.58,8163.162
VUT,2000,25.446,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,36472.07,9280.683
VUT,2001,22.334,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,37048.75,8274.467
VUT,2002,22.336,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,36778.91,8214.938
VUT,2003,18.842,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,38423,7239.661
VUT,2004,18.514,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,40803,7554.268
VUT,2005,18.295,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,43148,7893.927
VUT,2006,20.105,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,48613,9773.644
VUT,2007,22.45,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,53926,12106.39
VUT,2008,27.803,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,59863,16643.71
VUT,2009,27.562,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,63257,17434.89
VUT,2010,28.334,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,64996,18415.97
VUT,2011,25.129,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,68905,17315.14
VUT,2012,24.455,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,69278,16941.94
VUT,2013,22.908,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,71692,16423.2
VUT,2014,23.352,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,75106,17538.75
VUT,2015,44.091,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,82798,36506.46
VUT,2016,36.266,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,87249,31641.72
VUT,2017,37.135,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,94887,35236.29
VUT,2018,33.253,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,100771,33509.38
VUT,2019,39.82,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,107450,42786.59
VUT,2020,43.376,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,104929,45514
VUT,2021,44.39,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,107522,47729.02
VUT,2022,43.39904,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,121883.9,52896.46
VUT,2023,42.89813,Derived using data on general government expenditure to GDP from IMF_FPP and the spliced GDP,133268.6,57169.75
VUT,2024,39.209,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,133581.5,52375.96
VUT,2025,37.259,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,138706.3,51680.59
VUT,2026,34.662,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,144520.9,50093.82
VUT,2027,33.159,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,151142.4,50117.32
VUT,2028,33.179,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,157311.2,52194.28
VUT,2029,32.938,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,163732.7,53930.28
WSM,1992,43.395,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,299.0364,129.7669
WSM,1993,49.452,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,313.3351,154.9505
WSM,1994,54.079,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,516.694,279.4229
WSM,1995,42.21,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,498.4124,210.3799
WSM,1996,38.857,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,558.4353,216.9912
WSM,1997,31.048,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,632.0159,196.2283
WSM,1998,28.127,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,682.1722,191.8746
WSM,1999,33.805,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,711.389,240.485
WSM,2000,30.382,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,780.91,237.2561
WSM,2001,29.993,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,856.376,256.8529
WSM,2002,30.743,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,917.1422,281.957
WSM,2003,28.541,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,983.4603,280.6894
WSM,2004,27.321,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1100.687,300.7187
WSM,2005,30.58,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1210.741,370.2446
WSM,2006,27.684,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1293.725,358.1548
WSM,2007,31.073,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1747.247,542.9221
WSM,2008,27.688,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1807.949,500.585
WSM,2009,31.46,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1708.818,537.5942
WSM,2010,29.39,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1736.117,510.2447
WSM,2011,33.653,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1804.959,607.423
WSM,2012,33.609,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1775.787,596.8245
WSM,2013,30.738,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1844.831,567.0642
WSM,2014,35.349,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1907.479,674.2748
WSM,2015,30.534,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2114.167,645.5396
WSM,2016,27.348,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2231.988,610.4041
WSM,2017,30.872,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2252.179,695.2928
WSM,2018,29.974,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2313.197,693.3578
WSM,2019,31.75,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2417.196,767.4597
WSM,2020,30.503,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2209.587,673.9905
WSM,2021,34.729,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2191.381,761.0447
WSM,2022,33.12,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2304.773,763.3408
WSM,2023,29.8494,Derived using data on general government expenditure to GDP from IMF_GFS and the spliced GDP,2826.978,843.8359
WSM,2024,32.52,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3210.697,1044.119
WSM,2025,35.294,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3474.785,1226.391
WSM,2026,35.345,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3676.412,1299.428
WSM,2027,35.357,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,3867.081,1367.284
WSM,2028,35.35,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,4062.134,1435.964
WSM,2029,35.363,Derived using data on general government expenditure to GDP from IMF_WEO_forecast and the spliced GDP,4268.145,1509.344
XKX,2000,8.506,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,1840.297,156.5357
XKX,2001,8.548,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2815.079,240.6329
XKX,2002,13.896,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3005.638,417.6634
XKX,2003,18.103,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2906.997,526.2537
XKX,2004,25.088,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2869.281,719.8453
XKX,2005,22.714,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2890.88,656.6344
XKX,2006,19.839,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,2934.985,582.2716
XKX,2007,18.6,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3180.27,591.5303
XKX,2008,26.622,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3537.6,941.7799
XKX,2009,30.269,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,3610.4,1092.832
XKX,2010,29.886,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4031,1204.705
XKX,2011,29.679,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4555.9,1352.146
XKX,2012,30.226,Derived using data on general government expenditure to GDP from IMF_WEO and the spliced GDP,4797.3,1450.032
