ISO3,year,nGDP,source,USDfx,nGDP_USD
SRB,2008,3021364,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,55.7641,54181.16
SRB,2009,3173314,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,67.47307,47030.82
SRB,2010,3384054,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,77.90658,43437.34
SRB,2011,3758417,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,73.33816,51247.77
SRB,2012,3967884,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,88.11691,45029.77
SRB,2013,4296738,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,85.17305,50447.15
SRB,2014,4341967,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,88.54081,49039.16
SRB,2015,4493630,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,108.8543,41281.16
SRB,2016,4698763,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,111.2903,42220.79
SRB,2017,4953980,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,107.4947,46085.81
SRB,2018,5287994,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,100.2784,52733.12
SRB,2019,5669235,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,105.2762,53851.05
SRB,2020,5764148,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,103.0272,55947.84
SRB,2021,6576024,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,99.49249,66095.69
SRB,2022,7460139,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,111.8647,66688.93
SRB,2023,8817908,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,108.4143,81335.27
SRB,2024,9748259,Derived using data on nominal GDP from EUS and the spliced USD exchange rate,108.1815,90110.24
SRB,2025,1.05e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,109.0474,96483.68
SRB,2026,1.13e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,108.8293,103805.4
SRB,2027,1.21e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,108.9522,111255.5
SRB,2028,1.30e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,108.9584,119259.7
SRB,2029,1.39e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,108.9079,127957.3
SSD,2008,30210.48,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.090163,14453.65
SSD,2009,26677,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.301533,11590.97
SSD,2010,34417.04,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.306001,14924.99
SSD,2011,51387.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.98895,17192.59
SSD,2012,26179.77,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.95,8874.499
SSD,2013,37537.18,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.95,12724.47
SSD,2014,44084.75,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.95,14943.98
SSD,2015,25479.6,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.604167,7069.484
SSD,2016,153103,Derived using data on nominal GDP from UN and the spliced USD exchange rate,46.72917,3276.39
SSD,2017,405877,Derived using data on nominal GDP from UN and the spliced USD exchange rate,113.6475,3571.368
SSD,2018,1144300,Derived using data on nominal GDP from UN and the spliced USD exchange rate,141.3858,8093.456
SSD,2019,2597880,Derived using data on nominal GDP from UN and the spliced USD exchange rate,157.9992,16442.37
SSD,2020,3007890,Derived using data on nominal GDP from UN and the spliced USD exchange rate,165.9073,18129.94
SSD,2021,4245061,Derived using data on nominal GDP from UN and the spliced USD exchange rate,306.3546,13856.69
SSD,2022,9944566,Derived using data on nominal GDP from UN and the spliced USD exchange rate,534.5112,18604.97
SSD,2023,1.54e+07,Derived using data on nominal GDP from UN and the spliced USD exchange rate,930.3314,16604.42
SSD,2024,2.35e+07,Derived using data on nominal GDP from IMF_IFS and the spliced USD exchange rate,2163.104,10843.96
SSD,2025,5.03e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,5439.438,9253.412
SSD,2026,7.40e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,5984.208,12362.85
SSD,2027,8.46e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,6582.36,12854.09
SSD,2028,9.76e+07,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,7240.165,13475.98
SSD,2029,1.16e+08,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,7964.183,14566.46
STP,1963,.4794156,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,16.67533
STP,1964,.5348501,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,18.60348
STP,1965,.601466,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,20.92056
STP,1966,.6846687,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,23.81456
STP,1967,.7864122,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,27.35347
STP,1968,.8622274,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,29.99052
STP,1969,.9396732,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.02875,32.68429
STP,1970,1.017428,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.02875,35.3888
STP,1971,1.00571,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0283602,35.46206
STP,1972,1.06592,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0270534,39.40057
STP,1973,1.305855,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0245152,53.26723
STP,1974,1.397071,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0254082,54.98512
STP,1975,1.459984,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0255432,57.15733
STP,1976,1.496037,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0302291,49.48999
STP,1977,1.757605,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0375581,46.797
STP,1978,1.892625,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0361547,52.34793
STP,1979,2.190246,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0350246,62.53453
STP,1980,2.700402,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0347714,77.66158
STP,1981,3.049249,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0383995,79.40863
STP,1982,3.131206,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0409986,76.37348
STP,1983,3.02403,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0423352,71.43063
STP,1984,3.284614,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0441587,74.3821
STP,1985,3.509472,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0446044,78.67996
STP,1986,4.254421,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.038589,110.2495
STP,1987,5.978,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0542112,110.2724
STP,1988,8.129286,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.0863433,94.1507
STP,1989,11.68396,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.1246722,93.71743
STP,1990,16.26141,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.1433309,113.4536
STP,1991,20.62771,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.1937585,106.4609
STP,1992,28.98926,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.3213371,90.21449
STP,1993,51.40287,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.4298542,119.5821
STP,1994,91.50829,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.7326282,124.9041
STP,1995,140.0673,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.420342,98.61522
STP,1996,283.2504,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.203164,128.5653
STP,1997,397.9668,Derived using data on nominal GDP from UN and the spliced USD exchange rate,4.552506,87.41709
STP,1998,473.1826,Derived using data on nominal GDP from UN and the spliced USD exchange rate,6.883243,68.74413
STP,1999,523.3514,Derived using data on nominal GDP from UN and the spliced USD exchange rate,7.118958,73.51516
STP,2000,578.1417,Derived using data on nominal GDP from UN and the spliced USD exchange rate,7.978172,72.46543
STP,2001,638.668,Derived using data on nominal GDP from UN and the spliced USD exchange rate,8.84211,72.23028
STP,2002,736.639,Derived using data on nominal GDP from UN and the spliced USD exchange rate,9.088326,81.05332
STP,2003,900.583,Derived using data on nominal GDP from UN and the spliced USD exchange rate,9.347583,96.34395
STP,2004,1043.32,Derived using data on nominal GDP from UN and the spliced USD exchange rate,9.902325,105.3611
STP,2005,1332.35,Derived using data on nominal GDP from UN and the spliced USD exchange rate,10.55797,126.1937
STP,2006,1673.61,Derived using data on nominal GDP from UN and the spliced USD exchange rate,12.44864,134.4412
STP,2007,1974.03,Derived using data on nominal GDP from UN and the spliced USD exchange rate,13.53675,145.8274
STP,2008,2763.009,Derived using data on nominal GDP from UN and the spliced USD exchange rate,14.6952,188.0212
STP,2009,3044.288,Derived using data on nominal GDP from UN and the spliced USD exchange rate,16.20845,187.8211
STP,2010,3652.623,Derived using data on nominal GDP from UN and the spliced USD exchange rate,18.4986,197.454
STP,2011,4109.907,Derived using data on nominal GDP from UN and the spliced USD exchange rate,17.62294,233.2135
STP,2012,4815.931,Derived using data on nominal GDP from UN and the spliced USD exchange rate,19.06842,252.5606
STP,2013,5588.961,Derived using data on nominal GDP from UN and the spliced USD exchange rate,18.44995,302.9255
STP,2014,6442.92,Derived using data on nominal GDP from UN and the spliced USD exchange rate,18.4664,348.8996
STP,2015,7030.51,Derived using data on nominal GDP from UN and the spliced USD exchange rate,22.09064,318.2574
STP,2016,7697.781,Derived using data on nominal GDP from UN and the spliced USD exchange rate,22.14886,347.5475
STP,2017,8231.171,Derived using data on nominal GDP from UN and the spliced USD exchange rate,21.74114,378.5989
STP,2018,8618.99,Derived using data on nominal GDP from UN and the spliced USD exchange rate,20.75086,415.3558
STP,2019,9424.295,Derived using data on nominal GDP from UN and the spliced USD exchange rate,21.88474,430.6331
STP,2020,10247.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,21.50706,476.4622
STP,2021,10942.04,Derived using data on nominal GDP from UN and the spliced USD exchange rate,20.7104,528.3354
STP,2022,12690.14,Derived using data on nominal GDP from UN and the spliced USD exchange rate,23.2904,544.8654
STP,2023,15499.92,Derived using data on nominal GDP from UN and the spliced USD exchange rate,22.65842,684.0687
STP,2024,18444.14,Derived using data on nominal GDP from IMF_IFS and the spliced USD exchange rate,23.4584,786.2487
STP,2025,21691.26,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,22.72794,954.3873
STP,2026,24315.82,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,22.64706,1073.686
STP,2027,26503.29,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,22.65381,1169.927
STP,2028,28780.99,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,22.65904,1270.177
STP,2029,31239.14,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,22.66255,1378.448
SUN,1970,390071.2,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.9,433412.5
SUN,1971,410018.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.829,494594.5
SUN,1972,424501.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.829,512064.3
SUN,1973,457155.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.746,612808.7
SUN,1974,476009.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.772,616593.1
SUN,1975,495957.4,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.723,685971.6
SUN,1976,523282.9,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.76,688530.2
SUN,1977,545689.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.739,738416.5
SUN,1978,574654.8,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.684,840138.6
SUN,1979,591460,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.656,901615.8
SUN,1980,620425,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.66,940037.8
SUN,1981,652942.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.72,906864.3
SUN,1982,700761.9,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.73,959947.8
SUN,1983,732869.4,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.738,993047.9
SUN,1984,763747.1,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.814,938264.3
SUN,1985,777000,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.85,914117.6
SUN,1986,798500,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.709,1126234
SUN,1987,825000,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.637,1295133
SUN,1988,875400,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.607,1442175
SUN,1989,941716.1,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.627,1501940
SUN,1990,1020973,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.666,1532992
SUR,1960,.2503421,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,132.8075
SUR,1961,.2705654,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,143.536
SUR,1962,.2917936,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,154.7977
SUR,1963,.3164133,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,167.8585
SUR,1964,.351709,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,186.583
SUR,1965,.3845285,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,203.9939
SUR,1966,.4295309,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,227.8679
SUR,1967,.500044,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,265.2753
SUR,1968,.5270355,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,279.5945
SUR,1969,.6186635,Derived using data on nominal GDP from IMF_GDD and the spliced USD exchange rate,.001885,328.2034
SUR,1970,.671743,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001885,356.3623
SUR,1971,.732855,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001884,388.9889
SUR,1972,.756933,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,424.0521
SUR,1973,.830303,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,465.1558
SUR,1974,1.002722,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,561.749
SUR,1975,1.138212,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,637.6537
SUR,1976,1.236895,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,692.9384
SUR,1977,1.568527,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,878.7266
SUR,1978,1.798786,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1007.723
SUR,1979,1.914099,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1072.324
SUR,1980,1.944059,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1089.109
SUR,1981,2.174318,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1218.105
SUR,1982,2.238272,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1253.934
SUR,1983,2.160989,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1210.638
SUR,1984,2.113421,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1183.989
SUR,1985,2.13564,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1196.437
SUR,1986,2.179124,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1220.798
SUR,1987,2.396409,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1342.526
SUR,1988,2.839135,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1590.552
SUR,1989,3.31703,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,1858.28
SUR,1990,4.749568,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,2660.823
SUR,1991,5.479251,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,3069.608
SUR,1992,7.420843,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,4157.335
SUR,1993,17.82672,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.001785,9986.959
SUR,1994,99.21599,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.222461,445.9927
SUR,1995,373.7984,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.442772,844.2232
SUR,1996,422.3976,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.401018,1053.313
SUR,1997,453.1436,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.401566,1128.441
SUR,1998,543.3531,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.401606,1352.951
SUR,1999,932.0544,Derived using data on nominal GDP from UN and the spliced USD exchange rate,.834084,1117.459
SUR,2000,1529.674,Derived using data on nominal GDP from UN and the spliced USD exchange rate,1.322491,1156.661
SUR,2001,2224.002,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.178182,1021.036
SUR,2002,3142.556,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.34675,1339.11
SUR,2003,4052.674,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.601333,1557.922
SUR,2004,4935.979,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.733583,1805.681
SUR,2005,5990.679,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.731667,2193.049
SUR,2006,7206.325,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.74375,2626.451
SUR,2007,8060.532,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.745,2936.442
SUR,2008,9781.293,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.745,3563.313
SUR,2009,10821.83,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.745,3942.377
SUR,2010,12304.48,Derived using data on nominal GDP from UN and the spliced USD exchange rate,2.745417,4481.825
SUR,2011,14954.46,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.268,4576.029
SUR,2012,17151.13,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.3,5197.313
SUR,2013,17874.11,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.3,5416.396
SUR,2014,18360.62,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.3,5563.824
SUR,2015,17514.65,Derived using data on nominal GDP from UN and the spliced USD exchange rate,3.416667,5126.237
SUR,2016,20662.99,Derived using data on nominal GDP from UN and the spliced USD exchange rate,6.22863,3317.422
SUR,2017,26893.28,Derived using data on nominal GDP from UN and the spliced USD exchange rate,7.487661,3591.679
SUR,2018,29821.68,Derived using data on nominal GDP from UN and the spliced USD exchange rate,7.462511,3996.199
SUR,2019,31732.34,Derived using data on nominal GDP from UN and the spliced USD exchange rate,7.458,4254.806
SUR,2020,38719.47,Derived using data on nominal GDP from UN and the spliced USD exchange rate,9.309545,4159.115
SUR,2021,60703.57,Derived using data on nominal GDP from UN and the spliced USD exchange rate,18.23867,3328.29
SUR,2022,89471.63,Derived using data on nominal GDP from UN and the spliced USD exchange rate,24.70918,3620.988
SUR,2023,138223.3,Derived using data on nominal GDP from UN and the spliced USD exchange rate,36.77587,3758.534
SUR,2024,158613.8,Derived using data on nominal GDP from IMF_IFS and the spliced USD exchange rate,33.18055,4780.324
SUR,2025,182486.9,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,37.93645,4810.33
SUR,2026,204187.2,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,40.10923,5090.78
SUR,2027,225599.4,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,42.0927,5359.583
SUR,2028,243664.5,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,43.86687,5554.637
SUR,2029,263257.2,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,45.38039,5801.121
SVK,1990,10171.89,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.5959415,17068.61
SVK,1991,11696.63,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.9784737,11953.96
SVK,1992,12156.24,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.9354323,12995.32
SVK,1993,14290.88,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.022484,13976.63
SVK,1994,17218.88,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.063385,16192.52
SVK,1995,20027.72,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.987001,20291.49
SVK,1996,22248.06,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.017633,21862.55
SVK,1997,24578.45,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.1164,22015.81
SVK,1998,26795.73,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.170356,22895.37
SVK,1999,28614.14,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.376367,20789.61
SVK,2000,31632.02,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.536416,20588.18
SVK,2001,34307.33,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.605843,21364.06
SVK,2002,37272.25,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.503036,24797.97
SVK,2003,41210.91,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.220072,33777.44
SVK,2004,45996.76,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.069483,43008.4
SVK,2005,50275.89,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.031554,48738.02
SVK,2006,56349.06,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.985557,57174.83
SVK,2007,63180.69,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.819576,77089.48
SVK,2008,68556.65,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.708602,96749.16
SVK,2009,64055.14,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.718958,89094.41
SVK,2010,68726.72,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.755868,90924.23
SVK,2011,71629.53,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.719207,99595.16
SVK,2012,73727.61,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.778848,94662.38
SVK,2013,74642.67,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.753234,99096.26
SVK,2014,76562.3,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.753941,101549.5
SVK,2015,80376.3,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.901896,89119.26
SVK,2016,81621.57,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.90389,90300.34
SVK,2017,84960.37,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.887039,95779.74
SVK,2018,90275.85,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.847582,106509.9
SVK,2019,94547.48,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.893409,105827.8
SVK,2020,94320.59,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.876828,107570.2
SVK,2021,101960,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.845982,120522.7
SVK,2022,110088.6,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.951774,115666.7
SVK,2023,122918.9,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.925053,132877.7
SVK,2024,132025.3,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.924128,142864.7
SVK,2025,140553.4,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.94554,148648.8
SVK,2026,146807.6,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.94554,155263.2
SVK,2027,153167.1,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.9099146,168331.3
SVK,2028,160532.5,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.910597,176293.7
SVK,2029,167530.7,Derived using data on nominal GDP from IMF_WEO_forecast and the spliced USD exchange rate,.910606,183977.1
SVN,1990,876.4198,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.0472375,18553.47
SVN,1991,1556.34,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.229659,6776.741
SVN,1992,4534.239,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.338848,13381.34
SVN,1993,6392.229,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.473762,13492.49
SVN,1994,8253.648,Derived using data on nominal GDP from AMECO and the spliced USD exchange rate,.53721,15363.92
SVN,1995,10568.33,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.494522,21370.79
SVN,1996,12126.65,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.564702,21474.43
SVN,1997,13812.39,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.666908,20711.09
SVN,1998,15291.05,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.692924,22067.42
SVN,1999,17149.43,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.76285,22480.74
SVN,2000,18731.92,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.937042,19990.48
SVN,2001,20937.56,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,1.016597,20595.74
SVN,2002,23272.63,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.999814,23276.96
SVN,2003,25376.34,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.864107,29367.13
SVN,2004,27420.88,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.80299,34148.47
SVN,2005,28905.74,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.804858,35914.08
SVN,2006,31294.44,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.797017,39264.46
SVN,2007,34936.91,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.730754,47809.4
SVN,2008,37742.05,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.683499,55218.89
SVN,2009,35830.35,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.718958,49836.5
SVN,2010,36050.78,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.755868,47694.54
SVN,2011,36782.21,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.719207,51142.74
SVN,2012,35933.58,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.778848,46136.83
SVN,2013,36041.27,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.753234,47848.7
SVN,2014,37270.93,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.753941,49434.82
SVN,2015,38493.89,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.901896,42681.07
SVN,2016,40013.16,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.90389,44267.73
SVN,2017,42625.48,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.887039,48053.67
SVN,2018,45462.43,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.847582,53637.8
SVN,2019,48156.45,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.893409,53901.91
SVN,2020,46738.7,Derived using data on nominal GDP from OECD_EO and the spliced USD exchange rate,.876828,53304.3
