ISO3,year,govdef_GDP,nGDP,govdef,source
BGD,1990,-.153,972647.8,-1488.151,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1991,.442,1100327,4863.446,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1992,.356,1195420,4255.695,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1993,.426,1253700,5340.762,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1994,.032,1354120,433.3184,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1995,-.377,1525180,-5749.929,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1996,-2.015,1663240,-33514.29,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1997,-1.941,1807010,-35074.06,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1998,-2.197,2001770,-43978.89,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,1999,-1.35,2196970,-29659.1,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2000,-2.496,2370860,-59176.67,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2001,-3.439,2535460,-87194.47,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2002,-2.305,2732010,-62972.83,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2003,-1.958,3005801,-58853.58,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2004,-2.208,3329731,-73520.46,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2005,-2.398,3707070,-88895.54,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2006,-2.148,4823370,-103606,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2007,-1.864,5598183,-104350.1,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2008,-3.365,6518029,-219331.7,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2009,-2.68,7443223,-199478.4,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2010,-2.233,8572786,-191430.3,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2011,-2.965,1.00e+07,-297202,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2012,-2.556,1.18e+07,-300574.8,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2013,-2.857,1.36e+07,-388686.6,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2014,-2.619,1.55e+07,-406602.4,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2015,-3.29,1.78e+07,-586707.2,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2016,-3.163,2.08e+07,-656582.3,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2017,-4.167,2.32e+07,-968538.8,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2018,-4.068,2.64e+07,-1073646,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2019,-5.408,2.95e+07,-1596133,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2020,-4.84,3.17e+07,-1534507,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2021,-3.555,3.53e+07,-1254981,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2022,-4.117,3.97e+07,-1635156,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2023,-4.577754,4.49e+07,-2055797,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2024,-4.641,5.00e+07,-2321732,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2025,-4.199,5.77e+07,-2421730,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2026,-4.886,6.55e+07,-3199611,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2027,-5.024,7.39e+07,-3712212,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2028,-5.109,8.31e+07,-4247200,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGD,2029,-5.233,9.33e+07,-4882778,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1924,-17.50273,.0719996,-.0126019,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1925,-13.0412,.0818177,-.01067,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1926,-12.57469,.0801814,-.0100826,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1927,-11.37226,.0867268,-.0098628,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1928,-12.67464,.0916359,-.0116145,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1929,-6.672299,.0916359,-.0061142,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1930,-5.481001,.0801814,-.0043947,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1931,-3.0696,.073636,-.0022603,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1932,-2.1357,.0638178,-.001363,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1933,-.5639,.0589088,-.0003322,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1934,-.1162996,.0572724,-.0000666,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1935,1.3441,.0605451,.0008138,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1936,1.1687,.0654542,.000765,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1937,1.407001,.0769087,.0010821,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1938,.9995995,.0834541,.0008342,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1939,.7186995,.0965449,.0006939,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1940,.7507,.1063631,.0007985,Derived using data on general government deficit to GDP and central government and the spliced GDP.
BGR,1941,-17.57596,.1456356,-.0255968,Derived using data on general government deficit to GDP and central government and the spliced GDP.
