ISO3,year,govtax_GDP,nGDP,govtax,source
COL,1964,6.15,56901.22,3499.425,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1965,5.603279,61027.17,3419.522,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1966,6.767568,77042.54,5213.906,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1967,6.225301,86816.21,5404.571,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1968,6.7125,97486.86,6543.806,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1969,7.542342,114187.3,8612.394,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1970,7.457143,133334.6,9942.952,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1971,8.978205,156392.5,14041.24,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1972,7.445789,190478,14182.59,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1973,6.083539,243611.4,14820.19,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1974,5.894099,322810.1,19026.75,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1975,7.432099,406018.9,30175.73,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1976,6.917293,536762.1,37129.41,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1977,6.480446,727366.8,47136.62,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1978,6.820682,930731.8,63482.26,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1979,6.509672,1225676,79787.51,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1980,6.516783,1639959,106872.6,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1981,6.248109,2077711,129817.7,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1982,6.5839,2639865,173806.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1983,6.021611,3255174,196013.9,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1984,6.243194,4125915,257588.8,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1985,7.329843,5346104,391861,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1986,7.748969,7357883,570160.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1987,8.646873,9654069,834775.1,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1988,8.584093,1.30e+07,1113848,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1989,8.45508,1.69e+07,1426202,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1990,9.140795,2.27e+07,2077834,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1991,10.92044,2.97e+07,3239960,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1992,11.41986,3.83e+07,4368282,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1993,,5.05e+07,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1994,,6.76e+07,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1995,,8.68e+07,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1996,,1.06e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1997,,1.30e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1998,13.72451,1.53e+08,2.10e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,1999,13.52459,1.67e+08,2.26e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2000,13.51932,1.95e+08,2.64e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2001,,2.13e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2002,,2.33e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2003,13.94371,2.65e+08,3.69e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2004,,3.01e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2005,,3.38e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2006,,3.82e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2007,,4.29e+08,,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2008,15.76391,4.77e+08,7.51e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2009,15.38416,5.02e+08,7.72e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2010,14.89733,5.44e+08,8.11e+07,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2011,17.26728,6.19e+08,1.07e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2012,16.63295,6.67e+08,1.11e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2013,17.24744,7.14e+08,1.23e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2014,18.74637,7.63e+08,1.43e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2015,18.73585,8.05e+08,1.51e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2016,17.62779,8.64e+08,1.52e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2017,18.41173,9.20e+08,1.69e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
COL,2018,18.08808,9.88e+08,1.79e+08,Derived using data on general government tax revenue to GDP and central government and the spliced GDP.
