ISO3,year,cons,source,USDfx,cons_USD
TCD,1967,75840.77,Derived using data on consumption from WDI and the spliced USD exchange rate,246.0009,308.2946
TCD,1968,77370.48,Derived using data on consumption from WDI and the spliced USD exchange rate,247.5647,312.5263
TCD,1969,82899.77,Derived using data on consumption from WDI and the spliced USD exchange rate,259.9606,318.8936
TCD,1970,90238.08,Derived using data on consumption from UN and the spliced USD exchange rate,276.4031,326.4727
TCD,1971,98305.84,Derived using data on consumption from UN and the spliced USD exchange rate,275.3564,357.013
TCD,1972,93541.48,Derived using data on consumption from UN and the spliced USD exchange rate,252.0276,371.1556
TCD,1973,95408.13,Derived using data on consumption from UN and the spliced USD exchange rate,222.8892,428.0519
TCD,1974,113282,Derived using data on consumption from UN and the spliced USD exchange rate,240.7047,470.6266
TCD,1975,146777.6,Derived using data on consumption from UN and the spliced USD exchange rate,214.3129,684.8754
TCD,1976,148079.4,Derived using data on consumption from UN and the spliced USD exchange rate,238.9505,619.7075
TCD,1977,152481.8,Derived using data on consumption from UN and the spliced USD exchange rate,245.6797,620.6528
TCD,1978,166998.9,Derived using data on consumption from UN and the spliced USD exchange rate,225.6559,740.0602
TCD,1979,168999.3,Derived using data on consumption from UN and the spliced USD exchange rate,212.7216,794.4623
TCD,1980,145856.9,Derived using data on consumption from UN and the spliced USD exchange rate,211.2796,690.3502
TCD,1981,220393.4,Derived using data on consumption from UN and the spliced USD exchange rate,271.7314,811.0708
TCD,1982,252136.3,Derived using data on consumption from UN and the spliced USD exchange rate,328.6063,767.2902
TCD,1983,402437.3,Derived using data on consumption from UN and the spliced USD exchange rate,381.066,1056.083
TCD,1984,455329.6,Derived using data on consumption from UN and the spliced USD exchange rate,436.9567,1042.047
TCD,1985,507134.4,Derived using data on consumption from UN and the spliced USD exchange rate,449.263,1128.814
TCD,1986,485500.5,Derived using data on consumption from UN and the spliced USD exchange rate,346.3059,1401.941
TCD,1987,461778.6,Derived using data on consumption from UN and the spliced USD exchange rate,300.5366,1536.514
TCD,1988,499041.1,Derived using data on consumption from UN and the spliced USD exchange rate,297.8482,1675.488
TCD,1989,530397,Derived using data on consumption from UN and the spliced USD exchange rate,319.0083,1662.643
TCD,1990,529725.3,Derived using data on consumption from UN and the spliced USD exchange rate,272.2648,1945.625
TCD,1991,513623.7,Derived using data on consumption from UN and the spliced USD exchange rate,282.1069,1820.671
TCD,1992,528077.9,Derived using data on consumption from UN and the spliced USD exchange rate,264.6918,1995.067
TCD,1993,529754.9,Derived using data on consumption from UN and the spliced USD exchange rate,283.1626,1870.851
TCD,1994,749397.9,Derived using data on consumption from UN and the spliced USD exchange rate,555.2047,1349.769
TCD,1995,881988.7,Derived using data on consumption from UN and the spliced USD exchange rate,499.1484,1766.987
TCD,1996,985140.2,Derived using data on consumption from UN and the spliced USD exchange rate,511.5524,1925.785
TCD,1997,970856.6,Derived using data on consumption from UN and the spliced USD exchange rate,583.6694,1663.367
TCD,1998,1228351,Derived using data on consumption from UN and the spliced USD exchange rate,589.9518,2082.12
TCD,1999,1217320,Derived using data on consumption from UN and the spliced USD exchange rate,615.6738,1977.215
TCD,2000,1253435,Derived using data on consumption from UN and the spliced USD exchange rate,711.8317,1760.858
TCD,2001,1350573,Derived using data on consumption from UN and the spliced USD exchange rate,732.8998,1842.78
TCD,2002,2360096,Derived using data on consumption from UN and the spliced USD exchange rate,696.3815,3389.085
TCD,2003,2371376,Derived using data on consumption from UN and the spliced USD exchange rate,581.0611,4081.113
TCD,2004,2419565,Derived using data on consumption from UN and the spliced USD exchange rate,528.1226,4581.446
TCD,2005,2614503,Derived using data on consumption from UN and the spliced USD exchange rate,527.7897,4953.683
TCD,2006,2928461,Derived using data on consumption from UN and the spliced USD exchange rate,522.8607,5600.844
TCD,2007,3026969,Derived using data on consumption from UN and the spliced USD exchange rate,479.2627,6315.887
TCD,2008,3533474,Derived using data on consumption from UN and the spliced USD exchange rate,448.2152,7883.431
TCD,2009,3939264,Derived using data on consumption from UN and the spliced USD exchange rate,472.0243,8345.47
TCD,2010,4187730,Derived using data on consumption from UN and the spliced USD exchange rate,495.3098,8454.77
TCD,2011,4482349,Derived using data on consumption from UN and the spliced USD exchange rate,471.7644,9501.243
TCD,2012,5090327,Derived using data on consumption from UN and the spliced USD exchange rate,510.5143,9970.978
TCD,2013,5407794,Derived using data on consumption from UN and the spliced USD exchange rate,494.0467,10945.92
TCD,2014,5944810,Derived using data on consumption from UN and the spliced USD exchange rate,494.414,12023.95
TCD,2015,6188069,Derived using data on consumption from UN and the spliced USD exchange rate,591.4495,10462.55
TCD,2016,5912015,Derived using data on consumption from UN and the spliced USD exchange rate,593.014,9969.436
TCD,2017,6075568,Derived using data on consumption from UN and the spliced USD exchange rate,582.0293,10438.59
TCD,2018,6211810,Derived using data on consumption from UN and the spliced USD exchange rate,555.7007,11178.34
TCD,2019,5972275,Derived using data on consumption from UN and the spliced USD exchange rate,585.9586,10192.32
TCD,2020,6171468,Derived using data on consumption from UN and the spliced USD exchange rate,575.586,10722.06
TCD,2021,6063013,Derived using data on consumption from UN and the spliced USD exchange rate,554.5307,10933.59
TCD,2022,6421026,Derived using data on consumption from UN and the spliced USD exchange rate,623.7597,10294.07
TCD,2023,6904550,Derived using data on consumption from UN and the spliced USD exchange rate,606.5698,11382.94
TCD,2024,6516992,Derived using data on consumption from WDI and the spliced USD exchange rate,606.3453,10747.99
TGO,1960,31665.7,Derived using data on consumption from WDI_ARC and the spliced USD exchange rate,245.1951,129.1449
TGO,1961,30590.85,Derived using data on consumption from WDI_ARC and the spliced USD exchange rate,245.2601,124.7282
TGO,1962,32839.61,Derived using data on consumption from WDI_ARC and the spliced USD exchange rate,245.0139,134.0316
TGO,1963,38221.4,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0164,155.9953
TGO,1964,40150.56,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0272,163.8616
TGO,1965,43285.44,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.0609,176.6313
TGO,1966,54619.23,Derived using data on consumption from BCEAO and the spliced USD exchange rate,245.6784,222.32
TGO,1967,59562.69,Derived using data on consumption from BCEAO and the spliced USD exchange rate,246.0009,242.1238
TGO,1968,62818.14,Derived using data on consumption from BCEAO and the spliced USD exchange rate,247.5647,253.7443
TGO,1969,71378.77,Derived using data on consumption from BCEAO and the spliced USD exchange rate,259.9606,274.5753
TGO,1970,77166.24,Derived using data on consumption from UN and the spliced USD exchange rate,276.4031,279.1801
TGO,1971,86448.29,Derived using data on consumption from UN and the spliced USD exchange rate,275.3564,313.9505
TGO,1972,94054.46,Derived using data on consumption from UN and the spliced USD exchange rate,252.0276,373.1911
TGO,1973,94529.08,Derived using data on consumption from UN and the spliced USD exchange rate,222.8892,424.108
TGO,1974,105387.2,Derived using data on consumption from UN and the spliced USD exchange rate,240.7047,437.828
TGO,1975,142429.1,Derived using data on consumption from UN and the spliced USD exchange rate,214.3129,664.585
TGO,1976,141665,Derived using data on consumption from UN and the spliced USD exchange rate,238.9505,592.8634
TGO,1977,169904,Derived using data on consumption from UN and the spliced USD exchange rate,245.6797,691.5671
TGO,1978,183833.5,Derived using data on consumption from UN and the spliced USD exchange rate,225.6559,814.6632
TGO,1979,209063.9,Derived using data on consumption from UN and the spliced USD exchange rate,212.7216,982.8052
TGO,1980,239087.3,Derived using data on consumption from UN and the spliced USD exchange rate,211.2796,1131.616
TGO,1981,272883.4,Derived using data on consumption from UN and the spliced USD exchange rate,271.7314,1004.239
TGO,1982,294548.3,Derived using data on consumption from UN and the spliced USD exchange rate,328.6063,896.3561
TGO,1983,300289,Derived using data on consumption from UN and the spliced USD exchange rate,381.066,788.0234
TGO,1984,303177.2,Derived using data on consumption from UN and the spliced USD exchange rate,436.9567,693.838
TGO,1985,331926.6,Derived using data on consumption from UN and the spliced USD exchange rate,449.263,738.8246
TGO,1986,377058.9,Derived using data on consumption from UN and the spliced USD exchange rate,346.3059,1088.803
TGO,1987,378319.2,Derived using data on consumption from UN and the spliced USD exchange rate,300.5366,1258.813
TGO,1988,440042.9,Derived using data on consumption from UN and the spliced USD exchange rate,297.8482,1477.406
TGO,1989,432472,Derived using data on consumption from UN and the spliced USD exchange rate,319.0083,1355.676
TGO,1990,482004.3,Derived using data on consumption from UN and the spliced USD exchange rate,272.2648,1770.351
TGO,1991,520556,Derived using data on consumption from UN and the spliced USD exchange rate,282.1069,1845.244
TGO,1992,506158.7,Derived using data on consumption from UN and the spliced USD exchange rate,264.6918,1912.257
TGO,1993,448661.3,Derived using data on consumption from UN and the spliced USD exchange rate,283.1626,1584.465
TGO,1994,608718.9,Derived using data on consumption from UN and the spliced USD exchange rate,555.2047,1096.386
TGO,1995,752597.3,Derived using data on consumption from UN and the spliced USD exchange rate,499.1484,1507.763
TGO,1996,843881.3,Derived using data on consumption from UN and the spliced USD exchange rate,511.5524,1649.648
TGO,1997,972138.6,Derived using data on consumption from UN and the spliced USD exchange rate,583.6694,1665.564
TGO,1998,925237.6,Derived using data on consumption from UN and the spliced USD exchange rate,589.9518,1568.328
TGO,1999,989653.8,Derived using data on consumption from UN and the spliced USD exchange rate,615.6738,1607.432
TGO,2000,943822,Derived using data on consumption from UN and the spliced USD exchange rate,711.8317,1325.906
TGO,2001,990612,Derived using data on consumption from UN and the spliced USD exchange rate,732.8998,1351.634
TGO,2002,1041223,Derived using data on consumption from UN and the spliced USD exchange rate,696.3815,1495.191
TGO,2003,1072220,Derived using data on consumption from UN and the spliced USD exchange rate,581.0611,1845.279
TGO,2004,1056350,Derived using data on consumption from UN and the spliced USD exchange rate,528.1226,2000.199
TGO,2005,1249091,Derived using data on consumption from UN and the spliced USD exchange rate,527.7897,2366.645
TGO,2006,1450899,Derived using data on consumption from UN and the spliced USD exchange rate,522.8607,2774.924
TGO,2007,1687084,Derived using data on consumption from UN and the spliced USD exchange rate,479.2627,3520.166
TGO,2008,1931249,Derived using data on consumption from UN and the spliced USD exchange rate,448.2152,4308.754
TGO,2009,2131757,Derived using data on consumption from UN and the spliced USD exchange rate,472.0243,4516.202
TGO,2010,2242948,Derived using data on consumption from UN and the spliced USD exchange rate,495.3098,4528.374
TGO,2011,2423430,Derived using data on consumption from UN and the spliced USD exchange rate,471.7644,5136.949
TGO,2012,2543865,Derived using data on consumption from UN and the spliced USD exchange rate,510.5143,4982.945
TGO,2013,2730575,Derived using data on consumption from UN and the spliced USD exchange rate,494.0467,5526.958
TGO,2014,2849307,Derived using data on consumption from UN and the spliced USD exchange rate,494.414,5762.999
TGO,2015,3080182,Derived using data on consumption from UN and the spliced USD exchange rate,591.4495,5207.853
TGO,2016,3339658,Derived using data on consumption from UN and the spliced USD exchange rate,593.014,5631.667
TGO,2017,3366519,Derived using data on consumption from UN and the spliced USD exchange rate,582.0293,5784.106
TGO,2018,3505236,Derived using data on consumption from UN and the spliced USD exchange rate,555.7007,6307.776
TGO,2019,3684296,Derived using data on consumption from UN and the spliced USD exchange rate,585.9586,6287.639
TGO,2020,3839832,Derived using data on consumption from UN and the spliced USD exchange rate,575.586,6671.17
TGO,2021,4302488,Derived using data on consumption from UN and the spliced USD exchange rate,554.5307,7758.792
TGO,2022,4865666,Derived using data on consumption from UN and the spliced USD exchange rate,623.7597,7800.545
TGO,2023,5185524,Derived using data on consumption from UN and the spliced USD exchange rate,606.5698,8548.933
TGO,2024,5553821,Derived using data on consumption from BCEAO and the spliced USD exchange rate,606.3453,9159.502
THA,1960,43866.75,Derived using data on consumption from WDI and the spliced USD exchange rate,21.18177,2070.967
THA,1961,47252.75,Derived using data on consumption from WDI and the spliced USD exchange rate,21.05844,2243.887
THA,1962,52078.39,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8801,2494.163
THA,1963,55786.49,Derived using data on consumption from WDI and the spliced USD exchange rate,20.83008,2678.17
THA,1964,59992.47,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,2884.254
THA,1965,65704.88,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,3158.888
THA,1966,74585.27,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,3585.83
THA,1967,84051.91,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,4040.958
THA,1968,91935.56,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,4419.979
THA,1969,98753.71,Derived using data on consumption from WDI and the spliced USD exchange rate,20.8,4747.775
THA,1970,117614.4,Derived using data on consumption from UN and the spliced USD exchange rate,20.8,5654.536
THA,1971,120399.4,Derived using data on consumption from UN and the spliced USD exchange rate,20.8,5788.432
THA,1972,133688.6,Derived using data on consumption from UN and the spliced USD exchange rate,20.80003,6427.326
THA,1973,167318.1,Derived using data on consumption from UN and the spliced USD exchange rate,20.61958,8114.523
THA,1974,211781.3,Derived using data on consumption from UN and the spliced USD exchange rate,20.3751,10394.12
THA,1975,237892.2,Derived using data on consumption from UN and the spliced USD exchange rate,20.37927,11673.25
THA,1976,270695.5,Derived using data on consumption from UN and the spliced USD exchange rate,20.4001,13269.32
THA,1977,309034.5,Derived using data on consumption from UN and the spliced USD exchange rate,20.4001,15148.68
THA,1978,363411.7,Derived using data on consumption from UN and the spliced USD exchange rate,20.3361,17870.27
THA,1979,424105.3,Derived using data on consumption from UN and the spliced USD exchange rate,20.41894,20770.19
THA,1980,512056.7,Derived using data on consumption from UN and the spliced USD exchange rate,20.47635,25007.22
THA,1981,590431.3,Derived using data on consumption from UN and the spliced USD exchange rate,21.81849,27061.06
THA,1982,642525.4,Derived using data on consumption from UN and the spliced USD exchange rate,23.01434,27918.48
THA,1983,714671.6,Derived using data on consumption from UN and the spliced USD exchange rate,22.99167,31083.93
THA,1984,756004.1,Derived using data on consumption from UN and the spliced USD exchange rate,23.58287,32057.33
THA,1985,797849.8,Derived using data on consumption from UN and the spliced USD exchange rate,27.19408,29339.1
THA,1986,837059.8,Derived using data on consumption from UN and the spliced USD exchange rate,26.31502,31809.2
THA,1987,923009.3,Derived using data on consumption from UN and the spliced USD exchange rate,25.77085,35816.02
THA,1988,1034671,Derived using data on consumption from UN and the spliced USD exchange rate,25.31225,40876.3
THA,1989,1199205,Derived using data on consumption from UN and the spliced USD exchange rate,25.71948,46626.32
THA,1990,1428724,Derived using data on consumption from UN and the spliced USD exchange rate,25.60938,55789.09
THA,1991,1598943,Derived using data on consumption from UN and the spliced USD exchange rate,25.54163,62601.45
THA,1992,1825804,Derived using data on consumption from UN and the spliced USD exchange rate,25.41097,71851
THA,1993,2054676,Derived using data on consumption from UN and the spliced USD exchange rate,25.33259,81108.01
THA,1994,2330884,Derived using data on consumption from UN and the spliced USD exchange rate,25.16079,92639.55
THA,1995,2638182,Derived using data on consumption from UN and the spliced USD exchange rate,24.92139,105860.1
THA,1996,2935921,Derived using data on consumption from UN and the spliced USD exchange rate,25.35869,115775.7
THA,1997,3065682,Derived using data on consumption from UN and the spliced USD exchange rate,31.07215,98663.34
THA,1998,3043767,Derived using data on consumption from UN and the spliced USD exchange rate,41.26234,73766.22
THA,1999,3197576,Derived using data on consumption from UN and the spliced USD exchange rate,37.86024,84457.36
THA,2000,3432760,Derived using data on consumption from UN and the spliced USD exchange rate,40.20313,85385.39
THA,2001,3713562,Derived using data on consumption from UN and the spliced USD exchange rate,44.50471,83442.01
THA,2002,3971193,Derived using data on consumption from UN and the spliced USD exchange rate,42.99806,92357.48
THA,2003,4330942,Derived using data on consumption from UN and the spliced USD exchange rate,41.52467,104298.1
THA,2004,4797661,Derived using data on consumption from UN and the spliced USD exchange rate,40.27279,119129.1
THA,2005,5291525,Derived using data on consumption from UN and the spliced USD exchange rate,40.28643,131347.6
THA,2006,5708528,Derived using data on consumption from UN and the spliced USD exchange rate,37.93357,150487.5
THA,2007,6033411,Derived using data on consumption from UN and the spliced USD exchange rate,32.30248,186778.6
THA,2008,6598910,Derived using data on consumption from UN and the spliced USD exchange rate,33.02846,199794.7
THA,2009,6668904,Derived using data on consumption from UN and the spliced USD exchange rate,34.3158,194339.2
THA,2010,7346992,Derived using data on consumption from UN and the spliced USD exchange rate,31.69913,231772.6
THA,2011,7813385,Derived using data on consumption from UN and the spliced USD exchange rate,30.49221,256242
THA,2012,8603359,Derived using data on consumption from UN and the spliced USD exchange rate,31.08572,276762.4
THA,2013,8900574,Derived using data on consumption from UN and the spliced USD exchange rate,30.7306,289632.3
THA,2014,9196726,Derived using data on consumption from UN and the spliced USD exchange rate,32.48125,283139.5
THA,2015,9409588,Derived using data on consumption from UN and the spliced USD exchange rate,34.28051,274487.9
THA,2016,9757238,Derived using data on consumption from UN and the spliced USD exchange rate,35.27803,276581.2
THA,2017,1.01e+07,Derived using data on consumption from UN and the spliced USD exchange rate,33.93825,297691.8
THA,2018,1.07e+07,Derived using data on consumption from UN and the spliced USD exchange rate,32.33587,329445.5
THA,2019,1.11e+07,Derived using data on consumption from UN and the spliced USD exchange rate,31.04259,358773.4
THA,2020,1.11e+07,Derived using data on consumption from UN and the spliced USD exchange rate,31.28113,354681.8
THA,2021,1.14e+07,Derived using data on consumption from UN and the spliced USD exchange rate,32.01599,356299.3
THA,2022,1.26e+07,Derived using data on consumption from UN and the spliced USD exchange rate,35.07471,358125.8
THA,2023,1.33e+07,Derived using data on consumption from UN and the spliced USD exchange rate,34.80943,382623.6
THA,2024,1.39e+07,Derived using data on consumption from IMF_IFS and the spliced USD exchange rate,35.28061,394938.3
TJK,1990,.061492,Derived using data on consumption from UN and the spliced USD exchange rate,.000666,92.33033
TJK,1991,.106161,Derived using data on consumption from UN and the spliced USD exchange rate,.00175,60.66343
TJK,1992,.616668,Derived using data on consumption from UN and the spliced USD exchange rate,.002469,249.7643
TJK,1993,5.292065,Derived using data on consumption from UN and the spliced USD exchange rate,.010357,510.9651
TJK,1994,15.3744,Derived using data on consumption from UN and the spliced USD exchange rate,.024494,627.6803
TJK,1995,59.91749,Derived using data on consumption from UN and the spliced USD exchange rate,.122859,487.6931
TJK,1996,251.1686,Derived using data on consumption from UN and the spliced USD exchange rate,.2955,849.9784
TJK,1997,440.0571,Derived using data on consumption from UN and the spliced USD exchange rate,.562333,782.5562
TJK,1998,941.8546,Derived using data on consumption from UN and the spliced USD exchange rate,.776625,1212.753
TJK,1999,1298.659,Derived using data on consumption from UN and the spliced USD exchange rate,1.237792,1049.174
TJK,2000,1775.5,Derived using data on consumption from UN and the spliced USD exchange rate,2.07625,855.1475
TJK,2001,2516.4,Derived using data on consumption from UN and the spliced USD exchange rate,2.372192,1060.791
TJK,2002,3158.3,Derived using data on consumption from UN and the spliced USD exchange rate,2.764133,1142.601
TJK,2003,4319.4,Derived using data on consumption from UN and the spliced USD exchange rate,3.061367,1410.938
TJK,2004,5292.8,Derived using data on consumption from UN and the spliced USD exchange rate,2.970508,1781.783
TJK,2005,6899.4,Derived using data on consumption from UN and the spliced USD exchange rate,3.116567,2213.782
TJK,2006,8773.8,Derived using data on consumption from UN and the spliced USD exchange rate,3.298408,2660.01
TJK,2007,11923.9,Derived using data on consumption from UN and the spliced USD exchange rate,3.442483,3463.75
TJK,2008,17156.5,Derived using data on consumption from UN and the spliced USD exchange rate,3.430725,5000.838
TJK,2009,20380.2,Derived using data on consumption from UN and the spliced USD exchange rate,4.142708,4919.536
TJK,2010,23726.2,Derived using data on consumption from UN and the spliced USD exchange rate,4.378967,5418.219
TJK,2011,33314.9,Derived using data on consumption from UN and the spliced USD exchange rate,4.610183,7226.373
TJK,2012,39960.61,Derived using data on consumption from UN and the spliced USD exchange rate,4.737708,8434.587
TJK,2013,43725.86,Derived using data on consumption from UN and the spliced USD exchange rate,4.764233,9177.943
TJK,2014,47381.26,Derived using data on consumption from UN and the spliced USD exchange rate,4.937567,9596.074
TJK,2015,42206.3,Derived using data on consumption from UN and the spliced USD exchange rate,6.163117,6848.207
TJK,2016,50109.6,Derived using data on consumption from UN and the spliced USD exchange rate,7.835675,6395.059
TJK,2017,59167.4,Derived using data on consumption from UN and the spliced USD exchange rate,8.549742,6920.373
TJK,2018,62273.4,Derived using data on consumption from UN and the spliced USD exchange rate,9.151217,6804.931
TJK,2019,69139,Derived using data on consumption from UN and the spliced USD exchange rate,9.530367,7254.6
TJK,2020,74861.6,Derived using data on consumption from UN and the spliced USD exchange rate,10.32194,7252.666
TJK,2021,92235.3,Derived using data on consumption from UN and the spliced USD exchange rate,11.30885,8156.028
TJK,2022,115547,Derived using data on consumption from UN and the spliced USD exchange rate,11.03107,10474.68
TJK,2023,123330.9,Derived using data on consumption from UN and the spliced USD exchange rate,10.84453,11372.64
TKM,1990,.00176,Derived using data on consumption from UN and the spliced USD exchange rate,2.66e-07,6606.606
TKM,1991,.003389,Derived using data on consumption from UN and the spliced USD exchange rate,7.00e-07,4841.429
TKM,1992,.098627,Derived using data on consumption from UN and the spliced USD exchange rate,.0000773,1276.229
TKM,1993,.87296,Derived using data on consumption from UN and the spliced USD exchange rate,1.99,.4386733
TKM,1994,10.04302,Derived using data on consumption from UN and the spliced USD exchange rate,75,.1339069
TKM,1995,89.95726,Derived using data on consumption from UN and the spliced USD exchange rate,200,.4497863
TKM,1996,873.1964,Derived using data on consumption from UN and the spliced USD exchange rate,.777222,1123.484
TKM,1997,1815.361,Derived using data on consumption from UN and the spliced USD exchange rate,.82975,2187.84
TKM,1998,2593.343,Derived using data on consumption from UN and the spliced USD exchange rate,.98825,2624.177
TKM,1999,3517.288,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,3382.008
TKM,2000,2647.985,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,2546.14
TKM,2001,4597.797,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,4420.958
TKM,2002,5139.012,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,4941.357
TKM,2003,8184.208,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,7869.432
TKM,2004,11047.31,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,10622.41
TKM,2005,10687.14,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,10276.1
TKM,2006,9418.715,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,9056.457
TKM,2007,12185.1,Derived using data on consumption from UN and the spliced USD exchange rate,1.04,11716.44
TKM,2008,22072.22,Derived using data on consumption from UN and the spliced USD exchange rate,2.316667,9527.576
TKM,2009,13852.37,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,4860.482
TKM,2010,9237.325,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,3241.167
TKM,2011,14083.04,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,4941.418
TKM,2012,23987.27,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,8416.586
TKM,2013,20551.67,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,7211.114
TKM,2014,24492.6,Derived using data on consumption from UN and the spliced USD exchange rate,2.85,8593.895
TKM,2015,25927.22,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,7407.776
TKM,2016,24826.69,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,7093.339
TKM,2017,26570.01,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,7591.431
TKM,2018,28688,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,8196.572
TKM,2019,31522.83,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,9006.521
TKM,2020,32091,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,9168.856
TKM,2021,35022.47,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,10006.42
TKM,2022,39535.67,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,11295.91
TKM,2023,41920.39,Derived using data on consumption from UN and the spliced USD exchange rate,3.5,11977.26
TLS,1990,374.2196,Derived using data on consumption from UN and the spliced USD exchange rate,1,374.2196
TLS,1991,431.1444,Derived using data on consumption from UN and the spliced USD exchange rate,1,431.1444
TLS,1992,548.4174,Derived using data on consumption from UN and the spliced USD exchange rate,1,548.4174
TLS,1993,633.1295,Derived using data on consumption from UN and the spliced USD exchange rate,1,633.1295
TLS,1994,715.9233,Derived using data on consumption from UN and the spliced USD exchange rate,1,715.9233
TLS,1995,807.6887,Derived using data on consumption from UN and the spliced USD exchange rate,1,807.6887
TLS,1996,943.0297,Derived using data on consumption from UN and the spliced USD exchange rate,1,943.0297
TLS,1997,877.6661,Derived using data on consumption from UN and the spliced USD exchange rate,1,877.6661
TLS,1998,1000.703,Derived using data on consumption from UN and the spliced USD exchange rate,1,1000.703
TLS,1999,692.3412,Derived using data on consumption from UN and the spliced USD exchange rate,1,692.3412
TLS,2000,810.5256,Derived using data on consumption from UN and the spliced USD exchange rate,1,810.5256
TLS,2001,1043.464,Derived using data on consumption from UN and the spliced USD exchange rate,1,1043.464
TLS,2002,1112.024,Derived using data on consumption from UN and the spliced USD exchange rate,1,1112.024
TLS,2003,913.533,Derived using data on consumption from UN and the spliced USD exchange rate,1,913.533
TLS,2004,772.5909,Derived using data on consumption from UN and the spliced USD exchange rate,1,772.5909
TLS,2005,668.4529,Derived using data on consumption from UN and the spliced USD exchange rate,1,668.4529
TLS,2006,763.6324,Derived using data on consumption from UN and the spliced USD exchange rate,1,763.6324
TLS,2007,1031.872,Derived using data on consumption from UN and the spliced USD exchange rate,1,1031.872
TLS,2008,1201.264,Derived using data on consumption from UN and the spliced USD exchange rate,1,1201.264
TLS,2009,1384.742,Derived using data on consumption from UN and the spliced USD exchange rate,1,1384.742
TLS,2010,1539.403,Derived using data on consumption from UN and the spliced USD exchange rate,1,1539.403
TLS,2011,1643.241,Derived using data on consumption from UN and the spliced USD exchange rate,1,1643.241
TLS,2012,1789.874,Derived using data on consumption from UN and the spliced USD exchange rate,1,1789.874
TLS,2013,1768.054,Derived using data on consumption from UN and the spliced USD exchange rate,1,1768.054
TLS,2014,1888.234,Derived using data on consumption from UN and the spliced USD exchange rate,1,1888.234
TLS,2015,1865.983,Derived using data on consumption from UN and the spliced USD exchange rate,1,1865.983
TLS,2016,1884.713,Derived using data on consumption from UN and the spliced USD exchange rate,1,1884.713
TLS,2017,1886.375,Derived using data on consumption from UN and the spliced USD exchange rate,1,1886.375
TLS,2018,1924.546,Derived using data on consumption from UN and the spliced USD exchange rate,1,1924.546
TLS,2019,2055.669,Derived using data on consumption from UN and the spliced USD exchange rate,1,2055.669
TLS,2020,2053.454,Derived using data on consumption from UN and the spliced USD exchange rate,1,2053.454
TLS,2021,2118.269,Derived using data on consumption from UN and the spliced USD exchange rate,1,2118.269
TLS,2022,2431.867,Derived using data on consumption from UN and the spliced USD exchange rate,1,2431.867
TLS,2023,2557.489,Derived using data on consumption from UN and the spliced USD exchange rate,1,2557.489
TLS,2024,2690.341,Derived using data on consumption from WDI and the spliced USD exchange rate,1,2690.341
TON,1970,16.01527,Derived using data on consumption from UN and the spliced USD exchange rate,.892857,17.9371
TON,1971,17.89629,Derived using data on consumption from UN and the spliced USD exchange rate,.880608,20.32266
TON,1972,19.85449,Derived using data on consumption from UN and the spliced USD exchange rate,.819201,24.23641
TON,1973,25.57273,Derived using data on consumption from UN and the spliced USD exchange rate,.704114,36.31901
TON,1974,33.62711,Derived using data on consumption from UN and the spliced USD exchange rate,.695845,48.32557
TON,1975,33.1368,Derived using data on consumption from UN and the spliced USD exchange rate,.763902,43.37833
TON,1976,35.36338,Derived using data on consumption from UN and the spliced USD exchange rate,.818317,43.21476
TON,1977,41.65447,Derived using data on consumption from UN and the spliced USD exchange rate,.901861,46.18724
TON,1978,51.84261,Derived using data on consumption from UN and the spliced USD exchange rate,.873694,59.33726
TON,1979,58.93896,Derived using data on consumption from UN and the spliced USD exchange rate,.894677,65.87737
TON,1980,74.26309,Derived using data on consumption from UN and the spliced USD exchange rate,.87828,84.55515
TON,1981,79.94238,Derived using data on consumption from UN and the spliced USD exchange rate,.870249,91.86151
