ISO3,year,cgovdef_GDP,source,nGDP,cgovdef
ESP,1980,-.8890352,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,100226.3,-891.0471
ESP,1981,-.7568197,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,112454.3,-851.0764
ESP,1982,-1.668103,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,129327.1,-2157.309
ESP,1983,-1.562223,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,147258.5,-2300.507
ESP,1984,-1.951411,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,166166.7,-3242.595
ESP,1985,-1.921918,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,184637.5,-3548.581
ESP,1986,-.1175613,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,211386.4,-248.5087
ESP,1987,.7193451,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,236375.4,1700.355
ESP,1988,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,263158,
ESP,1989,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,294893.4,
ESP,1990,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,328457.1,
ESP,1991,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,360182,
ESP,1992,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,387926.6,
ESP,1993,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,401340.4,
ESP,1994,,Derived using data on central government deficit to GDP from EUS and the spliced GDP,426850.9,
ESP,1995,-5.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,460259,-25774.5
ESP,1996,-4.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,488946,-20535.73
ESP,1997,-2.9,Derived using data on central government deficit to GDP from EUS and the spliced GDP,518971,-15050.16
ESP,1998,-2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,555559,-11111.18
ESP,1999,-1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,595242,-7142.904
ESP,2000,-1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,647569,-7770.828
ESP,2001,-.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,700958,-4205.748
ESP,2002,-.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,749744,-3748.72
ESP,2003,-.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,802683,-5618.781
ESP,2004,-1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,860059,-8600.59
ESP,2005,.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,928122,4640.61
ESP,2006,.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1004976,8039.808
ESP,2007,1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1077541,12930.49
ESP,2008,-3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1112432,-33372.96
ESP,2009,-9.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1072990,-100861.1
ESP,2010,-4.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1077145,-51702.96
ESP,2011,-3.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1068690,-38472.84
ESP,2012,-8.9,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1035964,-92200.79
ESP,2013,-5.3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1025652,-54359.56
ESP,2014,-3.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1038949,-38441.11
ESP,2015,-2.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1087112,-30439.13
ESP,2016,-2.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1122967,-28074.18
ESP,2017,-1.9,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1170024,-22230.46
ESP,2018,-1.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1212276,-16971.86
ESP,2019,-1.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1253710,-18805.65
ESP,2020,-7.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1129214,-85820.27
ESP,2021,-6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1235474,-74128.44
ESP,2022,-3,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1373629,-41208.87
ESP,2023,-2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1498324,-29966.48
ESP,2024,-2.9,Derived using data on central government deficit to GDP from EUS and the spliced GDP,1587609,-46040.66
EST,1995,.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,2859.615,11.43846
EST,1996,-.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,3675.423,-7.350847
EST,1997,1.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,4568.422,77.66319
EST,1998,-.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5102.429,-25.51214
EST,1999,-2.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,5405.631,-151.3577
EST,2000,.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,6169.501,12.339
EST,2001,.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,6980.287,27.92115
EST,2002,.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,7824.553,15.64911
EST,2003,1.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,8748.569,139.9771
EST,2004,2.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,9782.661,264.1319
EST,2005,1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,11335.74,113.3574
EST,2006,2.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,13555.72,338.893
EST,2007,2.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,16379.06,425.8556
EST,2008,-2.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,16610.79,-365.4373
EST,2009,-1.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,14148.61,-226.3778
EST,2010,-1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,14739.04,-176.8685
EST,2011,-.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,16741.13,-66.96452
EST,2012,-.8,Derived using data on central government deficit to GDP from EUS and the spliced GDP,18083.55,-144.6684
EST,2013,-.1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,19163.44,-19.16344
EST,2014,.7,Derived using data on central government deficit to GDP from EUS and the spliced GDP,20355.4,142.4878
EST,2015,.008567,Derived using data on central government deficit to GDP from IMF_GFS and the spliced GDP,21003.09,1.799332
EST,2016,-.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,22182.1,-44.3642
EST,2017,-.5,Derived using data on central government deficit to GDP from EUS and the spliced GDP,24286.49,-121.4324
EST,2018,-1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,26398.02,-263.9802
EST,2019,-.1,Derived using data on central government deficit to GDP from EUS and the spliced GDP,28436.4,-28.4364
EST,2020,-4.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,27843.66,-1169.434
EST,2021,-2.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,31398.4,-816.3584
EST,2022,-1.2,Derived using data on central government deficit to GDP from EUS and the spliced GDP,36386.06,-436.6328
EST,2023,-2.6,Derived using data on central government deficit to GDP from EUS and the spliced GDP,38163.99,-992.2637
EST,2024,-1.4,Derived using data on central government deficit to GDP from EUS and the spliced GDP,39114.1,-547.5974
ETH,1960,-.1734605,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,3339.134,-5.792077
ETH,1961,.2465076,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,3490.691,8.60482
ETH,1962,-.1578531,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,3634.105,-5.736548
ETH,1963,-.2258186,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,3810.504,-8.604828
ETH,1964,-2.664845,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,4197.721,-111.8627
ETH,1965,-2.885205,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,4672.42,-134.8089
ETH,1966,-4.315696,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,4851.688,-209.3841
ETH,1967,-3.412875,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,5168.632,-176.399
ETH,1968,-3.805056,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,5502.786,-209.384
ETH,1969,-2.884615,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,5816.863,-167.7941
ETH,1970,-2.757229,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,6397.688,-176.3989
ETH,1971,-2.929936,Derived using data on central government deficit to GDP from Mitchell and the spliced GDP,6755.968,-197.9456
