ISO3,year,govrev_GDP,nGDP,govrev,source
BTN,2000,39.639,20706.1,8207.69,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2001,38.131,23409.66,8926.339,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2002,34.973,27189.95,9509.142,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2003,24.512,30369.29,7444.121,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2004,32.798,33323.39,10929.41,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2005,29.47,37943.22,11181.87,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2006,33.354,42719.07,14248.52,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2007,33.987,51924.16,17647.46,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2008,33.535,57318.86,19221.88,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2009,38.506,64444.05,24814.83,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2010,43.969,78139.96,34357.36,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2011,33.741,92301.52,31143.46,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2012,33.635,105452.4,35468.9,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2013,28.417,113896.5,32365.96,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2014,31.826,127495.5,40576.72,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2015,27.469,140352.6,38553.46,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2016,28.567,158413.3,45253.92,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2017,26.274,168753.3,44338.24,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2018,30.173,176673,53307.53,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2019,22.762,192647.8,43850.48,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2020,29.141,182107.4,53067.93,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2021,30.869,204664.4,63177.86,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2022,25.136,227813.7,57263.25,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2023,17.95074,249388.2,44767.04,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2024,24.202,274297.4,66385.45,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2025,28.109,307725.8,86498.63,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2026,31.534,342377.3,107965.3,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2027,30.089,375862.4,113093.2,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2028,28.201,413619.2,116644.8,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BTN,2029,27.334,461221.3,126070.2,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1980,34.54285,662.5248,228.855,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1981,34.93709,815.2742,284.8331,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1982,35.32624,878.7796,310.4398,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1983,40.36683,1016.185,410.2015,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1984,46.11822,1259.218,580.7288,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1985,49.54203,1593.574,789.4887,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1986,55.18436,2103.25,1160.665,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1987,53.21041,2588.92,1377.575,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1988,49.08117,3269.511,1604.714,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1989,43.48833,6085.329,2646.408,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1990,49.53481,6923.322,3429.454,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1991,50.02375,7818.188,3910.951,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1992,51.51547,8584.855,4422.528,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1993,51.41324,9892.479,5086.044,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1994,41.12072,11434.6,4701.989,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1995,39.6944,13114.2,5205.603,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1996,42.59594,16114.9,6864.292,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1997,42.71478,18327.8,7828.679,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1998,34.32004,20244,6947.749,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,1999,46.017,25361.4,11670.56,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2000,47.549,29530.9,14041.65,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2001,39.206,32065.92,12571.76,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2002,41.141,34266.17,14097.44,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2003,42.571,36858.55,15691.05,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2004,41.193,41490.07,17091.01,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2005,44.109,49874.33,21999.07,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2006,46.432,57831.7,26852.41,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2007,42.8,64870.4,27764.53,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2008,40.509,73257.8,29676,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2009,38.343,72399,27759.95,Derived using data on general government revenue to GDP and central government and the spliced GDP.
BWA,2010,34.63,85852.9,29730.86,Derived using data on general government revenue to GDP and central government and the spliced GDP.
