ISO3,year,cgovrev_GDP,source,nGDP,cgovrev
AUS,1832,2.8125,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,8.410722,.2365516
AUS,1833,2.946429,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,9.431039,.2778789
AUS,1834,2.697368,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,12.0232,.3243099
AUS,1835,2.686274,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,16.07689,.4318693
AUS,1836,3.122642,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,18.7242,.5846896
AUS,1837,3.169643,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,19.71694,.6249565
AUS,1838,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,20.81998,
AUS,1839,4.564286,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,23.30183,1.063562
AUS,1840,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,28.21039,
AUS,1841,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,28.32069,
AUS,1842,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,24.07397,
AUS,1843,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,22.06091,
AUS,1844,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,21.97818,
AUS,1845,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,24.21185,
AUS,1846,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,27.60371,
AUS,1847,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,30.19587,
AUS,1848,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,33.86349,
AUS,1849,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,36.56596,
AUS,1850,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,39.46145,
AUS,1851,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,45.96942,
AUS,1852,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,79.47443,
AUS,1853,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,134.2406,
AUS,1854,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,172.8472,
AUS,1855,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,185.4771,
AUS,1856,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,185.9735,
AUS,1857,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,193.0054,
AUS,1858,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,201.3334,
AUS,1859,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,212.5844,
AUS,1860,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,225.5728,
AUS,1861,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,231.8326,
AUS,1862,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,232.4944,
AUS,1863,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,230.0401,
AUS,1864,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,231.7774,
AUS,1865,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,236.8514,
AUS,1866,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,248.9022,
AUS,1867,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,260.429,
AUS,1868,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,270.0531,
AUS,1869,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,278.6017,
AUS,1870,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,287.8673,
AUS,1871,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,291.7004,
AUS,1872,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,313.5406,
AUS,1873,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,367.5072,
AUS,1874,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,396.5172,
AUS,1875,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,414.6624,
AUS,1876,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,429.1674,
AUS,1877,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,432.4766,
AUS,1878,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,447.147,
AUS,1879,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,461.1282,
AUS,1880,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,474.7508,
AUS,1881,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,500.2587,
AUS,1882,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,527.1454,
AUS,1883,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,568.2063,
AUS,1884,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,593.5212,
AUS,1885,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,608.9087,
AUS,1886,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,624.4616,
AUS,1887,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,651.5138,
AUS,1888,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,693.6226,
AUS,1889,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,738.6819,
AUS,1890,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,762.0941,
AUS,1891,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,744.9693,
AUS,1892,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,683.4745,
AUS,1893,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,594.4036,
AUS,1894,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,553.1773,
AUS,1895,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,531.6955,
AUS,1896,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,552.6534,
AUS,1897,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,576.0655,
AUS,1898,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,608.3847,
AUS,1899,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,658.5181,
AUS,1900,,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,678.9521,
AUS,1901,5.789474,Derived using data on central government revenue to GDP from Mitchell and the spliced GDP,695.6908,40.27684
AUS,1902,4.114765,Derived using data on central government revenue to GDP from JST and the spliced GDP,737.1928,30.33375
AUS,1903,4.656578,Derived using data on central government revenue to GDP from JST and the spliced GDP,710.6371,33.09137
AUS,1904,4.448729,Derived using data on central government revenue to GDP from JST and the spliced GDP,743.8387,33.09137
AUS,1905,4.114765,Derived using data on central government revenue to GDP from JST and the spliced GDP,737.1928,30.33375
AUS,1906,4.160743,Derived using data on central government revenue to GDP from JST and the spliced GDP,795.3234,33.09136
AUS,1907,4.013213,Derived using data on central government revenue to GDP from JST and the spliced GDP,893.2737,35.84898
AUS,1908,4.647848,Derived using data on central government revenue to GDP from JST and the spliced GDP,889.9647,41.3642
AUS,1909,4.057971,Derived using data on central government revenue to GDP from JST and the spliced GDP,951.3767,38.60659
AUS,1910,4.265416,Derived using data on central government revenue to GDP from JST and the spliced GDP,1034.408,44.12182
AUS,1911,4.613442,Derived using data on central government revenue to GDP from JST and the spliced GDP,1135.696,52.39465
AUS,1912,4.751776,Derived using data on central government revenue to GDP from JST and the spliced GDP,1218.7,57.90989
AUS,1913,4.555903,Derived using data on central government revenue to GDP from JST and the spliced GDP,1331.624,60.6675
AUS,1914,4.22898,Derived using data on central government revenue to GDP from JST and the spliced GDP,1434.566,60.6675
AUS,1915,4.360235,Derived using data on central government revenue to GDP from JST and the spliced GDP,1391.382,60.6675
AUS,1916,5.313314,Derived using data on central government revenue to GDP from JST and the spliced GDP,1608.902,85.48602
AUS,1917,5.525311,Derived using data on central government revenue to GDP from JST and the spliced GDP,1696.897,93.75887
AUS,1918,5.786404,Derived using data on central government revenue to GDP from JST and the spliced GDP,1763.301,102.0317
AUS,1919,6.52732,Derived using data on central government revenue to GDP from JST and the spliced GDP,1901.126,124.0926
AUS,1920,7.025171,Derived using data on central government revenue to GDP from JST and the spliced GDP,2080.427,146.1535
AUS,1921,7.931739,Derived using data on central government revenue to GDP from JST and the spliced GDP,2294.61,182.0025
AUS,1922,7.713632,Derived using data on central government revenue to GDP from JST and the spliced GDP,2287.992,176.4873
AUS,1923,7.039388,Derived using data on central government revenue to GDP from JST and the spliced GDP,2507.14,176.4873
AUS,1924,6.880491,Derived using data on central government revenue to GDP from JST and the spliced GDP,2605.118,179.2449
AUS,1925,6.558642,Derived using data on central government revenue to GDP from JST and the spliced GDP,2859.094,187.5177
AUS,1926,7.007709,Derived using data on central government revenue to GDP from JST and the spliced GDP,2754.58,193.033
AUS,1927,7.300673,Derived using data on central government revenue to GDP from JST and the spliced GDP,2870.676,209.5786
AUS,1928,7.067138,Derived using data on central government revenue to GDP from JST and the spliced GDP,2887.497,204.0634
AUS,1929,7.275902,Derived using data on central government revenue to GDP from JST and the spliced GDP,2842.548,206.821
AUS,1930,8.166295,Derived using data on central government revenue to GDP from JST and the spliced GDP,2600.154,212.3363
AUS,1931,9.033423,Derived using data on central government revenue to GDP from JST and the spliced GDP,2136.875,193.033
AUS,1932,9.883322,Derived using data on central government revenue to GDP from JST and the spliced GDP,2008.922,198.5482
AUS,1933,9.72277,Derived using data on central government revenue to GDP from JST and the spliced GDP,2098.82,204.0634
AUS,1934,9.064184,Derived using data on central government revenue to GDP from JST and the spliced GDP,2251.316,204.0634
AUS,1935,8.930642,Derived using data on central government revenue to GDP from JST and the spliced GDP,2377.615,212.3362
AUS,1936,8.652527,Derived using data on central government revenue to GDP from JST and the spliced GDP,2613.39,226.1243
AUS,1937,8.028632,Derived using data on central government revenue to GDP from JST and the spliced GDP,2850.821,228.8819
AUS,1938,7.959932,Derived using data on central government revenue to GDP from JST and the spliced GDP,3083.288,245.4276
AUS,1939,8.674214,Derived using data on central government revenue to GDP from JST and the spliced GDP,3020.138,261.9733
AUS,1940,9.394397,Derived using data on central government revenue to GDP from JST and the spliced GDP,3287.627,308.8527
AUS,1941,11.6144,Derived using data on central government revenue to GDP from JST and the spliced GDP,3561.458,413.642
