ISO3,countryname,year,HPI,BIS,DallasFED,EUS,JST,OECD_HPI,CS2,CS1,chainlinking_ratio,source,source_change,source_change_count
MEX,Mexico,2019,4.137256,4.137256,,,,114.4532,,,1,BIS,,
MEX,Mexico,2020,115.9571,115.9571,,,,115.5003,,,1,BIS,,
MEX,Mexico,2021,117.6465,117.6465,,,,118.1169,,,1,BIS,,
MEX,Mexico,2022,2.007737,2.007737,,,,118.0162,,,1,BIS,,
MEX,Mexico,2023,4.882393,4.882393,,,,127.5737,,,1,BIS,,
MEX,Mexico,2024,131.8703,131.8703,,,,134.3212,,,1,BIS,,
MEX,Mexico,2025,3.857851,3.857851,,,,,,,1,BIS,,
MKD,Macedonia,2000,2672.118,2672.118,,,,,,,1,BIS,,
MKD,Macedonia,2001,2481.023,2481.023,,,,,,,1,BIS,,
MKD,Macedonia,2002,435.3403,435.3403,,,,,,,1,BIS,,
MKD,Macedonia,2003,2924.976,2924.976,,,,,,,1,BIS,,
MKD,Macedonia,2004,98.49233,98.49233,,,,,,,1,BIS,,
MKD,Macedonia,2005,2861.003,2861.003,,,,,,,1,BIS,,
MKD,Macedonia,2006,-274.2638,-274.2638,,,,,,,1,BIS,,
MKD,Macedonia,2007,203.4003,203.4003,,,,,,,1,BIS,,
MKD,Macedonia,2008,550.2245,550.2245,,,,,,,1,BIS,,
MKD,Macedonia,2009,-165.4744,-165.4744,,,,,,,1,BIS,,
MKD,Macedonia,2010,3270.857,3270.857,,,,,,,1,BIS,,
MKD,Macedonia,2011,-188.4744,-188.4744,,,,,,,1,BIS,,
MKD,Macedonia,2012,-375.0208,-375.0208,,,,,,,1,BIS,,
MKD,Macedonia,2013,-69.73439,-69.73439,,,,,,,1,BIS,,
MKD,Macedonia,2014,-55.5912,-55.5912,,,,,,,1,BIS,,
MKD,Macedonia,2015,100,100,,,,,,,1,BIS,,
MKD,Macedonia,2016,2790.29,2790.29,,,,,,,1,BIS,,
MKD,Macedonia,2017,-142.7857,-142.7857,,,,,,,1,BIS,,
MKD,Macedonia,2018,12.87611,12.87611,,,,,,,1,BIS,,
MKD,Macedonia,2019,72.93258,72.93258,,,,,,,1,BIS,,
MKD,Macedonia,2020,2725.849,2725.849,,,,,,,1,BIS,,
MKD,Macedonia,2021,2976.214,2976.214,,,,,,,1,BIS,,
MKD,Macedonia,2022,3049.49,3049.49,,,,,,,1,BIS,,
MKD,Macedonia,2023,3114.612,3114.612,,,,,,,1,BIS,,
MKD,Macedonia,2024,3256.769,3256.769,,,,,,,1,BIS,,
MKD,Macedonia,2025,3737.409,3737.409,,,,,,,1,BIS,,
MLT,Malta,2005,67.44546,67.44546,,58.43,,,,,1,BIS,,
MLT,Malta,2006,26.18185,26.18185,,70.04,,,,,1,BIS,,
MLT,Malta,2007,94.89046,94.89046,,84.75,,,,,1,BIS,,
MLT,Malta,2008,3.788328,3.788328,,94.14,,,,,1,BIS,,
MLT,Malta,2009,-6.876376,-6.876376,,90.07,,,,,1,BIS,,
MLT,Malta,2010,88.87278,88.87278,,91.04,,,,,1,BIS,,
MLT,Malta,2011,-.9986465,-.9986465,,89.8,,,,,1,BIS,,
MLT,Malta,2012,90.61673,90.61673,,92.54,,,,,1,BIS,,
MLT,Malta,2013,88.99406,88.99406,,92.16,,,,,1,BIS,,
MLT,Malta,2014,93.46822,93.46822,,94.51,,,,,1,BIS,,
MLT,Malta,2015,100,100,,100,,,,,1,BIS,,
MLT,Malta,2016,104.1612,104.1612,,105.45,,,,,1,BIS,,
MLT,Malta,2017,107.939,107.939,,111.03,,,,,1,BIS,,
MLT,Malta,2018,112.841,112.841,,117.45,,,,,1,BIS,,
MLT,Malta,2019,117.7772,117.7772,,124.65,,,,,1,BIS,,
MLT,Malta,2020,1.253959,1.253959,,128.86,,,,,1,BIS,,
MLT,Malta,2021,1.906686,1.906686,,135.44,,,,,1,BIS,,
MLT,Malta,2022,-1.237357,-1.237357,,144.45,,,,,1,BIS,,
MLT,Malta,2023,2.803189,2.803189,,153.42,,,,,1,BIS,,
MLT,Malta,2024,4.374929,4.374929,,163.65,,,,,1,BIS,,
MLT,Malta,2025,3.573442,3.573442,,,,,,,1,BIS,,
MYS,Malaysia,1988,42.0265,42.0265,,,,,,,1,BIS,,
MYS,Malaysia,1989,41.69639,41.69639,,,,,,,1,BIS,,
MYS,Malaysia,1990,45.01364,45.01364,,,,,,,1,BIS,,
MYS,Malaysia,1991,12.00173,12.00173,,,,,,,1,BIS,,
MYS,Malaysia,1992,2.899812,2.899812,,,,,,,1,BIS,,
MYS,Malaysia,1993,55.6121,55.6121,,,,,,,1,BIS,,
MYS,Malaysia,1994,5.792801,5.792801,,,,,,,1,BIS,,
MYS,Malaysia,1995,9.523356,9.523356,,,,,,,1,BIS,,
MYS,Malaysia,1996,72.88055,72.88055,,,,,,,1,BIS,,
MYS,Malaysia,1997,-4.844532,-4.844532,,,,,,,1,BIS,,
MYS,Malaysia,1998,59.32067,59.32067,,,,,,,1,BIS,,
MYS,Malaysia,1999,.2191971,.2191971,,,,,,,1,BIS,,
MYS,Malaysia,2000,61.22844,61.22844,,,,,,,1,BIS,,
MYS,Malaysia,2001,60.95644,60.95644,,,,,,,1,BIS,,
MYS,Malaysia,2002,62.77385,62.77385,,,,,,,1,BIS,,
MYS,Malaysia,2003,1.685612,1.685612,,,,,,,1,BIS,,
MYS,Malaysia,2004,.2303638,.2303638,,,,,,,1,BIS,,
MYS,Malaysia,2005,64.10454,64.10454,,,,,,,1,BIS,,
MYS,Malaysia,2006,1.088679,1.088679,,,,,,,1,BIS,,
MYS,Malaysia,2007,.4554888,.4554888,,,,,,,1,BIS,,
MYS,Malaysia,2008,63.41124,63.41124,,,,,,,1,BIS,,
MYS,Malaysia,2009,3.63688,3.63688,,,,,,,1,BIS,,
MYS,Malaysia,2010,70.59967,70.59967,,,,,,,1,BIS,,
MYS,Malaysia,2011,5.351167,5.351167,,,,,,,1,BIS,,
MYS,Malaysia,2012,85.84097,85.84097,,,,,,,1,BIS,,
MYS,Malaysia,2013,91.16001,91.16001,,,,,,,1,BIS,,
MYS,Malaysia,2014,96.3605,96.3605,,,,,,,1,BIS,,
MYS,Malaysia,2015,100,100,,,,,,,1,BIS,,
MYS,Malaysia,2016,105.2576,105.2576,,,,,,,1,BIS,,
MYS,Malaysia,2017,107.8783,107.8783,,,,,,,1,BIS,,
MYS,Malaysia,2018,1.522524,1.522524,,,,,,,1,BIS,,
MYS,Malaysia,2019,111.1344,111.1344,,,,,,,1,BIS,,
MYS,Malaysia,2020,114.2218,114.2218,,,,,,,1,BIS,,
MYS,Malaysia,2021,-.8492165,-.8492165,,,,,,,1,BIS,,
MYS,Malaysia,2022,112.7926,112.7926,,,,,,,1,BIS,,
MYS,Malaysia,2023,1.524316,1.524316,,,,,,,1,BIS,,
MYS,Malaysia,2024,118.2581,118.2581,,,,,,,1,BIS,,
MYS,Malaysia,2025,115.4693,115.4693,,,,,,,1,BIS,,
NLD,Netherlands,1870,101.8509,,,,1.085081,,,,93.86481,JST,,
NLD,Netherlands,1871,108.7326,,,,1.158396,,,,93.86481,JST,,
NLD,Netherlands,1872,115.6143,,,,1.23171,,,,93.86481,JST,,
NLD,Netherlands,1873,127.0779,,,,1.353839,,,,93.86481,JST,,
NLD,Netherlands,1874,138.5412,,,,1.475965,,,,93.86481,JST,,
NLD,Netherlands,1875,142.2556,,,,1.515537,,,,93.86481,JST,,
NLD,Netherlands,1876,145.9698,,,,1.555106,,,,93.86481,JST,,
NLD,Netherlands,1877,151.6072,,,,1.615166,,,,93.86481,JST,,
NLD,Netherlands,1878,157.2447,,,,1.675225,,,,93.86481,JST,,
NLD,Netherlands,1879,157.5087,,,,1.678038,,,,93.86481,JST,,
NLD,Netherlands,1880,157.7726,,,,1.68085,,,,93.86481,JST,,
NLD,Netherlands,1881,162.3353,,,,1.729459,,,,93.86481,JST,,
NLD,Netherlands,1882,166.898,,,,1.778068,,,,93.86481,JST,,
NLD,Netherlands,1883,154.7371,,,,1.64851,,,,93.86481,JST,,
NLD,Netherlands,1884,142.5759,,,,1.51895,,,,93.86481,JST,,
NLD,Netherlands,1885,145.5361,,,,1.550487,,,,93.86481,JST,,
NLD,Netherlands,1886,148.4964,,,,1.582024,,,,93.86481,JST,,
NLD,Netherlands,1887,139.22,,,,1.483197,,,,93.86481,JST,,
NLD,Netherlands,1888,129.9438,,,,1.384371,,,,93.86481,JST,,
NLD,Netherlands,1889,121.5347,,,,1.294784,,,,93.86481,JST,,
NLD,Netherlands,1890,113.1256,,,,1.205197,,,,93.86481,JST,,
NLD,Netherlands,1891,119.1214,,,,1.269074,,,,93.86481,JST,,
NLD,Netherlands,1892,125.1169,,,,1.332947,,,,93.86481,JST,,
NLD,Netherlands,1893,120.7051,,,,1.285946,,,,93.86481,JST,,
NLD,Netherlands,1894,116.2931,,,,1.238943,,,,93.86481,JST,,
NLD,Netherlands,1895,116.2931,,,,1.238943,,,,93.86481,JST,,
NLD,Netherlands,1896,116.2931,,,,1.238943,,,,93.86481,JST,,
NLD,Netherlands,1897,119.7246,,,,1.275501,,,,93.86481,JST,,
NLD,Netherlands,1898,123.1561,,,,1.312058,,,,93.86481,JST,,
NLD,Netherlands,1899,127.8697,,,,1.362276,,,,93.86481,JST,,
NLD,Netherlands,1900,132.5834,,,,1.412493,,,,93.86481,JST,,
NLD,Netherlands,1901,136.8821,,,,1.45829,,,,93.86481,JST,,
NLD,Netherlands,1902,141.1808,,,,1.504086,,,,93.86481,JST,,
NLD,Netherlands,1903,138.7485,,,,1.478174,,,,93.86481,JST,,
NLD,Netherlands,1904,136.3165,,,,1.452264,,,,93.86481,JST,,
NLD,Netherlands,1905,131.5275,,,,1.401244,,,,93.86481,JST,,
NLD,Netherlands,1906,126.7383,,,,1.350222,,,,93.86481,JST,,
NLD,Netherlands,1907,126.3047,,,,1.345602,,,,93.86481,JST,,
NLD,Netherlands,1908,125.8711,,,,1.340982,,,,93.86481,JST,,
NLD,Netherlands,1909,124.5702,,,,1.327124,,,,93.86481,JST,,
NLD,Netherlands,1910,123.2691,,,,1.313262,,,,93.86481,JST,,
NLD,Netherlands,1911,129.6608,,,,1.381357,,,,93.86481,JST,,
NLD,Netherlands,1912,136.0525,,,,1.449452,,,,93.86481,JST,,
NLD,Netherlands,1913,135.0154,,,,1.438402,,,,93.86481,JST,,
NLD,Netherlands,1914,133.9785,,,,1.427356,,,,93.86481,JST,,
NLD,Netherlands,1915,141.5957,,,,1.508507,,,,93.86481,JST,,
NLD,Netherlands,1916,149.2126,,,,1.589654,,,,93.86481,JST,,
NLD,Netherlands,1917,174.5152,,,,1.859218,,,,93.86481,JST,,
NLD,Netherlands,1918,199.8175,,,,2.128779,,,,93.86481,JST,,
NLD,Netherlands,1919,242.1642,,,,2.579925,,,,93.86481,JST,,
NLD,Netherlands,1920,284.5112,,,,3.031074,,,,93.86481,JST,,
NLD,Netherlands,1921,251.7611,,,,2.682167,,,,93.86481,JST,,
NLD,Netherlands,1922,219.0113,,,,2.333263,,,,93.86481,JST,,
NLD,Netherlands,1923,217.0126,,,,2.31197,,,,93.86481,JST,,
NLD,Netherlands,1924,215.0142,,,,2.290679,,,,93.86481,JST,,
NLD,Netherlands,1925,209.3577,,,,2.230417,,,,93.86481,JST,,
NLD,Netherlands,1926,203.7015,,,,2.170159,,,,93.86481,JST,,
NLD,Netherlands,1927,213.2795,,,,2.272198,,,,93.86481,JST,,
NLD,Netherlands,1928,222.8574,,,,2.374238,,,,93.86481,JST,,
NLD,Netherlands,1929,204.4368,,,,2.177992,,,,93.86481,JST,,
NLD,Netherlands,1930,186.0162,,,,1.981745,,,,93.86481,JST,,
NLD,Netherlands,1931,160.9589,,,,1.714795,,,,93.86481,JST,,
NLD,Netherlands,1932,135.9016,,,,1.447844,,,,93.86481,JST,,
NLD,Netherlands,1933,163.4099,,,,1.740906,,,,93.86481,JST,,
NLD,Netherlands,1934,190.9184,,,,2.033972,,,,93.86481,JST,,
NLD,Netherlands,1935,147.7798,,,,1.57439,,,,93.86481,JST,,
NLD,Netherlands,1936,104.6412,,,,1.114807,,,,93.86481,JST,,
NLD,Netherlands,1937,105.7914,,,,1.127061,,,,93.86481,JST,,
NLD,Netherlands,1938,106.9415,,,,1.139314,,,,93.86481,JST,,
NLD,Netherlands,1939,116.6891,,,,1.243161,,,,93.86481,JST,,
NLD,Netherlands,1940,126.4367,,,,1.347008,,,,93.86481,JST,,
NLD,Netherlands,1941,138.4469,,,,1.47496,,,,93.86481,JST,,
NLD,Netherlands,1942,150.4571,,,,1.602913,,,,93.86481,JST,,
NLD,Netherlands,1943,181.9438,,,,1.938359,,,,93.86481,JST,,
NLD,Netherlands,1944,213.4304,,,,2.273807,,,,93.86481,JST,,
NLD,Netherlands,1945,204.3238,,,,2.176788,,,,93.86481,JST,,
NLD,Netherlands,1946,195.2171,,,,2.079769,,,,93.86481,JST,,
NLD,Netherlands,1947,212.9025,,,,2.268182,,,,93.86481,JST,,
NLD,Netherlands,1948,230.5879,,,,2.456595,,,,93.86481,JST,,
NLD,Netherlands,1949,226.4398,,,,2.412404,,,,93.86481,JST,,
NLD,Netherlands,1950,222.2918,,,,2.368212,,,,93.86481,JST,,
NLD,Netherlands,1951,227.8163,,,,2.427068,,,,93.86481,JST,,
NLD,Netherlands,1952,233.3405,,,,2.485921,,,,93.86481,JST,,
NLD,Netherlands,1953,250.4223,,,,2.667904,,,,93.86481,JST,,
NLD,Netherlands,1954,267.5045,,,,2.84989,,,,93.86481,JST,,
NLD,Netherlands,1955,298.9721,,,,3.185135,,,,93.86481,JST,,
NLD,Netherlands,1956,330.4388,,,,3.520369,,,,93.86481,JST,,
NLD,Netherlands,1957,344.9214,,,,3.674661,,,,93.86481,JST,,
NLD,Netherlands,1958,359.4012,,,,3.828924,,,,93.86481,JST,,
NLD,Netherlands,1959,400.0306,,,,4.261774,,,,93.86481,JST,,
NLD,Netherlands,1960,440.6627,,,,4.694653,,,,93.86481,JST,,
NLD,Netherlands,1961,511.1949,,,,5.446076,,,,93.86481,JST,,
NLD,Netherlands,1962,581.7299,,,,6.197529,,,,93.86481,JST,,
NLD,Netherlands,1963,616.6492,,,,6.569545,,,,93.86481,JST,,
NLD,Netherlands,1964,651.5657,,,,6.941533,,,,93.86481,JST,,
NLD,Netherlands,1965,586.3126,,,,6.246352,,,,93.86481,JST,,
NLD,Netherlands,1966,521.0569,,,,5.551142,,,,93.86481,JST,,
NLD,Netherlands,1967,549.621,,,,5.855453,,,,93.86481,JST,,
NLD,Netherlands,1968,578.1851,,,,6.159764,,,,93.86481,JST,,
NLD,Netherlands,1969,737.0521,,,,7.852273,,,,93.86481,JST,1,1
NLD,Netherlands,1970,895.9164,895.9164,,,9.544752,41.70333,,,1,BIS,,
NLD,Netherlands,1971,914.4958,914.4958,,,10.73988,43.48073,,,1,BIS,,
NLD,Netherlands,1972,166.4103,166.4103,,,11.84083,44.27206,,,1,BIS,,
NLD,Netherlands,1973,1061.677,1061.677,,,13.31388,45.86365,,,1,BIS,,
NLD,Netherlands,1974,233.308,233.308,,,14.85415,46.73727,,,1,BIS,,
NLD,Netherlands,1975,163.4017,163.4017,18.98428,,16.7481,47.83052,,,1,BIS,,
NLD,Netherlands,1976,1503.098,1503.098,25.7383,,21.89353,57.35994,,,1,BIS,,
NLD,Netherlands,1977,1866.938,1866.938,33.6332,,30.30901,74.93174,,,1,BIS,,
NLD,Netherlands,1978,1809.245,1809.245,33.90701,,32.81135,78.01334,,,1,BIS,,
NLD,Netherlands,1979,1625.458,1625.458,31.85342,,31.10386,70.58049,,,1,BIS,,
NLD,Netherlands,1980,-401.0534,-401.0534,28.9784,,28.53009,60.60973,,,1,BIS,,
NLD,Netherlands,1981,1114.452,1114.452,25.00813,,25.66211,51.2397,,,1,BIS,,
