ISO3,year,cgovdebt_GDP,source,nGDP,cgovdebt
BGR,1895,19.08374,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0014473,.0002762
BGR,1896,18.34463,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0014913,.0002736
BGR,1897,17.65665,Derived using data on central government debt to GDP from NBS and the spliced GDP,.00154,.0002719
BGR,1898,16.11386,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0016434,.0002648
BGR,1899,20.01749,Derived using data on central government debt to GDP from NBS and the spliced GDP,.001466,.0002935
BGR,1900,23.55371,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0014134,.0003329
BGR,1901,24.97013,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0014698,.000367
BGR,1902,22.37672,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0015938,.0003566
BGR,1903,30.6383,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0016369,.0005015
BGR,1904,26.74113,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0017474,.0004673
BGR,1905,32.93044,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0018377,.0006052
BGR,1906,31.66442,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0020023,.000634
BGR,1907,32.51012,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0019729,.0006414
BGR,1908,35.0734,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0023264,.000816
BGR,1909,33.85438,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0023807,.000806
BGR,1910,35.3026,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0024551,.0008667
BGR,1911,36.76326,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0027664,.001017
BGR,1912,35.85186,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0028447,.0010199
BGR,1913,58.52321,Derived using data on central government debt to GDP from NBS and the spliced GDP,.002802,.0016398
BGR,1914,64.2658,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0029994,.0019276
BGR,1915,75.19785,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0034151,.0025681
BGR,1916,72.0193,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0040918,.0029469
BGR,1917,63.25296,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0066103,.0041812
BGR,1918,88.44891,Derived using data on central government debt to GDP from NBS and the spliced GDP,.0120439,.0106527
BGR,1919,147.0128,Derived using data on central government debt to GDP from RR and the spliced GDP,.0256203,.0376651
BGR,1920,59.32793,Derived using data on central government debt to GDP from RR and the spliced GDP,.0346969,.020585
BGR,1921,62.12897,Derived using data on central government debt to GDP from RR and the spliced GDP,.0418878,.0260244
BGR,1922,35.58467,Derived using data on central government debt to GDP from RR and the spliced GDP,.0592569,.0210864
BGR,1923,58.26653,Derived using data on central government debt to GDP from RR and the spliced GDP,.067148,.0391248
BGR,1924,39.94235,Derived using data on central government debt to GDP from RR and the spliced GDP,.0719996,.0287583
BGR,1925,28.71129,Derived using data on central government debt to GDP from RR and the spliced GDP,.0818177,.0234909
BGR,1926,40.73674,Derived using data on central government debt to GDP from RR and the spliced GDP,.0801814,.0326633
BGR,1927,120.5995,Derived using data on central government debt to GDP from RR and the spliced GDP,.0867268,.1045921
BGR,1928,158.3865,Derived using data on central government debt to GDP from RR and the spliced GDP,.0916359,.1451389
BGR,1929,152.3111,Derived using data on central government debt to GDP from RR and the spliced GDP,.0916359,.1395716
BGR,1930,152.3364,Derived using data on central government debt to GDP from RR and the spliced GDP,.0801814,.1221454
BGR,1931,155.8656,Derived using data on central government debt to GDP from RR and the spliced GDP,.073636,.1147731
BGR,1932,269.4926,Derived using data on central government debt to GDP from RR and the spliced GDP,.0638178,.1719844
BGR,1933,315.3813,Derived using data on central government debt to GDP from RR and the spliced GDP,.0589088,.1857872
BGR,1934,344.3943,Derived using data on central government debt to GDP from RR and the spliced GDP,.0572724,.1972429
BGR,1935,274.2599,Derived using data on central government debt to GDP from RR and the spliced GDP,.0605451,.166051
BGR,1936,229.1938,Derived using data on central government debt to GDP from RR and the spliced GDP,.0654542,.1500169
BGR,1937,177.7144,Derived using data on central government debt to GDP from RR and the spliced GDP,.0769087,.1366778
BGR,1938,157.0635,Derived using data on central government debt to GDP from RR and the spliced GDP,.0834541,.1310759
BGR,1939,153.2314,Derived using data on central government debt to GDP from RR and the spliced GDP,.0965449,.1479372
BGR,1940,153.1384,Derived using data on central government debt to GDP from RR and the spliced GDP,.1063631,.1628827
BGR,1941,133.6913,Derived using data on central government debt to GDP from RR and the spliced GDP,.1456356,.1947022
BGR,1942,101.9455,Derived using data on central government debt to GDP from RR and the spliced GDP,.1996353,.2035192
BGR,1943,121.8437,Derived using data on central government debt to GDP from RR and the spliced GDP,.2650895,.3229948
BGR,1944,286.3085,Derived using data on central government debt to GDP from RR and the spliced GDP,.4090887,1.171256
BGR,1945,285.5518,Derived using data on central government debt to GDP from RR and the spliced GDP,.4679975,1.336375
BGR,1946,357.8393,Derived using data on central government debt to GDP from RR and the spliced GDP,.5465425,1.955744
BGR,1947,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,,
BGR,1948,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2.580531,
BGR,1949,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2.708167,
BGR,1950,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3.071438,
BGR,1951,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3.853615,
BGR,1952,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,3.997615,
BGR,1953,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4.549066,
BGR,1954,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4.431248,
BGR,1955,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4.61452,
BGR,1956,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,4.491794,
BGR,1957,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5.251062,
BGR,1958,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,5.704332,
BGR,1959,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,6.905416,
BGR,1960,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7.345596,
BGR,1961,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,7.717049,
BGR,1962,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,8.440317,
BGR,1963,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,9.28795,
BGR,1964,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10.15194,
BGR,1965,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,10.85885,
BGR,1966,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,11.90284,
BGR,1967,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,12.85029,
BGR,1968,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,14.00065,
BGR,1969,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,15.29992,
BGR,1970,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,15.29992,
BGR,1971,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,15.12556,
BGR,1972,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,16.33153,
BGR,1973,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,17.65375,
BGR,1974,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,19.01955,
BGR,1975,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,20.76313,
BGR,1976,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,22.0127,
BGR,1977,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,22.50671,
BGR,1978,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,27.22237,
BGR,1979,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,31.93803,
BGR,1980,,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,37.4739,
BGR,1981,3.9,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,40.4191,1.576345
BGR,1982,6.7,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,42.15541,2.824412
BGR,1983,10.3,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,43.32012,4.461973
BGR,1984,14.9,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,46.01744,6.856598
BGR,1985,22,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,47.36,10.4192
BGR,1986,27,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,50.01707,13.50461
BGR,1987,29.4,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,53.07938,15.60534
BGR,1988,39.6,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,55.7148,22.06306
BGR,1989,48,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,57.50763,27.60366
BGR,1990,57.1,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,65.95092,37.65797
BGR,1991,115.2,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,197.2073,227.1828
BGR,1992,145.9595,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,291.8504,425.9833
BGR,1993,302.1871,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,434.3921,1312.677
BGR,1994,179.8206,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,763.7164,1373.319
BGR,1995,108.8823,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,1275.677,1388.986
BGR,1996,147.4775,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,2187.139,3225.538
BGR,1997,99.76842,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,19032.36,18988.28
BGR,1998,74.018,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,26460.04,19585.19
BGR,1999,70.99342,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,25042.94,17778.84
BGR,2000,72.43237,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,28124.88,20371.52
BGR,2001,67.3144,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,30986.69,20858.5
BGR,2002,53.66645,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,34068.71,18283.47
BGR,2003,46.48228,Derived using data on central government debt to GDP from IMF_GDD and the spliced GDP,36637.91,17030.13
