ISO3,year,cgovexp_GDP,source,nGDP,cgovexp
AUS,1901,2.578947,Derived using data on central government expenditure to GDP from Mitchell and the spliced GDP,695.6908,17.9415
AUS,1902,1.458871,Derived using data on central government expenditure to GDP from JST and the spliced GDP,737.1928,10.75469
AUS,1903,1.668607,Derived using data on central government expenditure to GDP from JST and the spliced GDP,710.6371,11.85774
AUS,1904,1.594128,Derived using data on central government expenditure to GDP from JST and the spliced GDP,743.8387,11.85774
AUS,1905,1.683313,Derived using data on central government expenditure to GDP from JST and the spliced GDP,737.1928,12.40926
AUS,1906,1.733643,Derived using data on central government expenditure to GDP from JST and the spliced GDP,795.3234,13.78807
AUS,1907,1.852252,Derived using data on central government expenditure to GDP from JST and the spliced GDP,893.2737,16.54568
AUS,1908,2.014067,Derived using data on central government expenditure to GDP from JST and the spliced GDP,889.9647,17.92449
AUS,1909,2.173913,Derived using data on central government expenditure to GDP from JST and the spliced GDP,951.3767,20.6821
AUS,1910,3.46565,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1034.408,35.84898
AUS,1911,3.642191,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1135.696,41.3642
AUS,1912,3.846676,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1218.7,46.87944
AUS,1913,3.727557,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1331.624,49.63705
AUS,1914,6.151244,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1434.566,88.24363
AUS,1915,12.68432,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1391.382,176.4873
AUS,1916,13.88318,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1608.902,223.3667
AUS,1917,14.1383,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1696.897,239.9124
AUS,1918,16.73365,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1763.301,295.0647
AUS,1919,14.07,Derived using data on central government expenditure to GDP from JST and the spliced GDP,1901.126,267.4885
AUS,1920,12.32719,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2080.427,256.4581
AUS,1921,9.373874,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2294.61,215.0939
AUS,1922,8.55731,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2287.992,195.7906
AUS,1923,8.249282,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2507.14,206.821
AUS,1924,7.939028,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2605.118,206.821
AUS,1925,7.908951,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2859.094,226.1243
AUS,1926,8.20903,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2754.58,226.1243
AUS,1927,8.549472,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2870.676,245.4276
AUS,1928,8.117659,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2887.497,234.3972
AUS,1929,8.149011,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2842.548,231.6396
AUS,1930,8.696574,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2600.154,226.1243
AUS,1931,9.54962,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2136.875,204.0634
AUS,1932,9.746054,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2008.922,195.7906
AUS,1933,9.591381,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2098.82,201.3058
AUS,1934,9.676629,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2251.316,217.8515
AUS,1935,9.278589,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2377.615,220.6091
AUS,1936,8.863564,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2613.39,231.6395
AUS,1937,8.705746,Derived using data on central government expenditure to GDP from JST and the spliced GDP,2850.821,248.1852
AUS,1938,8.764869,Derived using data on central government expenditure to GDP from JST and the spliced GDP,3083.288,270.2461
AUS,1939,12.78305,Derived using data on central government expenditure to GDP from JST and the spliced GDP,3020.138,386.0659
AUS,1940,21.38903,Derived using data on central government expenditure to GDP from JST and the spliced GDP,3287.627,703.1915
AUS,1941,32.75261,Derived using data on central government expenditure to GDP from JST and the spliced GDP,3561.458,1166.471
AUS,1942,46.36158,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4145.796,1922.057
AUS,1943,41.841,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4745.302,1985.482
AUS,1944,36.76176,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4823.342,1773.146
AUS,1945,32.19963,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4718.828,1519.445
AUS,1946,27.16161,Derived using data on central government expenditure to GDP from JST and the spliced GDP,4873.255,1323.655
AUS,1947,25.43636,Derived using data on central government expenditure to GDP from JST and the spliced GDP,5182.107,1318.139
AUS,1948,24.37835,Derived using data on central government expenditure to GDP from JST and the spliced GDP,6221.453,1516.688
AUS,1949,23.92749,Derived using data on central government expenditure to GDP from JST and the spliced GDP,7179.999,1717.993
AUS,1950,29.03173,Derived using data on central government expenditure to GDP from JST and the spliced GDP,8472.769,2459.792
AUS,1951,26.299,Derived using data on central government expenditure to GDP from JST and the spliced GDP,9285.98,2442.12
AUS,1952,24.87268,Derived using data on central government expenditure to GDP from JST and the spliced GDP,9724.984,2418.864
AUS,1953,21.88873,Derived using data on central government expenditure to GDP from JST and the spliced GDP,10612.75,2322.995
AUS,1954,20.75985,Derived using data on central government expenditure to GDP from JST and the spliced GDP,11555.69,2398.944
AUS,1955,20.83729,Derived using data on central government expenditure to GDP from JST and the spliced GDP,12534.6,2611.87
AUS,1956,21.68786,Derived using data on central government expenditure to GDP from JST and the spliced GDP,13454.65,2918.025
AUS,1957,20.25068,Derived using data on central government expenditure to GDP from JST and the spliced GDP,13661.25,2766.497
AUS,1958,19.89067,Derived using data on central government expenditure to GDP from JST and the spliced GDP,14792.66,2942.36
AUS,1959,19.95816,Derived using data on central government expenditure to GDP from JST and the spliced GDP,16371.63,3267.477
AUS,1960,20.25194,Derived using data on central government expenditure to GDP from JST and the spliced GDP,17316,3506.827
AUS,1961,19.75717,Derived using data on central government expenditure to GDP from JST and the spliced GDP,17477,3452.96
AUS,1962,19.97182,Derived using data on central government expenditure to GDP from JST and the spliced GDP,18555,3705.772
AUS,1963,20.6336,Derived using data on central government expenditure to GDP from JST and the spliced GDP,20254,4179.128
AUS,1964,20.49976,Derived using data on central government expenditure to GDP from JST and the spliced GDP,22242,4559.558
AUS,1965,20.81282,Derived using data on central government expenditure to GDP from JST and the spliced GDP,23912,4976.761
AUS,1966,22.09709,Derived using data on central government expenditure to GDP from JST and the spliced GDP,25585,5653.54
AUS,1967,21.96227,Derived using data on central government expenditure to GDP from JST and the spliced GDP,28321,6219.935
AUS,1968,21.5449,Derived using data on central government expenditure to GDP from JST and the spliced GDP,30898,6656.942
AUS,1969,21.5251,Derived using data on central government expenditure to GDP from JST and the spliced GDP,34721,7473.731
AUS,1970,21.08491,Derived using data on central government expenditure to GDP from JST and the spliced GDP,38604,8139.619
AUS,1971,21.40696,Derived using data on central government expenditure to GDP from JST and the spliced GDP,42670,9134.348
AUS,1972,17.34846,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,46780,8115.609
AUS,1973,16.74951,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,55240,9252.428
AUS,1974,16.71115,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,65972,11024.68
AUS,1975,19.8278,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,77011,15269.59
AUS,1976,21.86289,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,90441,19773.02
AUS,1977,22.64461,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,100677,22797.91
AUS,1978,23.17513,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,111097,25746.87
AUS,1979,22.23591,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,127505,28351.9
AUS,1980,21.99366,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,143846,31637.01
AUS,1981,21.89312,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,164648,36046.58
AUS,1982,22.27616,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,183878,40960.95
AUS,1983,24.35099,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,199108,48484.77
AUS,1984,25.23438,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,224873,56745.32
AUS,1985,25.00271,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,249741,62442.02
AUS,1986,25.19096,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,271730,68451.4
AUS,1987,24.19313,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,305634,73942.44
AUS,1988,22.71184,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,345703,78515.52
AUS,1989,20.99206,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,388910,81640.22
AUS,1990,21.28051,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,413639,88024.48
AUS,1991,23.10149,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,416635,96248.88
AUS,1992,23.90908,Derived using data on central government expenditure to GDP from IMF_GFS and the spliced GDP,432300,103359
