ISO3,year,rGDP,source,pop,rGDP_pc
ALB,2015,1444802,Derived using data on real GDP from EUS and the spliced population,2.731293,528981
ALB,2016,1501278,Derived using data on real GDP from EUS and the spliced population,2.689469,558206.2
ALB,2017,1550567,Derived using data on real GDP from EUS and the spliced population,2.648285,585498.5
ALB,2018,1607494,Derived using data on real GDP from EUS and the spliced population,2.607733,616433.6
ALB,2019,1640650,Derived using data on real GDP from EUS and the spliced population,2.567801,638932
ALB,2020,1586284,Derived using data on real GDP from EUS and the spliced population,2.52848,627366.5
ALB,2021,1728566,Derived using data on real GDP from EUS and the spliced population,2.489762,694269.6
ALB,2022,1812001,Derived using data on real GDP from EUS and the spliced population,2.451636,739098.6
ALB,2023,1884760,Derived using data on real GDP from EUS and the spliced population,2.414095,780731.5
ALB,2024,1961016,Derived using data on real GDP from EUS and the spliced population,2.377128,824951.8
ALB,2025,2027462,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,2.360088,859062.3
ALB,2026,2098461,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,2.343047,895611.8
ALB,2027,2171018,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,2.326007,933366.8
ALB,2028,2246315,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,2.308967,972865.8
ALB,2029,2324224,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,2.291926,1014092
AND,1970,774.3228,Derived using data on real GDP from WDI and the spliced population,.019977,38760.71
AND,1971,810.3247,Derived using data on real GDP from WDI and the spliced population,.021442,37791.47
AND,1972,876.364,Derived using data on real GDP from WDI and the spliced population,.022957,38174.15
AND,1973,944.6194,Derived using data on real GDP from WDI and the spliced population,.024523,38519.73
AND,1974,997.6956,Derived using data on real GDP from WDI and the spliced population,.02613,38182
AND,1975,1003.105,Derived using data on real GDP from WDI and the spliced population,.027773,36118
AND,1976,1036.246,Derived using data on real GDP from WDI and the spliced population,.029436,35203.34
AND,1977,1065.66,Derived using data on real GDP from WDI and the spliced population,.031097,34268.91
AND,1978,1081.251,Derived using data on real GDP from WDI and the spliced population,.032735,33030.42
AND,1979,1081.7,Derived using data on real GDP from WDI and the spliced population,.034306,31530.93
AND,1980,1105.592,Derived using data on real GDP from WDI and the spliced population,.035782,30898
AND,1981,1104.127,Derived using data on real GDP from WDI and the spliced population,.037169,29705.6
AND,1982,1117.89,Derived using data on real GDP from WDI and the spliced population,.038764,28838.35
AND,1983,1137.678,Derived using data on real GDP from WDI and the spliced population,.040565,28045.8
AND,1984,1157.982,Derived using data on real GDP from WDI and the spliced population,.042273,27392.94
AND,1985,1184.864,Derived using data on real GDP from WDI and the spliced population,.043825,27036.25
AND,1986,1223.411,Derived using data on real GDP from WDI and the spliced population,.045734,26750.58
AND,1987,1291.275,Derived using data on real GDP from WDI and the spliced population,.047653,27097.46
AND,1988,1357.057,Derived using data on real GDP from WDI and the spliced population,.049416,27461.89
AND,1989,1422.563,Derived using data on real GDP from WDI and the spliced population,.05062,28102.78
AND,1990,1476.355,Derived using data on real GDP from WDI and the spliced population,.052597,28069.19
AND,1991,1513.943,Derived using data on real GDP from WDI and the spliced population,.056667,26716.48
AND,1992,1528.011,Derived using data on real GDP from WDI and the spliced population,.0602,25382.24
AND,1993,1512.25,Derived using data on real GDP from WDI and the spliced population,.063272,23900.77
AND,1994,1548.289,Derived using data on real GDP from WDI and the spliced population,.064612,23962.88
AND,1995,1590.984,Derived using data on real GDP from WDI and the spliced population,.063912,24893.35
AND,1996,1664.96,Derived using data on real GDP from WDI and the spliced population,.063984,26021.51
AND,1997,1815.933,Derived using data on real GDP from WDI and the spliced population,.0647,28066.97
AND,1998,1873.948,Derived using data on real GDP from WDI and the spliced population,.065382,28661.54
AND,1999,1950.763,Derived using data on real GDP from WDI and the spliced population,.06571,29687.46
AND,2000,2019.593,Derived using data on real GDP from WDI and the spliced population,.065685,30746.64
AND,2001,2183.571,Derived using data on real GDP from WDI and the spliced population,.065852,33158.77
AND,2002,2282.844,Derived using data on real GDP from WDI and the spliced population,.066506,34325.39
AND,2003,2481.319,Derived using data on real GDP from WDI and the spliced population,.069486,35709.63
AND,2004,2683.191,Derived using data on real GDP from WDI and the spliced population,.074325,36100.79
AND,2005,2828.024,Derived using data on real GDP from WDI and the spliced population,.077421,36527.87
AND,2006,2964.015,Derived using data on real GDP from WDI and the spliced population,.079585,37243.39
AND,2007,3010.052,Derived using data on real GDP from WDI and the spliced population,.081877,36763.1
AND,2008,2842.718,Derived using data on real GDP from WDI and the spliced population,.083495,34046.56
AND,2009,2691.973,Derived using data on real GDP from WDI and the spliced population,.083888,32090.08
AND,2010,2638.808,Derived using data on real GDP from WDI and the spliced population,.080706,32696.55
AND,2011,2638.595,Derived using data on real GDP from WDI and the spliced population,.077783,33922.51
AND,2012,2507.339,Derived using data on real GDP from WDI and the spliced population,.076834,32633.2
AND,2013,2418.389,Derived using data on real GDP from WDI and the spliced population,.075194,32161.99
AND,2014,2478.957,Derived using data on real GDP from WDI and the spliced population,.073737,33618.89
AND,2015,2514.508,Derived using data on real GDP from WDI and the spliced population,.072174,34839.53
AND,2016,2607.789,Derived using data on real GDP from WDI and the spliced population,.072181,36128.46
AND,2017,2616.813,Derived using data on real GDP from WDI and the spliced population,.073763,35475.96
AND,2018,2658.388,Derived using data on real GDP from WDI and the spliced population,.075162,35368.78
AND,2019,2711.969,Derived using data on real GDP from WDI and the spliced population,.076474,35462.63
AND,2020,2408.664,Derived using data on real GDP from WDI and the spliced population,.07738,31127.74
AND,2021,2608.265,Derived using data on real GDP from WDI and the spliced population,.078364,33283.97
AND,2022,2857.735,Derived using data on real GDP from WDI and the spliced population,.079705,35853.9
AND,2023,2931.567,Derived using data on real GDP from WDI and the spliced population,.080856,36256.64
AND,2024,3030.414,Derived using data on real GDP from WDI and the spliced population,.081938,36984.23
AND,2025,3078.499,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0829385,37117.87
AND,2026,3125.539,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0838389,37280.3
AND,2027,3171.533,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0845392,37515.53
AND,2028,3219.619,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0850394,37860.3
AND,2029,3267.704,Derived using data on real GDP from IMF_WEO_forecast and the spliced population,.0853396,38290.6
ANT,1980,1775.4,Derived using data on real GDP from WDI_ARC and the spliced population,.16907,10500.97
ANT,1981,1796.3,Derived using data on real GDP from WDI_ARC and the spliced population,.170096,10560.51
ANT,1982,1763,Derived using data on real GDP from WDI_ARC and the spliced population,.17145,10282.88
ANT,1983,1753.4,Derived using data on real GDP from WDI_ARC and the spliced population,.17296,10137.6
ANT,1984,1721.3,Derived using data on real GDP from WDI_ARC and the spliced population,.174475,9865.597
ANT,1985,1685.2,Derived using data on real GDP from WDI_ARC and the spliced population,.175989,9575.598
ARE,1952,10362.4,Derived using data on real GDP from Maddison and the spliced population,.0850162,121887.3
ARE,1953,11758.2,Derived using data on real GDP from Maddison and the spliced population,.0903297,130169.8
ARE,1954,13483.18,Derived using data on real GDP from Maddison and the spliced population,.095944,140531.8
ARE,1955,14085.78,Derived using data on real GDP from Maddison and the spliced population,.1012575,139108.5
ARE,1956,15449.09,Derived using data on real GDP from Maddison and the spliced population,.1072728,144016.8
ARE,1957,16239.04,Derived using data on real GDP from Maddison and the spliced population,.1132881,143342.8
ARE,1958,17177.46,Derived using data on real GDP from Maddison and the spliced population,.1193034,143981.3
ARE,1959,18977.04,Derived using data on real GDP from Maddison and the spliced population,.1253187,151430.3
ARE,1960,20822.56,Derived using data on real GDP from Maddison and the spliced population,.131334,158546.6
ARE,1961,22606.38,Derived using data on real GDP from Maddison and the spliced population,.137989,163827.4
ARE,1962,24841.88,Derived using data on real GDP from Maddison and the spliced population,.144946,171387.1
ARE,1963,26920.49,Derived using data on real GDP from Maddison and the spliced population,.152211,176863
ARE,1964,28978.56,Derived using data on real GDP from Maddison and the spliced population,.159692,181465.3
ARE,1965,30899.83,Derived using data on real GDP from Maddison and the spliced population,.167103,184914.9
ARE,1966,32562.62,Derived using data on real GDP from Maddison and the spliced population,.173976,187167.3
ARE,1967,33795.71,Derived using data on real GDP from Maddison and the spliced population,.1797,188067.4
ARE,1968,37171.19,Derived using data on real GDP from Maddison and the spliced population,.199416,186400.2
ARE,1969,43183.95,Derived using data on real GDP from Maddison and the spliced population,.23966,180188.4
ARE,1970,49719.68,Derived using data on real GDP from WDI and the spliced population,.286536,173519.8
ARE,1971,67923.24,Derived using data on real GDP from WDI and the spliced population,.335027,202739.6
ARE,1972,94467.39,Derived using data on real GDP from WDI and the spliced population,.385014,245360.9
ARE,1973,166848.5,Derived using data on real GDP from WDI and the spliced population,.436399,382330
ARE,1974,191038.2,Derived using data on real GDP from WDI and the spliced population,.489087,390601.7
ARE,1975,202934.9,Derived using data on real GDP from WDI and the spliced population,.542856,373828.3
ARE,1976,236473.7,Derived using data on real GDP from WDI and the spliced population,.615866,383969.4
ARE,1977,287172.1,Derived using data on real GDP from WDI and the spliced population,.710209,404348.7
ARE,1978,282607.2,Derived using data on real GDP from WDI and the spliced population,.809274,349210.7
ARE,1979,341738.7,Derived using data on real GDP from WDI and the spliced population,.91201,374709.3
