ISO3,year,exports,source,USDfx,exports_USD
ALB,1961,3422.059,Derived using data on exports from Mitchell and the spliced USD exchange rate,,
ALB,1962,2851.716,Derived using data on exports from Mitchell and the spliced USD exchange rate,,
ALB,1963,3422.059,Derived using data on exports from Mitchell and the spliced USD exchange rate,,
ALB,1964,4277.573,Derived using data on exports from Mitchell and the spliced USD exchange rate,,
ALB,1965,,Derived using data on exports from UN and the spliced USD exchange rate,,
ALB,1966,,Derived using data on exports from UN and the spliced USD exchange rate,,
ALB,1967,,Derived using data on exports from UN and the spliced USD exchange rate,,
ALB,1968,,Derived using data on exports from UN and the spliced USD exchange rate,,
ALB,1969,,Derived using data on exports from UN and the spliced USD exchange rate,,
ALB,1970,3035.989,Derived using data on exports from UN and the spliced USD exchange rate,5,607.1978
ALB,1971,3123.372,Derived using data on exports from UN and the spliced USD exchange rate,5,624.6744
ALB,1972,3214.979,Derived using data on exports from UN and the spliced USD exchange rate,5,642.9957
ALB,1973,3302.775,Derived using data on exports from UN and the spliced USD exchange rate,5,660.555
ALB,1974,3400.904,Derived using data on exports from UN and the spliced USD exchange rate,5,680.1807
ALB,1975,3506.23,Derived using data on exports from UN and the spliced USD exchange rate,5,701.246
ALB,1976,3580.769,Derived using data on exports from UN and the spliced USD exchange rate,5,716.1538
ALB,1977,3713.105,Derived using data on exports from UN and the spliced USD exchange rate,5,742.621
ALB,1978,3842.091,Derived using data on exports from UN and the spliced USD exchange rate,5,768.4182
ALB,1979,3812.711,Derived using data on exports from UN and the spliced USD exchange rate,6.167123,618.2317
ALB,1980,4138.353,Derived using data on exports from UN and the spliced USD exchange rate,7,591.1932
ALB,1981,4256.013,Derived using data on exports from UN and the spliced USD exchange rate,7,608.0018
ALB,1982,3693.122,Derived using data on exports from UN and the spliced USD exchange rate,7,527.5889
ALB,1983,3506.468,Derived using data on exports from UN and the spliced USD exchange rate,7,500.924
ALB,1984,3312.331,Derived using data on exports from UN and the spliced USD exchange rate,7,473.1902
ALB,1985,3154.399,Derived using data on exports from UN and the spliced USD exchange rate,7,450.6284
ALB,1986,3016.983,Derived using data on exports from UN and the spliced USD exchange rate,7,430.9976
ALB,1987,3074.468,Derived using data on exports from UN and the spliced USD exchange rate,7,439.2097
ALB,1988,3210.29,Derived using data on exports from UN and the spliced USD exchange rate,6.67,481.3029
ALB,1989,3861.523,Derived using data on exports from UN and the spliced USD exchange rate,6.13,629.9385
ALB,1990,2881.438,Derived using data on exports from UN and the spliced USD exchange rate,7.745833,371.9985
ALB,1991,1365.94,Derived using data on exports from UN and the spliced USD exchange rate,16.24583,84.07942
ALB,1992,6714.106,Derived using data on exports from UN and the spliced USD exchange rate,75.0325,89.48264
ALB,1993,22278.9,Derived using data on exports from UN and the spliced USD exchange rate,102.0625,218.2868
ALB,1994,24125.38,Derived using data on exports from UN and the spliced USD exchange rate,94.62334,254.9623
ALB,1995,33041.5,Derived using data on exports from EUS and the spliced USD exchange rate,92.6975,356.4443
ALB,1996,38853.6,Derived using data on exports from EUS and the spliced USD exchange rate,104.4989,371.8087
ALB,1997,33785.5,Derived using data on exports from EUS and the spliced USD exchange rate,148.9329,226.8504
ALB,1998,44131.2,Derived using data on exports from EUS and the spliced USD exchange rate,150.6171,293.0026
ALB,1999,74709.1,Derived using data on exports from EUS and the spliced USD exchange rate,137.3497,543.9336
ALB,2000,100817.6,Derived using data on exports from EUS and the spliced USD exchange rate,143.8199,700.9987
ALB,2001,120202.9,Derived using data on exports from EUS and the spliced USD exchange rate,143.559,837.3066
ALB,2002,127871.7,Derived using data on exports from EUS and the spliced USD exchange rate,140.1912,912.1237
ALB,2003,141290.7,Derived using data on exports from EUS and the spliced USD exchange rate,121.8555,1159.494
ALB,2004,163889.2,Derived using data on exports from EUS and the spliced USD exchange rate,102.7803,1594.558
ALB,2005,185062,Derived using data on exports from EUS and the spliced USD exchange rate,99.86993,1853.03
ALB,2006,220013.1,Derived using data on exports from EUS and the spliced USD exchange rate,98.10376,2242.657
ALB,2007,272741.1,Derived using data on exports from EUS and the spliced USD exchange rate,90.42789,3016.117
ALB,2008,273437.2,Derived using data on exports from EUS and the spliced USD exchange rate,83.89858,3259.14
ALB,2009,288738,Derived using data on exports from EUS and the spliced USD exchange rate,94.97861,3040.032
ALB,2010,346845.7,Derived using data on exports from EUS and the spliced USD exchange rate,103.937,3337.076
ALB,2011,380322.5,Derived using data on exports from EUS and the spliced USD exchange rate,100.895,3769.487
ALB,2012,385682,Derived using data on exports from EUS and the spliced USD exchange rate,108.184,3565.056
ALB,2013,390385.6,Derived using data on exports from EUS and the spliced USD exchange rate,105.6687,3694.431
ALB,2014,393657.4,Derived using data on exports from EUS and the spliced USD exchange rate,105.4792,3732.084
ALB,2015,391098.1,Derived using data on exports from EUS and the spliced USD exchange rate,125.9608,3104.918
ALB,2016,426693.5,Derived using data on exports from EUS and the spliced USD exchange rate,124.1409,3437.172
ALB,2017,489535.7,Derived using data on exports from EUS and the spliced USD exchange rate,119.0995,4110.31
ALB,2018,516747.5,Derived using data on exports from EUS and the spliced USD exchange rate,107.9879,4785.235
ALB,2019,529638.5,Derived using data on exports from EUS and the spliced USD exchange rate,109.8508,4821.434
ALB,2020,373271.5,Derived using data on exports from EUS and the spliced USD exchange rate,108.6494,3435.56
ALB,2021,581151.9,Derived using data on exports from EUS and the spliced USD exchange rate,103.5184,5613.996
ALB,2022,799640.9,Derived using data on exports from EUS and the spliced USD exchange rate,113.0434,7073.751
ALB,2023,908326.5,Derived using data on exports from EUS and the spliced USD exchange rate,100.5974,9029.323
ALB,2024,913587.6,Derived using data on exports from EUS and the spliced USD exchange rate,93.09167,9813.849
ALB,2025,976497.3,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,92.6119,10543.97
ALB,2026,1024961,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,91.96022,11145.7
ALB,2027,1071043,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,91.96412,11646.32
ALB,2028,1121596,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,91.98216,12193.63
ALB,2029,1171956,Derived using data on exports from IMF_WEO_forecast and the spliced USD exchange rate,91.98843,12740.25
AND,1970,5.085829,Derived using data on exports from UN and the spliced USD exchange rate,.4207085,12.08872
AND,1971,6.157604,Derived using data on exports from UN and the spliced USD exchange rate,.4175151,14.74822
AND,1972,7.407523,Derived using data on exports from UN and the spliced USD exchange rate,.386279,19.17661
AND,1973,8.918817,Derived using data on exports from UN and the spliced USD exchange rate,.3501501,25.47141
AND,1974,10.80976,Derived using data on exports from UN and the spliced USD exchange rate,.3467028,31.17874
AND,1975,11.91366,Derived using data on exports from UN and the spliced USD exchange rate,.3450225,34.53009
AND,1976,14.55805,Derived using data on exports from UN and the spliced USD exchange rate,.4020946,36.20554
AND,1977,19.47888,Derived using data on exports from UN and the spliced USD exchange rate,.4565398,42.66634
AND,1978,24.97064,Derived using data on exports from UN and the spliced USD exchange rate,.4607829,54.19177
AND,1979,28.84159,Derived using data on exports from UN and the spliced USD exchange rate,.4034294,71.49106
AND,1980,34.84588,Derived using data on exports from UN and the spliced USD exchange rate,.4309372,80.86069
AND,1981,44.54958,Derived using data on exports from UN and the spliced USD exchange rate,.5548654,80.28898
AND,1982,53.41356,Derived using data on exports from UN and the spliced USD exchange rate,.6602669,80.89692
AND,1983,68.33586,Derived using data on exports from UN and the spliced USD exchange rate,.8620312,79.27308
AND,1984,86.11815,Derived using data on exports from UN and the spliced USD exchange rate,.9661931,89.13141
AND,1985,93.72255,Derived using data on exports from UN and the spliced USD exchange rate,1.021986,91.70634
AND,1986,93.58177,Derived using data on exports from UN and the spliced USD exchange rate,.8417077,111.1808
AND,1987,101.9271,Derived using data on exports from UN and the spliced USD exchange rate,.7421197,137.3459
AND,1988,110.7763,Derived using data on exports from UN and the spliced USD exchange rate,.7000999,158.2292
AND,1989,119.1068,Derived using data on exports from UN and the spliced USD exchange rate,.7114641,167.4108
AND,1990,125.6541,Derived using data on exports from UN and the spliced USD exchange rate,.6126352,205.1043
AND,1991,138.1042,Derived using data on exports from UN and the spliced USD exchange rate,.6245212,221.1361
AND,1992,152.7696,Derived using data on exports from UN and the spliced USD exchange rate,.6153107,248.2805
AND,1993,172.9081,Derived using data on exports from UN and the spliced USD exchange rate,.7648505,226.0678
AND,1994,210.9202,Derived using data on exports from UN and the spliced USD exchange rate,.8051035,261.9789
AND,1995,244.4028,Derived using data on exports from UN and the spliced USD exchange rate,.749396,326.133
AND,1996,272.0357,Derived using data on exports from UN and the spliced USD exchange rate,.7612514,357.3533
AND,1997,338.0581,Derived using data on exports from UN and the spliced USD exchange rate,.8799636,384.1728
AND,1998,360.0627,Derived using data on exports from UN and the spliced USD exchange rate,.897884,401.0125
AND,1999,388.5945,Derived using data on exports from UN and the spliced USD exchange rate,.9382831,414.1549
AND,2000,443.4388,Derived using data on exports from UN and the spliced USD exchange rate,1.082705,409.5656
AND,2001,481.9046,Derived using data on exports from UN and the spliced USD exchange rate,1.116533,431.608
AND,2002,495.6449,Derived using data on exports from UN and the spliced USD exchange rate,1.057559,468.6688
AND,2003,536.0037,Derived using data on exports from UN and the spliced USD exchange rate,.8840479,606.3061
AND,2004,591.9439,Derived using data on exports from UN and the spliced USD exchange rate,.8039216,736.3204
AND,2005,633.7111,Derived using data on exports from UN and the spliced USD exchange rate,.8038002,788.3938
AND,2006,693.837,Derived using data on exports from UN and the spliced USD exchange rate,.7964327,871.181
AND,2007,748.5989,Derived using data on exports from UN and the spliced USD exchange rate,.7296724,1025.938
AND,2008,712.5951,Derived using data on exports from UN and the spliced USD exchange rate,.6799227,1048.053
AND,2009,607.9266,Derived using data on exports from UN and the spliced USD exchange rate,.7169577,847.9254
AND,2010,672.1203,Derived using data on exports from UN and the spliced USD exchange rate,.754309,891.0411
AND,2011,766.2209,Derived using data on exports from UN and the spliced USD exchange rate,.7184139,1066.545
AND,2012,776.8113,Derived using data on exports from UN and the spliced USD exchange rate,.7783381,998.0384
AND,2013,787.6175,Derived using data on exports from UN and the spliced USD exchange rate,.7529451,1046.049
AND,2014,818.0895,Derived using data on exports from UN and the spliced USD exchange rate,.7527282,1086.833
AND,2015,837.2982,Derived using data on exports from UN and the spliced USD exchange rate,.9012964,928.9932
AND,2016,878.6646,Derived using data on exports from UN and the spliced USD exchange rate,.9034215,972.5965
AND,2017,926.8702,Derived using data on exports from UN and the spliced USD exchange rate,.8852055,1047.068
AND,2018,950.4327,Derived using data on exports from UN and the spliced USD exchange rate,.8467727,1122.418
AND,2019,977.3038,Derived using data on exports from UN and the spliced USD exchange rate,.8932763,1094.067
AND,2020,771.5012,Derived using data on exports from UN and the spliced USD exchange rate,.8149295,946.7092
