ISO3,countryname,year,strate,ADB,AMECO,BORDO,ECLAC,HFS,Homer_Sylla,IHD,IMF_IFS,JST,MW,NBS,OECD_EO,OECD_KEI,OECD_MEI_ARC,CS2,CS1,CS3,chainlinking_ratio,source,source_change,source_change_count
SWE,Sweden,1925,5.125,,,,,,,4.5,,5.125,,,,,,,,,1,JST,,
SWE,Sweden,1926,4.5,,,,,,,4.5,,4.5,,,,,,,,,1,JST,,
SWE,Sweden,1927,4.125,,,,,,,4,,4.125,,,,,,,,,1,JST,,
SWE,Sweden,1928,4.041667,,,,,,,4.5,,4.0416667,,,,,,,,,1,JST,,
SWE,Sweden,1929,4.791667,,,,,,,5,,4.7916667,,,,,,,,,1,JST,,
SWE,Sweden,1930,3.708333,,,,,,,3.5,,3.7083333,,,,,,,,,1,JST,,
SWE,Sweden,1931,4.375,,,,,,,6,,4.375,,,,,,,,,1,JST,,
SWE,Sweden,1932,4.333333,,,,,,,3.5,,4.3333333,,,,,,,,,1,JST,,
SWE,Sweden,1933,3.166667,,,,,,,2.5,,3.1666667,,,,,,,,,1,JST,,
SWE,Sweden,1934,2.5,,,,,,,2.5,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1935,2.5,,,,,,,2.5,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1936,2.5,,,,,,,2.5,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1937,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1938,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1939,2.541667,,,,,,,,,2.5416667,,,,,,,,,1,JST,,
SWE,Sweden,1940,3.333333,,,,,,,,,3.3333333,,,,,,,,,1,JST,,
SWE,Sweden,1941,3.166667,,,,,,,,,3.1666667,,,,,,,,,1,JST,,
SWE,Sweden,1942,3,,,,,,,,,3,,,,,,,,,1,JST,,
SWE,Sweden,1943,3,,,,,,,,,3,,,,,,,,,1,JST,,
SWE,Sweden,1944,3,,,,,,,,,3,,,,,,,,,1,JST,,
SWE,Sweden,1945,2.541667,,,,,,,,,2.5416667,,,,,,,,,1,JST,,
SWE,Sweden,1946,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1947,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1948,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1949,2.5,,,,,,,,,2.5,,,,,,,,,1,JST,,
SWE,Sweden,1950,2.541667,,,,,,,,,2.5416667,,,,,,,,,1,JST,,
SWE,Sweden,1951,3,,,,,,,,,3,,,,,,,,,1,JST,,
SWE,Sweden,1952,3,,,,,,,,,3,,,,,,,,,1,JST,,
SWE,Sweden,1953,2.958333,,,,,,,,,2.9583333,,,,,,,,,1,JST,,
SWE,Sweden,1954,2.75,,,,,,,,,2.75,,,,,,,,,1,JST,1,5
SWE,Sweden,1955,2.2,,,,,,,,,3.5,,,,,2.2,,,,1,OECD_MEI_ARC,,
SWE,Sweden,1956,2.5,,,,,,,,,3.7916667,,,,,2.5,,,,1,OECD_MEI_ARC,1,5
SWE,Sweden,1957,4.5,,,,,,,,,4.5,,,,,,,,,1,JST,1,5
SWE,Sweden,1958,2.8,,,,,,,,,4.6666667,,,,,2.8,,,,1,OECD_MEI_ARC,,
SWE,Sweden,1959,3.5,,,,,,,,,4.5,,,,,3.5,,,,1,OECD_MEI_ARC,1,5
SWE,Sweden,1960,4.19375,,,,,,,,4.19375,5,,,,,4.5,,,,1,IMF_IFS,,
SWE,Sweden,1961,4.59375,,,,,,,,4.59375,5,,,,,4.25,,,,1,IMF_IFS,,
SWE,Sweden,1962,3.0125,,,,,,,,3.0125,4.3333333,,,,,2.6,,,,1,IMF_IFS,,
SWE,Sweden,1963,3.9,,,3.9,,,,,3.9,3.7916667,,,,,3.5,,,,1,IMF_IFS,,
SWE,Sweden,1964,4.858333,,,4.8583333,,,,,4.8583333,4.5833333,,,,,4.8,,,,1,IMF_IFS,,
SWE,Sweden,1965,5.983333,,,5.9833333,,,,,5.9833333,5.375,,,,,5.7,,,,1,IMF_IFS,,
SWE,Sweden,1966,6.183333,,,6.1833333,,,,,6.1833333,5.7916667,,,,,6.8,,,,1,IMF_IFS,,
SWE,Sweden,1967,4.795833,,,4.7958333,,,,,4.7958333,5.2083333,,,,,6.8,,,,1,IMF_IFS,,
SWE,Sweden,1968,5.904167,,,5.9041667,,,,,5.9041667,5.4166667,,,,,6.25,,,,1,IMF_IFS,,
SWE,Sweden,1969,7.041667,,,7.0416667,,,,,7.0416667,6.4166667,,,,,8.5,,,,1,IMF_IFS,,
SWE,Sweden,1970,8.4375,,,8.4375,,,,,8.4375,7,,,,,8.25,,,,1,IMF_IFS,,
SWE,Sweden,1971,5.854167,,,5.8541667,,,,,5.8541667,5.9583333,,,,,4,,,,1,IMF_IFS,,
SWE,Sweden,1972,3.75,,,3.75,,,,,3.75,5,,,,,3.8,,,,1,IMF_IFS,,
SWE,Sweden,1973,2.791667,,,2.7916667,,,,,2.7916667,5,,,,,2.7,,,,1,IMF_IFS,,
SWE,Sweden,1974,6.854167,,,6.8541667,,,,,6.8541667,6.1666667,,,,,6.8,,,,1,IMF_IFS,,
SWE,Sweden,1975,7.291667,,,7.2916667,,,,,7.2916667,6.5833333,,,,,7.3,,,,1,IMF_IFS,,
SWE,Sweden,1976,6.5,,,6.5,,,,,6.5,6.2916667,,,,,6.5,,,,1,IMF_IFS,,
SWE,Sweden,1977,9.416667,,,9.4166667,,,,,9.4166667,8,,,,,9.4,,,,1,IMF_IFS,,
SWE,Sweden,1978,6.625,,,6.625,,,,,6.625,6.9166667,,,,,6.7,,,,1,IMF_IFS,,
SWE,Sweden,1979,6.791667,,,6.7916667,,,,,6.7916667,7.25,,,,,6.9,,,,1,IMF_IFS,,
SWE,Sweden,1980,11.575,,,11.575,,,,,11.575,10,,,,,11.6,,,,1,IMF_IFS,,
SWE,Sweden,1981,12.54167,,,12.541667,,,,,12.541667,11.75,,,,,12.5,,,,1,IMF_IFS,,
SWE,Sweden,1982,13.21667,,13.25,13.216667,,,,,13.216667,10.166667,,,13.25,13.25,9.2,,,,1,IMF_IFS,,
SWE,Sweden,1983,12.34,,11.41,12.34,,,,,12.34,11.291667,,,11.410833,11.41083,7,,,,1,IMF_IFS,,
SWE,Sweden,1984,11.93083,,11.93,11.930833,,,,,11.930833,11.9875,,,11.930833,11.93083,7,,,,1,IMF_IFS,,
SWE,Sweden,1985,14.17417,,14.17,14.174167,,,,,14.174167,14.4925,,,14.174167,14.17417,,,,,1,IMF_IFS,,
SWE,Sweden,1986,9.830833,,9.83,9.8308333,,,,,9.8308333,9.7933333,,,9.8308333,9.830833,,,,,1,IMF_IFS,,
SWE,Sweden,1987,9.390833,,9.64,9.3908333,,,,,9.3908333,9.3483333,,,9.8975083,9.390833,,,,,1,IMF_IFS,,
SWE,Sweden,1988,10.08333,,10.25,10.083333,,,,,10.083333,10.0525,,,10.346933,10.08333,,,,,1,IMF_IFS,,
SWE,Sweden,1989,11.49917,,11.63,11.499167,,,,,11.499167,11.511667,,,11.770067,11.49917,,,,,1,IMF_IFS,,
SWE,Sweden,1990,13.66417,,13.76,13.664167,,,,,13.664167,13.481667,,,14.026767,13.6675,,,,,1,IMF_IFS,,
SWE,Sweden,1991,11.59333,,11.84,11.593333,,,,,11.593333,11.47,,,11.882908,11.59333,,,,,1,IMF_IFS,,
SWE,Sweden,1992,12.84917,,13.41,12.849167,,,,,12.849167,13.329167,,,13.432258,12.85833,,,,,1,IMF_IFS,,
SWE,Sweden,1993,8.351666,,8.75,8.3516667,,,,,8.3516667,8.5008333,,,8.757575,8.351666,,,,,1,IMF_IFS,,
SWE,Sweden,1994,7.400833,,7.67,7.4008333,,,,,7.4008333,7.2691667,,,7.6707,7.400833,,,,,1,IMF_IFS,,
SWE,Sweden,1995,8.745833,,8.83,8.7458333,,,,,8.7458333,8.6016667,,,8.8295167,8.745833,,,,,1,IMF_IFS,,
SWE,Sweden,1996,5.7925,,6.01,5.7925,,,,,5.7925,5.66,,,6.0186167,5.79,,,,,1,IMF_IFS,,
SWE,Sweden,1997,4.1075,,4.43,,,,,,4.1075,4.1108333,,,4.4266667,4.1075,,,,,1,IMF_IFS,,
SWE,Sweden,1998,4.19,,4.36,,,,,,4.19,4.1383333,,,4.3628333,4.1875,,,,,1,IMF_IFS,,
SWE,Sweden,1999,3.1151,,3.33,,,,,,3.1151,3.1151,,,3.330225,3.115,,,,,1,IMF_IFS,,
SWE,Sweden,2000,3.954608,,4.06,,,,,,3.9546083,3.9546083,,,4.0641333,3.954167,,,,,1,IMF_IFS,,
SWE,Sweden,2001,3.995642,,4.12,,,,,,3.9956417,3.9956417,,,4.123775,4.003334,,,,,1,IMF_IFS,,
SWE,Sweden,2002,4.066575,,4.27,,,,,,4.066575,4.066575,,,4.2671083,4.065834,,,,,1,IMF_IFS,,
SWE,Sweden,2003,3.032833,,3.24,,,,,,3.0328333,3.0328333,,,3.2465917,3.026667,,,,,1,IMF_IFS,,
SWE,Sweden,2004,2.109167,,2.31,,,,,,2.1091667,2.1091667,,,2.3063667,2.114167,,,,,1,IMF_IFS,,
SWE,Sweden,2005,1.716667,,1.89,,,,,,1.7166667,1.7166667,,,1.8894083,1.716667,,,,,1,IMF_IFS,,
SWE,Sweden,2006,2.331667,,2.57,,,,,,2.3316667,2.3316667,,,2.5633167,2.331667,,,,,1,IMF_IFS,,
SWE,Sweden,2007,3.5525,,3.89,,,,,,3.5525,3.5525,,,3.8878667,3.5525,,,,,1,IMF_IFS,,
SWE,Sweden,2008,3.905,,4.74,,,,,,3.905,3.905,,,4.743975,3.905,,,,,1,IMF_IFS,,
SWE,Sweden,2009,.3991667,,.92,,,,,,.39916667,.39916667,,,.92419167,.3983333,,,,,1,IMF_IFS,,
SWE,Sweden,2010,.5041667,,.93,,,,,,.50416667,.50416667,,,.92584167,.5041667,,,,,1,IMF_IFS,,
SWE,Sweden,2011,1.654167,,2.45,,,,,,1.6541667,1.6541667,,,2.45075,1.6575,,,,,1,IMF_IFS,,
SWE,Sweden,2012,1.253333,,2,,,,,,1.2533333,1.253333,,,1.9978917,1.253333,,,,,1,IMF_IFS,,
SWE,Sweden,2013,.925,,1.19,,,,,,.925,.9258333,,,1.1920414,.9258333,,,,,1,IMF_IFS,,
SWE,Sweden,2014,.4208333,,.66,,,,,,.42083333,.4208333,,,.66172498,.4208333,,,,,1,IMF_IFS,,
SWE,Sweden,2015,-.2891667,,-.2,,,,,,-.28916667,-.2891667,,,-.18775373,-.2891667,,,,,1,IMF_IFS,,
SWE,Sweden,2016,-.6558333,,-.49,,,,,,-.65583333,-.655,,,-.48995998,-.655,,,,,1,IMF_IFS,,
SWE,Sweden,2017,-.6608334,,-.5,,,,,,-.66083333,-.695,,,-.50253724,-.695,,,,,1,IMF_IFS,,
SWE,Sweden,2018,-.3921696,,-.4,,,,,,,-.6858333,,,-.39216963,-.6858333,,,,,1,OECD_EO,1,5
SWE,Sweden,2019,-.027576,,-.03,,,,,,,-.4208333,,,-.027576,-.4196333,,,,,1,OECD_EO,,
SWE,Sweden,2020,.080015,,.08,,,,,,,-.135,,,.08001498,-.136838,,,,,1,OECD_EO,,
SWE,Sweden,2021,-.0424699,,-.04,,,,,,,,,,-.04246986,-.1943358,,,,,1,OECD_EO,,
SWE,Sweden,2022,.9986468,,1.03,,,,,,,,,,.99864679,.7437178,,,,,1,OECD_EO,,
SWE,Sweden,2023,3.69637,,3.7,,,,,,,,,,3.6963696,3.567463,,,,,1,OECD_EO,,
SWE,Sweden,2024,3.509522,,3.52,,,,,,,,,,3.5095222,3.467893,,,,,1,OECD_EO,,
SWE,Sweden,2025,2.45,,,,,,,,,,,,2.45,,,,,,1,OECD_EO,,
SWE,Sweden,2026,2.3,,,,,,,,,,,,2.3,,,,,,1,OECD_EO,,
SWZ,Eswatini,1973,2.97,,,,,,,,2.97,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1974,5.64,,,,,,,,5.64,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1975,6.25,,,,,,,,6.25,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1976,6,,,,,,,,6,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1977,6,,,,,,,,6,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1978,7.38,,,,,,,,7.38,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1979,7.71,,,,,,,,7.71,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1980,7.71,,,,,,,,7.71,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1981,12,,,,,,,,12,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1982,14.6,,,,,,,,14.6,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1983,13.04167,,,,,,,,13.041667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1984,17.73583,,,,,,,,17.735833,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1985,16.47,,,,,,,,16.47,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1986,9.756667,,,,,,,,9.7566667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1987,5.964167,,,,,,,,5.9641667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1988,7.2775,,,,,,,,7.2775,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1989,10.16,,,,,,,,10.16,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1990,11.1375,,,,,,,,11.1375,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1991,12.6675,,,,,,,,12.6675,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1992,12.34083,,,,,,,,12.340833,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1993,9.6775,,,,,,,,9.6775,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1994,8.35,,,,,,,,8.35,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1995,10.87417,,,,,,,,10.874167,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1996,13.675,,,,,,,,13.675,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1997,14.36833,,,,,,,,14.368333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1998,13.09,,,,,,,,13.09,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,1999,11.19083,,,,,,,,11.190833,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2000,8.298333,,,,,,,,8.2983333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2001,7.159167,,,,,,,,7.1591667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2002,8.591666,,,,,,,,8.5916667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2003,10.61333,,,,,,,,10.613333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2004,7.940834,,,,,,,,7.9408333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2005,7.075,,,,,,,,7.075,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2006,7.544167,,,,,,,,7.5441667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2007,9.031667,,,,,,,,9.0316667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2008,10.77333,,,,,,,,10.773333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2009,7.9325,,,,,,,,7.9325,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2010,6.600833,,,,,,,,6.6008333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2011,6.0725,,,,,,,,6.0725,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2012,6.874166,,,,,,,,6.8741667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2013,6.309166,,,,,,,,6.3091667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2014,6.428333,,,,,,,,6.4283333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2015,6.439167,,,,,,,,6.4391667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2016,7.201667,,,,,,,,7.2016667,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2017,8.083333,,,,,,,,8.0833333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2018,7.7065,,,,,,,,7.7065,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2019,7.712833,,,,,,,,7.7128333,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2020,5.88,,,,,,,,5.88,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2021,4.906446,,,,,,,,4.9064463,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2022,6.795417,,,,,,,,6.7954167,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2023,9.02125,,,,,,,,9.02125,,,,,,,,,,1,IMF_IFS,,
SWZ,Eswatini,2024,9.200417,,,,,,,,9.2004167,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1979,9.141666,,,,,,,,9.1416667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1980,9.558333,,,,,,,,9.5583333,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1981,9.1475,,,,,,,,9.1475,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1982,10.0975,,,,,,,,10.0975,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1983,12.07,,,,,,,,12.07,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1984,12.61417,,,,,,,,12.614167,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1985,12.48417,,,,,,,,12.484167,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1986,12.90167,,,,,,,,12.901667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1987,15.15417,,,,,,,,15.154167,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1988,13.90417,,,,,,,,13.904167,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1989,13.40667,,,,,,,,13.406667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1990,13.16667,,,,,,,,13.166667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1991,13.4,,,,,,,,13.4,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1992,13.4,,,,,,,,13.4,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1993,13.245,,,,,,,,13.245,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1994,12.495,,,,,,,,12.495,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1995,12.275,,,,,,,,12.275,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1996,11.55167,,,,,,,,11.551667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1997,10.5,,,,,,,,10.5,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1998,8.125,,,,,,,,8.125,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,1999,5,,,,,,,,5,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2000,5,,,,,,,,5,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2001,5,,,,,,,,5,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2002,5,,,,,,,,5,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2003,4.605,,,,,,,,4.605,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2004,3.166667,,,,,,,,3.1666667,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2005,3.343333,,,,,,,,3.3433333,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2006,3.700625,,,,,,,,3.700625,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2007,3.9175,,,,,,,,3.9175,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2008,7.07154,,,,,,,,7.0715402,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2009,12.96972,,,,,,,,12.969725,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2010,3.0413,,,,,,,,3.0413001,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2011,4.232002,,,,,,,,4.2320017,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2012,10.73831,,,,,,,,10.738314,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2013,3.932341,,,,,,,,3.9323408,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2014,3.63521,,,,,,,,3.6352095,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2015,9.084771,,,,,,,,9.0847712,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2016,6.425805,,,,,,,,6.4258045,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2017,5.473649,,,,,,,,5.4736491,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2018,5.187021,,,,,,,,5.1870214,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2019,5.520897,,,,,,,,5.5208969,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2020,4.699329,,,,,,,,4.699329,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2021,3.749914,,,,,,,,3.7499138,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2022,1.123816,,,,,,,,1.1238159,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2023,1.566644,,,,,,,,1.5666436,,,,,,,,,,1,IMF_IFS,,
SYC,Seychelles,2024,2.8972,,,,,,,,2.8972001,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,1977,8.273333,,,8.2733326,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1978,10.40333,,,10.40333,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1979,13.28083,,,13.28083,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1980,14.6575,,,14.6575,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1981,17.24583,,,17.245831,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1982,14.94833,,,14.94833,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1983,12.15083,,,12.15083,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1984,13.575,,,13.575,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1985,13.48333,,,13.48333,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1986,8.07,,,8.0699997,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1987,5.910833,,,5.9108329,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1988,8.660833,,,8.6608334,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1989,10.60134,,,10.60134,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1990,12.87083,,,12.87083,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1991,11.15243,,,11.15243,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1992,6.932508,,,6.932508,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1993,6.541492,,,6.541492,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1994,7.250125,,,7.2501249,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1995,10.9619,,,10.9619,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1996,9.231667,,,9.2316666,,,,,,,,,,,,,,,1,BORDO,,
THA,Thailand,1997,14.59,,,14.59,,,,,,,,,,,,,,,1,BORDO,1,1
THA,Thailand,1998,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,1999,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2000,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2001,2.285257,2.2852568,,,,,,,2.2852568,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2002,1.920542,1.9205416,,,,,,,1.9205416,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2003,1.354204,1.3542037,,,,,,,1.3542037,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2004,1.30346,1.3034598,,,,,,,1.3034598,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2005,2.672534,2.6725339,,,,,,,2.6725339,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2006,4.655885,4.6558852,,,,,,,4.6558852,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2007,3.478818,3.478818,,,,,,,3.478818,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2008,3.188828,3.1888279,,,,,,,3.1888279,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2009,1.24,1.24,,,,,,,1.24,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2010,1.441667,1.4416667,,,,,,,1.4416667,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2011,2.873333,2.8733333,,,,,,,2.8733333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2012,2.965,2.965,,,,,,,2.965,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2013,2.568072,2.5680724,,,,,,,2.5680724,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2014,2.0675,2.0675,,,,,,,2.0675,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2015,1.610833,1.6108333,,,,,,,1.6108333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2016,1.410833,1.4108333,,,,,,,1.4108333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2017,1.3325,1.3325,,,,,,,1.3325,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2018,1.304167,1.3041667,,,,,,,1.3041667,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2019,1.553333,1.5533333,,,,,,,1.5533333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2020,.6033334,.60333333,,,,,,,.60333333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2021,.4116667,.41166667,,,,,,,.41166667,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2022,.6658334,.66583333,,,,,,,.66583333,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2023,1.789315,1.7893151,,,,,,,1.7893151,,,,,,,,,,1,IMF_IFS,,
THA,Thailand,2024,2.225463,,,,,,,,2.2254635,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2002,4.5,4.5,,,,,,,4.5,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2003,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2004,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2005,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2006,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2007,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2008,,,,,,,,,,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2009,7,7,,,,,,,7,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2010,6.720833,6.7208333,,,,,,,6.7208333,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2011,7.39875,7.39875,,,,,,,7.39875,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2012,4.821667,4.8216667,,,,,,,4.8216667,,,,,,,,,,1,IMF_IFS,,
TJK,Tajikistan,2013,.8333333,.83333333,,,,,,,.83333333,,,,,,,,,,1,IMF_IFS,,
