ISO3,year,source,CA,USDfx,CA_USD
AND,2027,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,727.7958,.9263254,785.6805
AND,2028,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,751.1191,.9272363,810.0623
AND,2029,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO_forecast and the spliced GDP and the spliced USD exchange rate,774.8317,.9271395,835.7229
ANT,1980,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,1.052174,1.8,.5845409
ANT,1981,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,92.10183,1.8,51.16768
ANT,1982,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,316.6963,1.8,175.9424
ANT,1983,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,151.9748,1.8,84.43046
ANT,1984,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,311.7547,1.8,173.1971
ANT,1985,Derived using data on CA from Derived using data on current account balance to GDP from WDI_ARC and the spliced GDP and the spliced USD exchange rate,736.5045,1.8,409.1692
ARE,1980,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,39594.81,3.707365,10680.04
ARE,1981,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,42502.64,3.671,11577.95
ARE,1982,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,28092.43,3.671,7652.528
ARE,1983,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,21146.09,3.671,5760.307
ARE,1984,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,29571.24,3.671,8055.363
ARE,1985,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,27103.68,3.671,7383.187
ARE,1986,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,9834.987,3.671,2679.103
ARE,1987,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,15011.75,3.671,4089.281
ARE,1988,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,10004.78,3.671,2725.356
ARE,1989,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,15425.34,3.671,4201.945
ARE,1990,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,29548.78,3.671,8049.246
ARE,1991,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,5281.907,3.671,1438.82
ARE,1992,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,8829.027,3.671,2405.074
ARE,1993,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,12085.28,3.671,3292.095
ARE,1994,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,110.2771,3.671,30.04006
ARE,1995,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,415.6479,3.671,113.2247
ARE,1996,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,16342.69,3.671,4451.836
ARE,1997,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,33014.29,3.671035,8993.184
ARE,1998,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,11101.36,3.6725,3022.835
ARE,1999,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,20258.23,3.6725,5516.197
ARE,2000,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,63301.63,3.6725,17236.66
ARE,2001,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,34870.07,3.6725,9494.913
ARE,2002,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,13548.2,3.6725,3689.094
ARE,2003,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,26753.88,3.6725,7284.923
ARE,2004,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,35363.66,3.6725,9629.314
ARE,2005,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,88466.91,3.6725,24089.02
ARE,2006,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,143088.1,3.6725,38962.05
ARE,2007,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,73225.19,3.6725,19938.79
ARE,2008,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,83832.66,3.6725,22827.14
ARE,2009,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,29890.31,3.6725,8138.954
ARE,2010,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,44792.31,3.6725,12196.68
ARE,2011,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,159814.1,3.6725,43516.43
ARE,2012,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,268456.1,3.6725,73099
ARE,2013,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,75161.34,3.6725,20465.99
ARE,2014,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,-79061.22,3.6725,-21527.9
ARE,2015,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,66595.34,3.6725,18133.52
ARE,2016,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,50104.03,3.6725,13643.03
ARE,2017,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,104350.3,3.6725,28413.97
ARE,2018,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,150333.3,3.6725,40934.87
ARE,2019,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,107982.9,3.6725,29403.11
ARE,2020,Derived using data on CA from Derived using data on current account balance to GDP from IMF_WEO and the spliced GDP and the spliced USD exchange rate,77494.09,3.6725,21101.18
ARE,2021,Derived using data on CA from Derived using data on current account balance to GDP from AMF and the spliced GDP and the spliced USD exchange rate,192111.8,3.6725,52310.91
