ISO3,year,finv,source,USDfx,finv_USD
AND,1987,127.9973,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7421197,172.4752
AND,1988,154.1424,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7000999,220.172
AND,1989,182.632,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7114641,256.6989
AND,1990,205.4207,Derived using data on fixed investment from UN and the spliced USD exchange rate,.6126352,335.3066
AND,1991,218.834,Derived using data on fixed investment from UN and the spliced USD exchange rate,.6245212,350.4028
AND,1992,216.9625,Derived using data on fixed investment from UN and the spliced USD exchange rate,.6153107,352.6064
AND,1993,206.359,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7648505,269.803
AND,1994,217.9109,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8051035,270.662
AND,1995,244.7452,Derived using data on fixed investment from UN and the spliced USD exchange rate,.749396,326.5899
AND,1996,255.8002,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7612514,336.0258
AND,1997,291.0295,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8799636,330.729
AND,1998,320.5936,Derived using data on fixed investment from UN and the spliced USD exchange rate,.897884,357.0545
AND,1999,364.3115,Derived using data on fixed investment from UN and the spliced USD exchange rate,.9382831,388.2746
AND,2000,402.8586,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.082705,372.0852
AND,2001,447.743,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.116533,401.0119
AND,2002,488.4254,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.057559,461.8422
AND,2003,567.565,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8840479,642.0071
AND,2004,648.7651,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8039216,807.0005
AND,2005,737.5779,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8038002,917.6136
AND,2006,827.7915,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7964327,1039.374
AND,2007,862.7438,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7296724,1182.372
AND,2008,776.994,Derived using data on fixed investment from UN and the spliced USD exchange rate,.6799227,1142.768
AND,2009,612.6026,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7169577,854.4473
AND,2010,569.2353,Derived using data on fixed investment from UN and the spliced USD exchange rate,.754309,754.6447
AND,2011,525.2769,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7184139,731.162
AND,2012,464.3681,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7783381,596.6149
AND,2013,423.1595,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7529451,562.0057
AND,2014,444.0219,Derived using data on fixed investment from UN and the spliced USD exchange rate,.7527282,589.8834
AND,2015,460.1284,Derived using data on fixed investment from UN and the spliced USD exchange rate,.9012964,510.5184
AND,2016,476.0522,Derived using data on fixed investment from UN and the spliced USD exchange rate,.9034215,526.9436
AND,2017,502.1028,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8852055,567.2161
AND,2018,536.1669,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8467727,633.1887
AND,2019,572.2811,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8932763,640.6541
AND,2020,521.8072,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8149295,640.3096
AND,2021,567.8019,Derived using data on fixed investment from UN and the spliced USD exchange rate,.8829243,643.0924
AND,2022,655.2811,Derived using data on fixed investment from UN and the spliced USD exchange rate,.9375586,698.9229
AND,2023,689.9604,Derived using data on fixed investment from UN and the spliced USD exchange rate,.9049774,762.4063
ANT,1970,82.34518,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.88585,43.66476
ANT,1971,89.50935,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.883418,47.52496
ANT,1972,97.35626,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,54.08681
ANT,1973,109.8642,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,61.03568
ANT,1974,138.1648,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,76.7582
ANT,1975,162.9815,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,90.5453
ANT,1976,185.6338,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,103.1299
ANT,1977,206.0357,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,114.4643
ANT,1978,245.913,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,136.6183
ANT,1979,317.9455,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,176.6364
ANT,1980,311.9086,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,173.2825
ANT,1981,349.2621,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,194.0345
ANT,1982,354.6702,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,197.039
ANT,1983,369.6368,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,205.3538
ANT,1984,332.2832,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,184.6018
ANT,1985,370.7687,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,205.9826
ANT,1986,601.3044,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,334.058
ANT,1987,564.0766,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,313.3759
ANT,1988,770.3387,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.8,427.9659
ANT,1989,970.5639,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.793333,541.2067
ANT,1990,964.0239,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,538.5609
ANT,1991,1061.747,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,593.1547
ANT,1992,1018.734,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,569.1249
ANT,1993,1018.734,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,569.1249
ANT,1994,991.0643,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,553.6672
ANT,1995,1105.515,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,617.606
ANT,1996,1364.6,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,762.3464
ANT,1997,1309.453,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,731.5381
ANT,1998,1289.997,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,720.6689
ANT,1999,1330.724,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,743.4213
ANT,2000,1558.184,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,870.4941
ANT,2001,1574.995,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,879.8855
ANT,2002,1609.586,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,899.2102
ANT,2003,1619.88,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,904.961
ANT,2004,1636.495,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,914.2432
ANT,2005,1756.429,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,981.2452
ANT,2006,1989.126,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1111.243
ANT,2007,2324.009,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1298.329
ANT,2008,2570.344,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1435.946
ANT,2009,2542.028,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1420.127
ANT,2010,2514.455,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1404.724
ANT,2011,2493.966,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1393.277
ANT,2012,2504.459,Derived using data on fixed investment from UN and the spliced USD exchange rate,1.79,1399.139
ARE,1970,1317.902,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.7619,276.7598
ARE,1971,1927.516,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.747963,405.9669
ARE,1972,2950.865,Derived using data on fixed investment from UN and the spliced USD exchange rate,4.385978,672.7952
ARE,1973,3625.642,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.996271,907.2563
ARE,1974,7044.056,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.959045,1779.231
ARE,1975,20652.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.961285,5213.619
ARE,1976,28404,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.953072,7185.299
ARE,1977,38852.77,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.903247,9953.962
ARE,1978,44149.94,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.871211,11404.68
ARE,1979,48710.68,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.815676,12765.94
ARE,1980,51644.42,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.707365,13930.22
ARE,1981,52480.18,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,14295.88
ARE,1982,54261.32,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,14781.07
ARE,1983,54235.63,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,14774.08
ARE,1984,49876.98,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,13586.76
ARE,1985,41887.55,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,11410.39
ARE,1986,40027.64,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,10903.74
ARE,1987,34776.71,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,9473.36
ARE,1988,35797.44,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,9751.413
ARE,1989,38321.86,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,10439.08
ARE,1990,41279.57,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,11244.78
ARE,1991,44185.91,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,12036.48
ARE,1992,51036.44,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,13902.6
ARE,1993,48070.19,Derived using data on fixed investment from UN and the spliced USD exchange rate,3.671,13094.58
