ISO3,year,imports,source,nGDP,imports_GDP
BLZ,2001,1201.955,Derived using data on imports from UN and the spliced GDP,2222.515,.5408086
BLZ,2002,1230.424,Derived using data on imports from UN and the spliced GDP,2377.304,.5175711
BLZ,2003,1302.892,Derived using data on imports from UN and the spliced GDP,2526.31,.5157292
BLZ,2004,1234.985,Derived using data on imports from UN and the spliced GDP,2696.968,.4579161
BLZ,2005,1393.738,Derived using data on imports from UN and the spliced GDP,2834.156,.4917648
BLZ,2006,1497.538,Derived using data on imports from UN and the spliced GDP,3088.372,.4848954
BLZ,2007,1548.386,Derived using data on imports from UN and the spliced GDP,3289.805,.4706619
BLZ,2008,1794.855,Derived using data on imports from UN and the spliced GDP,3402.236,.5275514
BLZ,2009,1490.062,Derived using data on imports from UN and the spliced GDP,3327.181,.4478451
BLZ,2010,1547.258,Derived using data on imports from UN and the spliced GDP,3500.269,.4420398
BLZ,2011,1838.643,Derived using data on imports from UN and the spliced GDP,3660.704,.5022649
BLZ,2012,1987.639,Derived using data on imports from UN and the spliced GDP,3823.106,.5199015
BLZ,2013,2143.006,Derived using data on imports from UN and the spliced GDP,4068.343,.5267515
BLZ,2014,2207.532,Derived using data on imports from UN and the spliced GDP,4277.16,.516121
BLZ,2015,2302.934,Derived using data on imports from UN and the spliced GDP,4416.88,.5213938
BLZ,2016,2203.438,Derived using data on imports from UN and the spliced GDP,4510.559,.4885067
BLZ,2017,2170.749,Derived using data on imports from UN and the spliced GDP,4562.518,.4757788
BLZ,2018,2251.813,Derived using data on imports from UN and the spliced GDP,4615.974,.4878304
BLZ,2019,2401.33,Derived using data on imports from UN and the spliced GDP,4805.096,.4997465
BLZ,2020,1801.849,Derived using data on imports from UN and the spliced GDP,4110.654,.4383363
BLZ,2021,2496.654,Derived using data on imports from UN and the spliced GDP,4866.173,.513063
BLZ,2022,3146.15,Derived using data on imports from UN and the spliced GDP,5679.286,.5539694
BLZ,2023,3360.905,Derived using data on imports from UN and the spliced GDP,6157.208,.5458488
BLZ,2024,3546.251,Derived using data on imports from IMF_IFS and the spliced GDP,6438.507,.5507878
BLZ,2025,3633.56,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,6719.783,.5407258
BLZ,2026,3719.894,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,6969.27,.5337566
BLZ,2027,3808.874,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,7212.015,.5281289
BLZ,2028,3886.27,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,7455.722,.5212466
BLZ,2029,3963.995,Derived using data on imports from IMF_WEO_forecast and the spliced GDP,7700.394,.5147783
BMU,1970,113.1532,Derived using data on imports from UN and the spliced GDP,265.5361,.426131
BMU,1971,127.96,Derived using data on imports from UN and the spliced GDP,300.8839,.4252804
BMU,1972,142.2659,Derived using data on imports from UN and the spliced GDP,335.519,.4240173
BMU,1973,163.3443,Derived using data on imports from UN and the spliced GDP,384.1223,.4252404
BMU,1974,190.0274,Derived using data on imports from UN and the spliced GDP,445.5533,.4264975
BMU,1975,211.2584,Derived using data on imports from UN and the spliced GDP,491.7336,.4296196
BMU,1976,231.8172,Derived using data on imports from UN and the spliced GDP,550.5991,.4210273
BMU,1977,249.6368,Derived using data on imports from UN and the spliced GDP,597.6438,.4177016
BMU,1978,278.8469,Derived using data on imports from UN and the spliced GDP,646.4426,.431356
BMU,1979,325.2476,Derived using data on imports from UN and the spliced GDP,751.5259,.4327829
BMU,1980,401.7901,Derived using data on imports from UN and the spliced GDP,902.4324,.4452301
BMU,1981,439.875,Derived using data on imports from UN and the spliced GDP,986.9689,.4456828
BMU,1982,479.2877,Derived using data on imports from UN and the spliced GDP,1101.104,.4352792
BMU,1983,514.1115,Derived using data on imports from UN and the spliced GDP,1226.39,.4192073
BMU,1984,598.2711,Derived using data on imports from UN and the spliced GDP,1291.037,.4634035
BMU,1985,613.505,Derived using data on imports from UN and the spliced GDP,1428.256,.4295483
BMU,1986,635.0515,Derived using data on imports from UN and the spliced GDP,1585.803,.4004606
BMU,1987,700.1802,Derived using data on imports from UN and the spliced GDP,1735.77,.4033831
BMU,1988,801.7167,Derived using data on imports from UN and the spliced GDP,1854.572,.4322921
BMU,1989,846.7198,Derived using data on imports from UN and the spliced GDP,1966.358,.4306031
BMU,1990,883.9895,Derived using data on imports from UN and the spliced GDP,2034.952,.4344032
BMU,1991,841.3623,Derived using data on imports from UN and the spliced GDP,2114.195,.3979587
BMU,1992,871.8768,Derived using data on imports from UN and the spliced GDP,2150.215,.4054836
BMU,1993,908.2147,Derived using data on imports from UN and the spliced GDP,2290.221,.396562
BMU,1994,965.2839,Derived using data on imports from UN and the spliced GDP,2382.306,.4051888
BMU,1995,949.2114,Derived using data on imports from UN and the spliced GDP,2556.767,.3712546
BMU,1996,1005.349,Derived using data on imports from UN and the spliced GDP,2714,.3704306
BMU,1997,1178.566,Derived using data on imports from UN and the spliced GDP,2932.716,.4018683
BMU,1998,1261.486,Derived using data on imports from UN and the spliced GDP,3130.46,.4029714
BMU,1999,1339.881,Derived using data on imports from UN and the spliced GDP,3324.9,.4029839
BMU,2000,1423.136,Derived using data on imports from UN and the spliced GDP,3480.219,.4089214
BMU,2001,1511.904,Derived using data on imports from UN and the spliced GDP,3680.483,.4107896
BMU,2002,1749.487,Derived using data on imports from UN and the spliced GDP,3937.228,.4443449
BMU,2003,1860.173,Derived using data on imports from UN and the spliced GDP,4186.525,.4443238
BMU,2004,1508.797,Derived using data on imports from UN and the spliced GDP,4484.703,.3364318
BMU,2005,1529.352,Derived using data on imports from UN and the spliced GDP,4868.136,.3141556
BMU,2006,1734.904,Derived using data on imports from UN and the spliced GDP,5368.123,.3231863
BMU,2007,1926.321,Derived using data on imports from UN and the spliced GDP,6085.089,.3165641
BMU,2008,1893.651,Derived using data on imports from UN and the spliced GDP,6578.291,.2878637
BMU,2009,1665.517,Derived using data on imports from UN and the spliced GDP,6524.292,.2552793
BMU,2010,1579.023,Derived using data on imports from UN and the spliced GDP,6634.526,.2380009
BMU,2011,1498.077,Derived using data on imports from UN and the spliced GDP,6312.691,.237312
BMU,2012,1484.19,Derived using data on imports from UN and the spliced GDP,6378.188,.2326977
BMU,2013,1594.256,Derived using data on imports from UN and the spliced GDP,6465.756,.2465692
BMU,2014,1626.299,Derived using data on imports from UN and the spliced GDP,6413.988,.253555
BMU,2015,1552.148,Derived using data on imports from UN and the spliced GDP,6654.542,.2332464
BMU,2016,1619.096,Derived using data on imports from UN and the spliced GDP,6899.912,.2346546
BMU,2017,1751.251,Derived using data on imports from UN and the spliced GDP,7119.542,.245978
BMU,2018,1884.253,Derived using data on imports from UN and the spliced GDP,7225.977,.2607611
BMU,2019,1916.492,Derived using data on imports from UN and the spliced GDP,7423.465,.2581668
BMU,2020,1519.287,Derived using data on imports from UN and the spliced GDP,6887.147,.2205974
BMU,2021,1713.745,Derived using data on imports from UN and the spliced GDP,7289.489,.2350981
BMU,2022,1960.592,Derived using data on imports from UN and the spliced GDP,7827.98,.2504595
BMU,2023,2004,Derived using data on imports from UN and the spliced GDP,8141.7,.2461402
BMU,2024,2137.116,Derived using data on imports from IMF_WEO and the spliced GDP,8762.686,.2438882
BOL,1950,,Derived using data on imports from Mitchell and the spliced GDP,.0000419,
BOL,1951,,Derived using data on imports from Mitchell and the spliced GDP,.0000729,
BOL,1952,,Derived using data on imports from Mitchell and the spliced GDP,.0000984,
BOL,1953,,Derived using data on imports from Mitchell and the spliced GDP,.0003034,
BOL,1954,,Derived using data on imports from Mitchell and the spliced GDP,.0005846,
BOL,1955,,Derived using data on imports from Mitchell and the spliced GDP,.0013874,
BOL,1956,,Derived using data on imports from Mitchell and the spliced GDP,.0025472,
BOL,1957,.0009106,Derived using data on imports from Mitchell and the spliced GDP,.0027068,.3364285
BOL,1958,.0010118,Derived using data on imports from Mitchell and the spliced GDP,.0030685,.3297439
BOL,1959,.0009865,Derived using data on imports from Mitchell and the spliced GDP,.00353,.2794687
BOL,1960,.0010928,Derived using data on imports from IMF_WEO and the spliced GDP,.0040924,.2670217
BOL,1961,.001159,Derived using data on imports from IMF_WEO and the spliced GDP,.004554,.2545059
BOL,1962,.0013904,Derived using data on imports from IMF_WEO and the spliced GDP,.0048535,.2864753
BOL,1963,.0015403,Derived using data on imports from IMF_WEO and the spliced GDP,.0052309,.2944533
BOL,1964,.0015464,Derived using data on imports from IMF_WEO and the spliced GDP,.0059915,.2580937
BOL,1965,.0019531,Derived using data on imports from IMF_WEO and the spliced GDP,.0064657,.3020733
BOL,1966,.0021458,Derived using data on imports from IMF_WEO and the spliced GDP,.007411,.2895393
BOL,1967,.0023812,Derived using data on imports from IMF_WEO and the spliced GDP,.0087615,.2717857
BOL,1968,.0024975,Derived using data on imports from IMF_WEO and the spliced GDP,.0100303,.2489917
BOL,1969,.0026177,Derived using data on imports from IMF_WEO and the spliced GDP,.0107216,.2441565
BOL,1970,.003,Derived using data on imports from UN and the spliced GDP,.012,.25
BOL,1971,.003,Derived using data on imports from UN and the spliced GDP,.013,.2307692
BOL,1972,.004,Derived using data on imports from UN and the spliced GDP,.017,.2352941
BOL,1973,.007,Derived using data on imports from UN and the spliced GDP,.026,.2692308
BOL,1974,.011,Derived using data on imports from UN and the spliced GDP,.043,.255814
BOL,1975,.016,Derived using data on imports from UN and the spliced GDP,.048,.3333333
BOL,1976,.016,Derived using data on imports from UN and the spliced GDP,.055,.2909091
BOL,1977,.019,Derived using data on imports from UN and the spliced GDP,.065,.2923077
BOL,1978,.023,Derived using data on imports from UN and the spliced GDP,.075,.3066666
BOL,1979,.025,Derived using data on imports from UN and the spliced GDP,.09,.2777778
BOL,1980,.024795,Derived using data on imports from UN and the spliced GDP,.111259,.2228584
BOL,1981,.033159,Derived using data on imports from UN and the spliced GDP,.144462,.2295344
BOL,1982,.105391,Derived using data on imports from UN and the spliced GDP,.358425,.2940392
BOL,1983,.301942,Derived using data on imports from UN and the spliced GDP,1.25605,.2403901
BOL,1984,4.995354,Derived using data on imports from UN and the spliced GDP,19.34694,.2581987
BOL,1985,540.498,Derived using data on imports from UN and the spliced GDP,2366.158,.2284286
BOL,1986,1956.27,Derived using data on imports from UN and the spliced GDP,7609.769,.2570734
BOL,1987,2143.557,Derived using data on imports from UN and the spliced GDP,8934.398,.2399218
BOL,1988,2500.264,Derived using data on imports from UN and the spliced GDP,10805.5,.2313881
BOL,1989,2939.46,Derived using data on imports from UN and the spliced GDP,12693.91,.2315647
BOL,1990,3694.969,Derived using data on imports from UN and the spliced GDP,15443.14,.2392629
BOL,1991,5159.097,Derived using data on imports from UN and the spliced GDP,19132.13,.2696562
BOL,1992,6398.392,Derived using data on imports from UN and the spliced GDP,22014.01,.290651
BOL,1993,6943.011,Derived using data on imports from UN and the spliced GDP,24458.97,.2838636
BOL,1994,7516.405,Derived using data on imports from UN and the spliced GDP,27636.34,.2719754
BOL,1995,8763.609,Derived using data on imports from UN and the spliced GDP,32235.07,.2718657
BOL,1996,10237.9,Derived using data on imports from UN and the spliced GDP,37536.65,.2727442
BOL,1997,12226.25,Derived using data on imports from UN and the spliced GDP,41643.87,.2935906
BOL,1998,15255.87,Derived using data on imports from UN and the spliced GDP,46822.32,.3258248
BOL,1999,13140.55,Derived using data on imports from UN and the spliced GDP,48156.18,.2728736
BOL,2000,14188.44,Derived using data on imports from UN and the spliced GDP,51928.49,.2732303
BOL,2001,13585.11,Derived using data on imports from UN and the spliced GDP,53790.33,.2525567
BOL,2002,15709.96,Derived using data on imports from UN and the spliced GDP,56682.33,.2771581
BOL,2003,16322.41,Derived using data on imports from UN and the spliced GDP,61904.45,.263671
BOL,2004,18329.68,Derived using data on imports from UN and the spliced GDP,69626.11,.2632588
BOL,2005,24719.87,Derived using data on imports from UN and the spliced GDP,77023.82,.320938
BOL,2006,30062.21,Derived using data on imports from UN and the spliced GDP,91747.8,.3276613
BOL,2007,35297.39,Derived using data on imports from UN and the spliced GDP,103009.2,.3426626
BOL,2008,45815.91,Derived using data on imports from UN and the spliced GDP,120693.8,.3796046
BOL,2009,40053.52,Derived using data on imports from UN and the spliced GDP,121726.7,.3290445
BOL,2010,47324.64,Derived using data on imports from UN and the spliced GDP,137875.6,.3432417
BOL,2011,63814.13,Derived using data on imports from UN and the spliced GDP,166231.6,.3838869
BOL,2012,70711.53,Derived using data on imports from UN and the spliced GDP,187153.9,.3778256
BOL,2013,78680,Derived using data on imports from UN and the spliced GDP,211856,.3713843
BOL,2014,95696.29,Derived using data on imports from UN and the spliced GDP,228003.7,.4197138
BOL,2015,84518.8,Derived using data on imports from UN and the spliced GDP,228031.4,.3706455
BOL,2016,74846.64,Derived using data on imports from UN and the spliced GDP,234533.2,.3191303
BOL,2017,82422.1,Derived using data on imports from UN and the spliced GDP,259185,.3180049
BOL,2018,86637.49,Derived using data on imports from UN and the spliced GDP,278387.7,.3112117
BOL,2019,88817.12,Derived using data on imports from UN and the spliced GDP,282586.7,.3143004
