ISO3,year,source,rGDP_pc,USDfx,rGDP_pc_USD
BOL,1996,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13158.62,5.074613,2593.03
BOL,1997,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13563.39,5.254258,2581.409
BOL,1998,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13996.23,5.510133,2540.089
BOL,1999,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13812.71,5.812408,2376.418
BOL,2000,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13918.05,6.183542,2250.823
BOL,2001,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,13915.67,6.606917,2106.228
BOL,2002,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14025.02,7.17,1956.069
BOL,2003,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14165.99,7.659167,1849.547
BOL,2004,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14510.94,7.936267,1828.434
BOL,2005,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,14899.25,8.066063,1847.153
BOL,2006,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,15350.06,8.011617,1915.975
BOL,2007,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,15778.48,7.851245,2009.679
BOL,2008,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,16468.26,7.238321,2275.149
BOL,2009,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,16740,7.02,2384.615
BOL,2010,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,17146.52,7.016667,2443.685
BOL,2011,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,17748.48,6.936963,2558.537
BOL,2012,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,18361.52,6.91,2657.239
BOL,2013,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,19303.19,6.91,2793.515
BOL,2014,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,20045.23,6.91,2900.902
BOL,2015,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,20702.45,6.91,2996.013
BOL,2016,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,21266.01,6.91,3077.571
BOL,2017,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,21836.73,6.91,3160.164
BOL,2018,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,22143.35,6.91,3204.537
BOL,2019,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,22163.04,6.91,3207.387
BOL,2020,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,19106.79,6.91,2765.093
BOL,2021,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,20809.82,6.91,3011.551
BOL,2022,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,21339.75,6.91,3088.241
BOL,2023,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,21578.35,6.91,3122.771
BOL,2024,Derived using data on real GDP per capita derived using data on real gdp from wdi and the spliced population and the spliced USD exchange rate,21045.2,6.91,3045.615
BOL,2025,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,21166.92,6.859986,3085.563
BOL,2026,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,21462.36,6.860049,3128.602
BOL,2027,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,21615.44,6.859987,3150.944
BOL,2028,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,21775,6.860025,3174.186
BOL,2029,Derived using data on real GDP per capita derived using data on real gdp from imf_weo_forecast and the spliced population and the spliced USD exchange rate,22106.97,6.859969,3222.605
BRA,1850,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2144.665,6.93e-16,3.10e+18
BRA,1851,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2292.647,6.18e-16,3.71e+18
BRA,1852,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2230.746,6.12e-16,3.65e+18
BRA,1853,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2093.385,6.53e-16,3.21e+18
BRA,1854,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2021.957,7.41e-16,2.73e+18
BRA,1855,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2041.188,6.73e-16,3.03e+18
BRA,1856,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2115.363,7.83e-16,2.70e+18
BRA,1857,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2263.713,5.44e-16,4.16e+18
BRA,1858,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2409.316,7.50e-16,3.21e+18
BRA,1859,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2390.085,7.39e-16,3.24e+18
BRA,1860,Derived using data on real GDP per capita derived using data on real gdp from barro and the spliced population and the spliced USD exchange rate,2453.271,7.83e-16,3.13e+18
BRA,1861,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,2431.293,6.84e-16,3.56e+18
BRA,1862,Derived using data on real GDP per capita derived using data on real gdp from mitchell and the spliced population and the spliced USD exchange rate,2612.55,7.14e-16,3.66e+18
