ISO3,year,gen_govrev_GDP,source,nGDP,gen_govrev
ARG,1928,8.431111,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.23e-09,1.04e-10
ARG,1929,8.188605,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.28e-09,1.05e-10
ARG,1930,7.36774,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.21e-09,8.91e-11
ARG,1931,9.373278,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.03e-09,9.64e-11
ARG,1932,11.04282,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9.46e-10,1.04e-10
ARG,1933,10.26336,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.03e-09,1.06e-10
ARG,1934,9.478204,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.13e-09,1.07e-10
ARG,1935,9.864392,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.21e-09,1.19e-10
ARG,1936,9.575152,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.28e-09,1.23e-10
ARG,1937,9.439746,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.48e-09,1.39e-10
ARG,1938,9.690743,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.44e-09,1.39e-10
ARG,1939,9.372927,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.52e-09,1.42e-10
ARG,1940,8.757163,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.56e-09,1.37e-10
ARG,1941,7.618332,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.68e-09,1.28e-10
ARG,1942,7.392388,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.90e-09,1.41e-10
ARG,1943,7.18398,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.00e-09,1.44e-10
ARG,1944,8.630328,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.29e-09,1.97e-10
ARG,1945,8.306639,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.53e-09,2.10e-10
ARG,1946,7.789795,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.42e-09,2.66e-10
ARG,1947,10.41579,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.69e-09,4.89e-10
ARG,1948,13.71807,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5.72e-09,7.85e-10
ARG,1949,10.57882,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6.86e-09,7.26e-10
ARG,1950,10.55181,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,8.13e-09,8.58e-10
ARG,1951,11.41704,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.16e-08,1.33e-09
ARG,1952,11.98923,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.34e-08,1.60e-09
ARG,1953,10.71998,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.52e-08,1.63e-09
ARG,1954,10.47658,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.70e-08,1.78e-09
ARG,1955,8.732258,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.02e-08,1.76e-09
ARG,1956,8.488333,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.66e-08,2.26e-09
ARG,1957,7.686205,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.30e-08,2.54e-09
ARG,1958,8.893245,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.69e-08,4.17e-09
ARG,1959,11.87687,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9.00e-08,1.07e-08
ARG,1960,12.58097,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.18e-07,1.49e-08
ARG,1961,18.87085,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.47e-07,2.78e-08
ARG,1962,14.68378,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.90e-07,2.79e-08
ARG,1963,14.21375,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,2.27e-07,3.22e-08
ARG,1964,14.08969,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.04e-07,4.29e-08
ARG,1965,14.47914,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,4.62e-07,6.69e-08
ARG,1966,15.03839,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,6.08e-07,9.15e-08
ARG,1967,18.383,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,7.87e-07,1.45e-07
ARG,1968,17.62288,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,9.84e-07,1.73e-07
ARG,1969,17.28015,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.13e-06,1.96e-07
ARG,1970,17.62734,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.29e-06,2.27e-07
ARG,1971,16.26166,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.84e-06,2.99e-07
ARG,1972,14.90745,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3.04e-06,4.53e-07
ARG,1973,14.99749,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5.21e-06,7.82e-07
ARG,1974,17.49599,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,7.14e-06,1.25e-06
ARG,1975,12.9638,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.000021,2.72e-06
ARG,1976,14.34793,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.0001114,.000016
ARG,1977,16.26625,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.000307,.0000499
ARG,1978,18.2113,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.000769,.00014
ARG,1979,17.54567,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.002093,.0003672
ARG,1980,18.94874,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.004161,.0007885
ARG,1981,17.67863,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.0081,.001432
ARG,1982,15.11223,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.023681,.0035787
ARG,1983,15.24844,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.118666,.0180947
ARG,1984,15.7317,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,.8571269,.1348406
ARG,1985,24.76107,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,5.749075,1.423533
ARG,1986,22.92834,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,10.81986,2.480813
ARG,1987,21.07427,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,25.28542,5.328718
ARG,1988,14.29393,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,120.3589,17.20402
ARG,1989,14.53273,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,3515.6,510.9126
ARG,1990,14.65044,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,74691.68,10942.66
ARG,1991,16.73425,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,196040.8,32805.96
ARG,1992,18.41014,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,245609.2,45216.99
ARG,1993,21.993,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,256302.6,56368.62
ARG,1994,21.688,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,278990,60507.35
ARG,1995,20.788,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,279631.5,58129.79
ARG,1996,19.876,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,294931.1,58620.51
ARG,1997,20.748,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,317373.8,65848.71
ARG,1998,21.303,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,323973,69015.98
ARG,1999,21.766,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,307256.4,66877.44
ARG,2000,21.83,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,307994.2,67235.13
ARG,2001,21.068,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,291189,61347.71
ARG,2002,19.943,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,338745.9,67556.1
ARG,2003,23.526,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,407376.3,95839.35
ARG,2004,26.996,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,485115.2,130961.7
ARG,2005,27.766,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,582538.2,161747.6
ARG,2006,28.267,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,715904.3,202364.7
ARG,2007,30.308,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,896980.2,271856.8
ARG,2008,31.114,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1149646,357700.9
ARG,2009,32.694,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1247929,407998
ARG,2010,31.965,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1661721,531169.1
ARG,2011,32.156,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2179024,700686.9
ARG,2012,33.803,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2637914,891694
ARG,2013,34.349,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,3348309,1150111
ARG,2014,34.601,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4579087,1584410
ARG,2015,35.366,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,5954511,2105873
ARG,2016,34.867,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8228160,2868913
ARG,2017,34.428,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.07e+07,3670104
ARG,2018,33.508,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,1.47e+07,4940691
ARG,2019,33.684,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.16e+07,7261746
ARG,2020,33.805,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,2.72e+07,9198278
ARG,2021,33.55,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4.62e+07,1.55e+07
ARG,2022,33.871,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,8.27e+07,2.80e+07
ARG,2023,32.47287,Derived using data on general government revenue to GDP from IMF_FPP and the spliced GDP,1.91e+08,6.22e+07
ARG,2024,31.92387,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,5.95e+08,1.90e+08
ARG,2025,33.83986,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.03e+09,3.48e+08
ARG,2026,34.34486,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.49e+09,5.13e+08
ARG,2027,34.12986,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,1.82e+09,6.21e+08
ARG,2028,34.27186,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,2.08e+09,7.11e+08
ARG,2029,34.27786,Derived using data on general government revenue to GDP from IMF_WEO_forecast and the spliced GDP,2.31e+09,7.93e+08
ARM,1993,26.097,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,4265.315,1113.119
ARM,1994,26.152,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,199490.3,52170.71
ARM,1995,17.837,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,556945.6,99342.39
ARM,1996,15.41,Derived using data on general government revenue to GDP from IMF_WEO and the spliced GDP,705128.3,108660.3
